"date","year","month","mean_pet","min_pet","max_pet","std_dev"
"1952-01",1952,1,0.0456858054284407,0,0.120261897189376,0.0221195381531023
"1952-02",1952,2,0.000394207087382732,0,0.0273020458856183,0.00258238736391715
"1952-03",1952,3,0.032293959107247,0,0.145954182869235,0.0379393640804727
"1952-04",1952,4,0.153790380954043,0,0.393119222168782,0.0732870420934748
"1952-05",1952,5,0.256986718256364,0,0.605787279800331,0.128845148334388
"1952-06",1952,6,0.260440077926576,0.024058478196758,0.600267794794772,0.133303514850579
"1952-07",1952,7,0.47750294233465,0,0.974724799794928,0.222760738352409
"1952-08",1952,8,0.483064315937694,0,0.988007833904185,0.204714737769827
"1952-09",1952,9,0.431372206043916,0.0649432790125267,0.710517996436705,0.144992447149157
"1952-10",1952,10,0.25094867341436,0.0394730078862887,0.505529358408831,0.103690860781401
"1952-11",1952,11,0.195258597134608,0.116628940157031,0.379204445540524,0.0532024088631878
"1952-12",1952,12,0.10881438678269,0.0539289976842673,0.215213426856909,0.028289858638486
"1953-01",1953,1,0.0897726934056172,0.0409536209351885,0.136055762500818,0.0173153766270127
"1953-02",1953,2,0.00213737199737617,0,0.0674367132487597,0.00913172852834302
"1953-03",1953,3,0.103737800752966,0.00762789629362116,0.241749945470233,0.0511619291162773
"1953-04",1953,4,0.0382988072701455,0,0.18283079055884,0.0397535492843426
"1953-05",1953,5,0.00543623637059273,0,0.140377254432981,0.017788329105808
"1953-06",1953,6,0.108802693963535,0,0.346860125768426,0.106994005109219
"1953-07",1953,7,0.233066732712803,0,0.533385838684352,0.125297506765235
"1953-08",1953,8,0.270958158426693,0,0.511973863919487,0.0873360771480226
"1953-09",1953,9,0.403679073069197,0.079749735572638,0.641413706545447,0.123292519172258
"1953-10",1953,10,0.242744656664217,0.0858115664278315,0.580074001589678,0.102620856120898
"1953-11",1953,11,0.173995127536609,0.0455059551375013,0.585540770520321,0.110130956092724
"1953-12",1953,12,0.120694602194265,0.0195484237496453,0.325112716031816,0.0605836899060222
"1954-01",1954,1,0.136048324697318,0.0880499297613699,0.214634579478397,0.0191818170623385
"1954-02",1954,2,2.61003825561008e-05,0,0.0115033091925102,0.000457180742620941
"1954-03",1954,3,0.0211445174692169,0,0.108396172737644,0.0262629796727966
"1954-04",1954,4,0.0776664960276801,0,0.146319875415198,0.0263462948604145
"1954-05",1954,5,0.000648753702891559,0,0.0569846644264657,0.00422037564733263
"1954-06",1954,6,0.136169673081011,0,0.340175200377589,0.0950790276454705
"1954-07",1954,7,0.315315437551361,0.016137593400033,0.614092773846833,0.146327470947475
"1954-08",1954,8,0.12332571965951,0,0.332424008288459,0.0880455561783175
"1954-09",1954,9,0.176820359171409,0.0377309514410606,0.289822634906853,0.042434974632592
"1954-10",1954,10,0.289989679630589,0.0959497843252594,0.61349513908777,0.0976192669541998
"1954-11",1954,11,0.0780733005221203,0,0.290146525457008,0.058033996190571
"1954-12",1954,12,0.165884864456584,0.064123069541984,0.432338599063957,0.0747806591977097
"1955-01",1955,1,0.0455445819278852,0,0.177021720323598,0.0370647550549677
"1955-02",1955,2,0.0532092299544379,0,0.155694044719346,0.0348208769738064
"1955-03",1955,3,0.0676609138992251,0.00557929634230473,0.164307980550698,0.0321969571100346
"1955-04",1955,4,0.0261926574066617,0,0.132932099611118,0.0380108740955042
"1955-05",1955,5,0.211801883052782,0.0415301250050647,0.432533119034785,0.0791993427723568
"1955-06",1955,6,0.20958028891049,0,0.457276673248077,0.108294642585854
"1955-07",1955,7,0.170067196955219,0,0.456582749958287,0.133188352076488
"1955-08",1955,8,0.486549641358412,0.0483633484762441,0.876125161744013,0.194723187427563
"1955-09",1955,9,0.249718252462648,0.0228806068556603,0.444551240733945,0.0918081648837531
"1955-10",1955,10,0.288719123948599,0.101928254319184,0.546541713624376,0.0911707044990314
"1955-11",1955,11,0.184405238414141,0.13267785599657,0.246148796409099,0.0243976330520534
"1955-12",1955,12,0.0469121147948751,0,0.11219955460042,0.0173853130052331
"1956-01",1956,1,0.0284625891397188,0,0.102527878894394,0.0184119944820014
"1956-02",1956,2,0.00547169578119933,0,0.0860661724024959,0.0143414896723488
"1956-03",1956,3,0.0119122157734554,0,0.13280561779796,0.02682595660212
"1956-04",1956,4,0.00817590248265848,0,0.101284516118742,0.0163696228481698
"1956-05",1956,5,0.211148392205661,0,0.45801641500096,0.112889293090566
"1956-06",1956,6,0.356172297610107,0.0579821864663429,0.728354385825083,0.156661850275624
"1956-07",1956,7,0.233082078512131,0,0.566058001959577,0.133473351022559
"1956-08",1956,8,0.496388190535983,0.0284350803285772,0.954415594171041,0.200043848577509
"1956-09",1956,9,0.370140330937656,0.0720589132407893,0.599443997893722,0.110567157337367
"1956-10",1956,10,0.311280733019921,0.117462141882849,0.547413772478021,0.0900937773607849
"1956-11",1956,11,0.122404358489089,0,0.385886584950086,0.0796770079695473
"1956-12",1956,12,0.116277511248685,0.0502219528107726,0.27439748107155,0.0414107296089103
"1957-01",1957,1,0.106808462610344,0.0508174132619656,0.229105968854126,0.0221832833552127
"1957-02",1957,2,0.000153434284346537,0,0.0202463579453101,0.0014040119444788
"1957-03",1957,3,0.000255659671818072,0,0.0296913431522757,0.00230976926898922
"1957-04",1957,4,0.00907217556184686,0,0.0626693234787201,0.0132550787251552
"1957-05",1957,5,0.015281894968687,0,0.172076991509403,0.0324824988084722
"1957-06",1957,6,0.341384435989135,0.0341377250074491,0.701745787442944,0.16517075142968
"1957-07",1957,7,0.353267516665954,0.0536184701317448,0.709526771045764,0.158423997720937
"1957-08",1957,8,0.0705878790911281,0,0.210952543577179,0.0646490779805862
"1957-09",1957,9,0.205178437335674,0,0.378228802512806,0.0797201375315061
"1957-10",1957,10,0.283367732004651,0.194368111596453,0.385831318187615,0.035786982367068
"1957-11",1957,11,0.0920182794693353,0,0.236017366571235,0.0401694254075835
"1957-12",1957,12,0.116491286872146,0.0438883578256374,0.237790990308293,0.0361612532877306
"1958-01",1958,1,0.00910103140363322,0,0.151371916807236,0.0218828156771993
"1958-02",1958,2,0.0953871482293578,0.0132937870601684,0.192469375347002,0.0318531191693873
"1958-03",1958,3,0.0177392832148524,0,0.111782690858232,0.0246415530966914
"1958-04",1958,4,0.0041798854422907,0,0.0419245024113304,0.00941967453340714
"1958-05",1958,5,0.167413245056733,0,0.39968958683529,0.100621691378888
"1958-06",1958,6,0.253347711912484,0,0.711871433651025,0.181880761688661
"1958-07",1958,7,0.603351082778436,0.0248323478001208,1.04806601213254,0.20227167358133
"1958-08",1958,8,0.580052735210268,0.118438538265879,0.951220355888998,0.18411533198749
"1958-09",1958,9,0.362704471526314,0.074305975408607,0.638545987756224,0.12837026951525
"1958-10",1958,10,0.259727114118114,0.0554043313185655,0.656381660447695,0.121397169938176
"1958-11",1958,11,0.207379648762724,0.110937847856038,0.403451639662853,0.0646885521644767
"1958-12",1958,12,0.0528399454259729,0,0.147332630162806,0.0282567474689823
"1959-01",1959,1,0.0773912213150725,0.0301148809886279,0.143715067754214,0.0235559950539503
"1959-02",1959,2,0.00440616735743313,0,0.0734514782153287,0.0136556562875948
"1959-03",1959,3,0.0525063856065779,0,0.207572217992824,0.0535366510905535
"1959-04",1959,4,0.128564706616126,0,0.263756096441276,0.0631704989761676
"1959-05",1959,5,0.125939816705101,0,0.373637052917197,0.0827727195797519
"1959-06",1959,6,0.0689972677153054,0,0.297022403146212,0.0809236540608431
"1959-07",1959,7,0.489937778904716,0.00319951642718849,0.841479758939112,0.207675764141278
"1959-08",1959,8,0.386805035186361,0.0510023203750334,0.622045661136174,0.122644725424887
"1959-09",1959,9,0.142642771900765,0.0118755717175039,0.270671096953537,0.0527538769606341
"1959-10",1959,10,0.16761672379373,0.0553478525016748,0.316958158637198,0.0417695642909416
"1959-11",1959,11,0.163254132598632,0.0939973388821211,0.311611301923319,0.0387443220626907
"1959-12",1959,12,0.0527181525113581,0,0.21987149915421,0.0490909860955382
"1960-01",1960,1,0.0921301491191949,0.0398952833830914,0.18965372144221,0.0285653009750529
"1960-02",1960,2,0.000468122340435898,0,0.040913300120894,0.00306493185310831
"1960-03",1960,3,0.064166494765578,0,0.160703017259575,0.0286412411472408
"1960-04",1960,4,0.0217697671810807,0,0.211852806524095,0.0409771539505197
"1960-05",1960,5,0.0588111576857854,0,0.188400673214403,0.0492725543693927
"1960-06",1960,6,0.30859854467318,0.00110094241104927,0.6816827547884,0.158940436964898
"1960-07",1960,7,0.384595088959676,0,0.835256908250486,0.209623081586068
"1960-08",1960,8,0.447661855480167,0.0476772648547059,0.849322699319101,0.187400222855474
"1960-09",1960,9,0.413969171990988,0.0371612757249663,0.658312196511985,0.138633926337493
"1960-10",1960,10,0.219290150470421,0.055615059035582,0.460651482443024,0.0846673970760914
"1960-11",1960,11,0.17838279812358,0.101529568091578,0.330117830559292,0.0486177711655964
"1960-12",1960,12,0.0574409771063002,0,0.161107852724638,0.0328784810470637
"1961-01",1961,1,0.0422471402762761,0,0.14059883153577,0.0285447177765063
"1961-02",1961,2,0.02737323839757,0,0.141266814230839,0.0296608897560945
"1961-03",1961,3,0.0170766044801441,0,0.163135617049654,0.0354353431530284
"1961-04",1961,4,0.136929001857478,0,0.309422314362495,0.0673765955084173
"1961-05",1961,5,0.0459560078349587,0,0.181388333085547,0.0471058821845269
"1961-06",1961,6,0.262674526036374,0,0.58982908539821,0.159793024056726
"1961-07",1961,7,0.34074425480758,0,0.649134273817769,0.158340729297032
"1961-08",1961,8,0.681787515996893,0,1.12019294032758,0.22340139565708
"1961-09",1961,9,0.50661863790949,0.187745463833678,0.779701322823837,0.125627703762637
"1961-10",1961,10,0.260212467767823,0.124114639575759,0.461028373715994,0.0718162025160962
"1961-11",1961,11,0.162827336872132,0.0863182760269571,0.30026448998085,0.0411708551408757
"1961-12",1961,12,0.0755788511465304,0.0194941768534076,0.143096366271921,0.0226237954045921
"1962-01",1962,1,0.01233894609505,0,0.128777746723134,0.0234494868656967
"1962-02",1962,2,0.0291995532636339,0,0.171283910897519,0.0269842576149598
"1962-03",1962,3,0.0112262451449842,0,0.118516983119424,0.017928327053063
"1962-04",1962,4,0.0331168718516026,0,0.206127991540768,0.0422166444550211
"1962-05",1962,5,0.203811198379532,0,0.462261952175408,0.100971936575315
"1962-06",1962,6,0.343299666197413,0.0186041960187489,0.706963461261573,0.156207625209522
"1962-07",1962,7,0.371472022137457,0,0.772793003725588,0.178237790950503
"1962-08",1962,8,0.36834883078048,0.0310292046690467,0.67056359246071,0.134612609908689
"1962-09",1962,9,0.290802810141174,0.0296845860334937,0.459689010970619,0.0839355928264071
"1962-10",1962,10,0.203093548044276,0.107406175116934,0.412959376292819,0.0572790011689403
"1962-11",1962,11,0.140212017765205,0.0537144769763918,0.343783021611271,0.0672781684203083
"1962-12",1962,12,0.100833100091801,0.0159372591480296,0.209686761680292,0.0369674387561342
"1963-01",1963,1,0.0812802941957245,0.0183332785247841,0.180103685955397,0.0284346174809325
"1963-02",1963,2,0.000658197317597727,0,0.0557013987818885,0.00469880846885375
"1963-03",1963,3,0.0868488431382354,0,0.235558580972253,0.0508616549862106
"1963-04",1963,4,0.00500958833479398,0,0.0671317755591958,0.012736386621795
"1963-05",1963,5,0.0907815965826854,0,0.229190317085164,0.054679298554487
"1963-06",1963,6,0.407131092193099,0.0265245865333228,0.893140804693803,0.203947671078108
"1963-07",1963,7,0.316691585365707,0,0.700257195834316,0.169642462443806
"1963-08",1963,8,0.143677651656432,0,0.310228397636045,0.0732992773291733
"1963-09",1963,9,0.273640344422429,0.0980887963482868,0.426849624182541,0.0492512598846532
"1963-10",1963,10,0.370091416882984,0.180444589258057,0.745781871794674,0.131408342130885
"1963-11",1963,11,0.20207820514692,0.107198863725659,0.367105068926748,0.053373608695434
"1963-12",1963,12,0.0532560554103207,0,0.172995561773354,0.0319761913227076
"1964-01",1964,1,0.0438603513045289,0,0.155508204837915,0.0318859459073038
"1964-02",1964,2,0.0376375327053067,0,0.240603600812538,0.0514101828079747
"1964-03",1964,3,0.112636310329629,0.0341055923917609,0.23618672193954,0.0416960099280358
"1964-04",1964,4,0.129761831821897,0.0019892456254594,0.257153761280911,0.0561372670874975
"1964-05",1964,5,0.120420338374203,0,0.298166674835478,0.0742504972711961
"1964-06",1964,6,0.104207337580833,0,0.312744944945922,0.0833379036278086
"1964-07",1964,7,0.193605994824189,0,0.411811593068184,0.11003165118007
"1964-08",1964,8,0.332345509368151,0.0320729090375878,0.579267716795411,0.131409454297525
"1964-09",1964,9,0.204732280001796,0.0440059301987995,0.336015231239859,0.0562597021446226
"1964-10",1964,10,0.238617297751944,0.0720028359966381,0.504959542796381,0.0862151347746596
"1964-11",1964,11,0.179491477788493,0.114269146063209,0.266509003121073,0.0308180061048188
"1964-12",1964,12,0.114721234003345,0.0687162635675467,0.149445671848793,0.0145570053489756
"1965-01",1965,1,8.26754123200604e-06,0,0.00614582261698244,0.000199376240787266
"1965-02",1965,2,0.00948763885249311,0,0.109957253693541,0.019871556594262
"1965-03",1965,3,0.0417481974072592,0,0.203856533882132,0.0361098230947113
"1965-04",1965,4,7.00776132529939e-05,0,0.0158482113944298,0.00078044291394171
"1965-05",1965,5,0.221261840251185,0.0295998474736598,0.450640933513147,0.0870314455714108
"1965-06",1965,6,0.367401303933017,0,0.74332504446532,0.160167770258642
"1965-07",1965,7,0.149070653171515,0,0.373288780278008,0.103398791799109
"1965-08",1965,8,0.330626242345115,0,0.602010492811257,0.125234545220665
"1965-09",1965,9,0.379064396621565,0.0637143451487537,0.649255699087551,0.101243102253846
"1965-10",1965,10,0.285203123126292,0.140550468532377,0.616017125397476,0.0967529933749686
"1965-11",1965,11,0.164466751994174,0.0922481144965821,0.269257232698404,0.0356229253398186
"1965-12",1965,12,0.0934346273752525,0.0409834059353189,0.173550588392128,0.0253220593611026
"1966-01",1966,1,0.0676779537830903,0.0184501913566316,0.12452843139784,0.0195717407267134
"1966-02",1966,2,0.000396078759297815,0,0.0350220563746098,0.00286081254901562
"1966-03",1966,3,0.0819691560181053,0,0.302946384998975,0.0599679868237652
"1966-04",1966,4,0.0421187188117127,0,0.201138268677318,0.0535991691214073
"1966-05",1966,5,0.162816697895337,0,0.351109942018456,0.0767278542697048
"1966-06",1966,6,0.121398062934725,0,0.258923640340489,0.0592667909943412
"1966-07",1966,7,0.169066059237082,0,0.422969894705514,0.11670847104409
"1966-08",1966,8,0.293419109664871,0.025943905295294,0.467127150854043,0.0922052508637925
"1966-09",1966,9,0.239835496518434,0.0306745916176626,0.431931270503279,0.0636742872733697
"1966-10",1966,10,0.310848629229918,0.129394268296742,0.542768234714582,0.0806408605637463
"1966-11",1966,11,0.138982838908769,0.0661014136461521,0.243587875922751,0.0326838734037916
"1966-12",1966,12,0.0437537929948654,0,0.127266237367755,0.0266661610941949
"1967-01",1967,1,0.0467332511948859,0,0.117056242593827,0.0214307236520303
"1967-02",1967,2,0.0201214357870877,0,0.15924497470831,0.0371677767069001
"1967-03",1967,3,0.104548895997898,0.0481490951213712,0.188516075004013,0.0312960448856258
"1967-04",1967,4,0.00972745302348228,0,0.0896266214657154,0.0205206113801674
"1967-05",1967,5,0.0671511939448256,0,0.192123485760597,0.051253602820667
"1967-06",1967,6,0.0797707472875518,0,0.277813038950357,0.0679577225755005
"1967-07",1967,7,0.475867125617179,0.0876783419018469,0.855143553543597,0.193951152751876
"1967-08",1967,8,0.226718564078381,0,0.543789796719893,0.11696483913549
"1967-09",1967,9,0.393111707406187,0.079417288198052,0.758275631343671,0.122990733580006
"1967-10",1967,10,0.271109491527867,0.107372995889188,0.52739859548047,0.0796949297655489
"1967-11",1967,11,0.11972893027729,0.0305614244689866,0.253963403874814,0.0433292479656877
"1967-12",1967,12,0.104297885996779,0.0618377527730002,0.181902000599236,0.0224301599025712
"1968-01",1968,1,0.0353985839773307,0,0.125310876302647,0.0231852143150569
"1968-02",1968,2,0.00957182060866867,0,0.0851482485904314,0.0157625919573302
"1968-03",1968,3,0.00646297471771637,0,0.118279148414166,0.0205184480410345
"1968-04",1968,4,0.20383334010727,0.0773115125810686,0.337411050381957,0.051798793075819
"1968-05",1968,5,0.0208578614054392,0,0.131031951492742,0.0289576926965673
"1968-06",1968,6,0.263658794125836,0.0610072215943746,0.514102061818434,0.101781166190006
"1968-07",1968,7,0.191360565444405,0,0.451898372679088,0.115642547062718
"1968-08",1968,8,0.187719145104511,0.0407181336940846,0.337841290371251,0.0597922775276902
"1968-09",1968,9,0.300454555015169,0.0601137283190399,0.472918168200775,0.0829462219414208
"1968-10",1968,10,0.227399611698935,0.0827578215268457,0.492087629122075,0.0774849323118851
"1968-11",1968,11,0.131030319662423,0.0343592085398993,0.351647601323857,0.0608334362104552
"1968-12",1968,12,0.140962297224312,0.0922871525222423,0.190616758234146,0.0187229285443526
"1969-01",1969,1,0.0775747252266092,0.0441234450774807,0.161557542503613,0.0160058163343122
"1969-02",1969,2,0,0,0,0
"1969-03",1969,3,0.00244670142497733,0,0.0682459785228622,0.00866790318132046
"1969-04",1969,4,0.0438122305504721,0,0.23727820991362,0.0497073342157424
"1969-05",1969,5,0.0851959644979834,0,0.274082463005584,0.0662598570479241
"1969-06",1969,6,0.132306537016529,0,0.704474764669162,0.187949138497897
"1969-07",1969,7,0.697085979622037,0.101172320084206,1.20045125539004,0.233785340159833
"1969-08",1969,8,0.41622529644808,0.0457461886246557,0.664542209641276,0.149498813618653
"1969-09",1969,9,0.108978728153143,0.00492714143622627,0.247791239945589,0.0473312293738092
"1969-10",1969,10,0.16092525133274,0.0900052920072215,0.294122865868183,0.0363077782143036
"1969-11",1969,11,0.141399993544539,0.0227328767756801,0.43399773057847,0.0809500108967106
"1969-12",1969,12,0.0950430517849093,0.028031688626252,0.2631302048666,0.0459066936886447
"1970-01",1970,1,0.113310632453738,0.0677416403204287,0.161627680406039,0.016863840408461
"1970-02",1970,2,0,0,0,0
"1970-03",1970,3,0.0598962923056718,0,0.182551227758371,0.0428086518028727
"1970-04",1970,4,0.186330310972711,0.0437086389953298,0.399059504209457,0.0707104797198354
"1970-05",1970,5,0.156015409156984,0,0.369005871227722,0.0807379100424038
"1970-06",1970,6,0.336077924912717,0,0.80167515597517,0.198585193356031
"1970-07",1970,7,0.510378053477928,0.0323909065550804,0.963834419316468,0.234913722800839
"1970-08",1970,8,0.405207922054113,0,0.700274530201869,0.16476620236736
"1970-09",1970,9,0.413323090875724,0.0802442186022268,0.658075516672562,0.131354339504778
"1970-10",1970,10,0.206135893484081,0.0430933259107349,0.516644259349027,0.0910247570417751
"1970-11",1970,11,0.169769444210485,0.116351388828272,0.236221263065219,0.0235041556571471
"1970-12",1970,12,0.0943695470458166,0.0460879339759837,0.168228636950065,0.0211628809591401
"1971-01",1971,1,0.0150646169921549,0,0.0718466909804437,0.0156564612177398
"1971-02",1971,2,0.0051346737296005,0,0.0743876068524583,0.0137412360156486
"1971-03",1971,3,0.0700838151068326,0,0.191056936420245,0.0348375282744784
"1971-04",1971,4,0.0480397484144791,0,0.203649143742618,0.0490239594811252
"1971-05",1971,5,0.19081592909029,0,0.397593706328712,0.0814669258933088
"1971-06",1971,6,0.108126212767231,0,0.308869194590347,0.0996254445789793
"1971-07",1971,7,0.235357686000725,0,0.52016969167238,0.135865856949473
"1971-08",1971,8,0.347545853784139,0.0366505107232599,0.568410006936899,0.0995239696849438
"1971-09",1971,9,0.330657148311126,0.12048332258795,0.480083911547288,0.0785658920059675
"1971-10",1971,10,0.248790603672967,0.0944359068344258,0.450860045042516,0.0695014377770862
"1971-11",1971,11,0.121478789041506,0.0371216767596303,0.295352359268059,0.0525234796737895
"1971-12",1971,12,0.136955706544392,0.0978104822812076,0.201657161323735,0.0185604831327878
"1972-01",1972,1,0.0331364178900245,0,0.104050496344402,0.0226460602156062
"1972-02",1972,2,0.000878524248115504,0,0.0262207367465523,0.00329167224629532
"1972-03",1972,3,0.00344494422660087,0,0.084928612761254,0.0127881119627227
"1972-04",1972,4,0.179482509494542,0.0551148383119835,0.339796374115398,0.0622180963160016
"1972-05",1972,5,0.0203650485680865,0,0.167630941708032,0.0319682258976362
"1972-06",1972,6,0.285825909475238,0.0410912526490908,0.693277815292668,0.151975188140947
"1972-07",1972,7,0.0568924202856597,0,0.281501765873604,0.0656600318689567
"1972-08",1972,8,0.33216872662108,0.0151577070400214,0.564106894285938,0.114142174066629
"1972-09",1972,9,0.325064875492855,0.0960363482573754,0.51934257888277,0.0847148167945546
"1972-10",1972,10,0.194505356469237,0.0413060992437654,0.406920543097034,0.0675633928179517
"1972-11",1972,11,0.0964450579750568,0.0269614658341206,0.249637569338052,0.0409507680983539
"1972-12",1972,12,0.119651961586899,0.0816103475674335,0.193425680704644,0.0185918150749403
"1973-01",1973,1,0.0337330816744622,0,0.154298762752155,0.035105709321487
"1973-02",1973,2,0.00282806785857665,0,0.0424418117851288,0.00699688147517592
"1973-03",1973,3,0.0146972509514122,0,0.121492307312057,0.0253628858775314
"1973-04",1973,4,0.102535695952856,0,0.229947968265947,0.0477664727231978
"1973-05",1973,5,0.181049034462778,0,0.38167128281361,0.078936252362614
"1973-06",1973,6,0.285941640445424,0.0193407736114139,0.633140629465338,0.146124714678652
"1973-07",1973,7,0.407778106106408,0,0.782299939473085,0.179742017626412
"1973-08",1973,8,0.53037058749656,0.0124985933430667,0.967361333242479,0.195836603107024
"1973-09",1973,9,0.222470702768219,0.0445694711048208,0.348339797961359,0.0613384109660536
"1973-10",1973,10,0.237357153196016,0.0988194846271695,0.400294919425548,0.059972527468495
"1973-11",1973,11,0.203625677874089,0.140333034770005,0.310343111289683,0.0393550483022775
"1973-12",1973,12,0.00136466771637756,0,0.0438019864825746,0.00555074114925309
"1974-01",1974,1,0.0846098823981468,0.0453268997023068,0.138958482939727,0.0193256996553792
"1974-02",1974,2,0.000846919112792053,0,0.048739383884272,0.00475603259727786
"1974-03",1974,3,0.0307656043070124,0,0.131895731011123,0.033031776234398
"1974-04",1974,4,0.0208329683335921,0,0.111988890667485,0.0293766220008358
"1974-05",1974,5,0.130516344954493,0,0.26568819606727,0.0586169573443095
"1974-06",1974,6,0.380054704089967,0.0126973954421463,0.837266927100028,0.18981783140184
"1974-07",1974,7,0.316977783017347,0.00636566194561159,0.680158271366608,0.164047638316238
"1974-08",1974,8,0.318405034471949,0,0.697361860092735,0.175937854785725
"1974-09",1974,9,0.257075095937491,0,0.496847609148179,0.09813094813194
"1974-10",1974,10,0.306619899335976,0.113826871836815,0.581275423018432,0.0900759819246978
"1974-11",1974,11,0.160589642839556,0.0698395536281176,0.302848820335834,0.0512220698384141
"1974-12",1974,12,0.0665284767515707,0,0.220010856699373,0.0467922956719162
"1975-01",1975,1,0.108934995542886,0.0436517905948983,0.215510416642461,0.0310480265460705
"1975-02",1975,2,0.0612709571698006,0.0111657873604647,0.163445405879107,0.0218353119420981
"1975-03",1975,3,0,0,0,0
"1975-04",1975,4,0.00256503018119046,0,0.0509232092776565,0.00775347132566812
"1975-05",1975,5,0.111005678799132,0,0.283717906186705,0.0797287012188401
"1975-06",1975,6,0.311629434619525,0.00188707206913336,0.740367453767231,0.160590577935986
"1975-07",1975,7,0.288060943390135,0,0.663884116002287,0.150701318690776
"1975-08",1975,8,0.314628154778894,0.0341521213094999,0.539546371924365,0.101944812883068
"1975-09",1975,9,0.296249859760252,0,0.617284235612636,0.109193876627961
"1975-10",1975,10,0.248348039060292,0.123240710091959,0.48026760244613,0.065315450364292
"1975-11",1975,11,0.167554482190229,0.0754746161779399,0.302521298455762,0.045278930827898
"1975-12",1975,12,0.0645080391690525,0,0.191822385411665,0.0370617144843401
"1976-01",1976,1,0.0395023963904451,0,0.150323480741346,0.0313570845322231
"1976-02",1976,2,0.0273844741099542,0,0.154828435174513,0.0326951176418705
"1976-03",1976,3,0.0705875577347401,0,0.204122252494507,0.0444258191366453
"1976-04",1976,4,0.0142518263369288,0,0.127998312560241,0.026088732627546
"1976-05",1976,5,0.213792489910415,0.0272903826965615,0.448500106009657,0.0935016546384122
"1976-06",1976,6,0.186580222451026,0,0.432290374465561,0.102579874819733
"1976-07",1976,7,0.178273071531238,0,0.368335192071222,0.0960163836679269
"1976-08",1976,8,0.16282676379191,0,0.383856022445518,0.100274043170555
"1976-09",1976,9,0.241689470856241,0.0200416998189131,0.50507208156226,0.0843192175394475
"1976-10",1976,10,0.24277908941674,0.12767472284915,0.419998811268593,0.0608184526524233
"1976-11",1976,11,0.130206922644832,0.0330051875158179,0.276971086589468,0.0448939878681676
"1976-12",1976,12,0.0696168698268236,0,0.22155504671517,0.0435397076637068
"1977-01",1977,1,0.0769284504957187,0.00746301641982145,0.191161526404015,0.0366984002567916
"1977-02",1977,2,0.0102373881617079,0,0.201938481170261,0.0312067122246488
"1977-03",1977,3,0.144156805249212,0.0179232729248378,0.347502323172475,0.0617130164676417
"1977-04",1977,4,0.135545903244911,0,0.34674564045725,0.0830877683961109
"1977-05",1977,5,0.158646222859744,0,0.380290341880225,0.101810919321069
"1977-06",1977,6,0.295295446362276,0,0.588215612922374,0.147714652023277
"1977-07",1977,7,0.258021584203417,0.041248544973667,0.550661043070608,0.134806444040655
"1977-08",1977,8,0.133334192270302,0,0.438453380134621,0.10481689170478
"1977-09",1977,9,0.284497954303953,0.207029782841274,0.377635773778336,0.0389523272918742
"1977-10",1977,10,0.272348280282551,0.125587146397575,0.601390071981244,0.0943741136568827
"1977-11",1977,11,0.195671674731546,0.109657368064735,0.373316251991262,0.0549473226001592
"1977-12",1977,12,0.106973275988339,0.0450272365653851,0.149492587210113,0.023063950539114
"1978-01",1978,1,0.0062357440889137,0,0.0969310676799663,0.011694367999524
"1978-02",1978,2,6.71901473639445e-05,0,0.0193161704109856,0.000865148045230366
"1978-03",1978,3,0.00521241232458612,0,0.0830945083530376,0.0149596156491762
"1978-04",1978,4,0.00449726216379898,0,0.0763745719899352,0.0124893345426544
"1978-05",1978,5,0.246085163005105,0.0224329876945444,0.536587630871212,0.126267955686792
"1978-06",1978,6,0.432562445504972,0,0.905850745284155,0.211079980410653
"1978-07",1978,7,0.590596852969107,0.167694109636648,1.1039509702949,0.203800721656431
"1978-08",1978,8,0.303183461593269,0.126488562213387,0.493372216464922,0.076105802554022
"1978-09",1978,9,0.271157340231288,0.137719341027727,0.427238542197526,0.0583196329378558
"1978-10",1978,10,0.282700349493109,0.0661949618412212,0.58333464984185,0.11409346499535
"1978-11",1978,11,0.196698509417982,0.106359762739883,0.369907876935048,0.0466767408984282
