"date","value"
1950-06-01,-1.14192500167516
1950-07-01,-0.429927504241673
1950-08-01,-0.902668616892659
1950-09-01,-1.32666198327141
1950-10-01,-1.95135177784583
1950-11-01,-1.19589800168374
1950-12-01,-0.496545442425163
1951-01-01,-0.874703284143509
1951-02-01,-0.886109001856894
1951-03-01,-0.444366808656306
1951-04-01,-0.638101699297354
1951-05-01,-0.628215458679384
1951-06-01,-1.33754989551559
1951-07-01,-0.453429675534136
1951-08-01,-0.681214575847366
1951-09-01,-1.0594244561557
1951-10-01,-0.384154027188436
1951-11-01,-1.17455041700876
1951-12-01,-0.973826406401295
1952-01-01,-1.06826975423763
1952-02-01,-0.778126661423819
1952-03-01,-0.520752478197884
1952-04-01,-0.339415735162639
1952-05-01,-0.515937508986321
1952-06-01,0.180957735590414
1952-07-01,-0.589032428828019
1952-08-01,-0.868551847124863
1952-09-01,-0.957100792382603
1952-10-01,-2.32724831512776
1952-11-01,-1.59058168695211
1952-12-01,-1.52814979700267
1953-01-01,-0.926938489940352
1953-02-01,-0.790687440771841
1953-03-01,-0.643686130854806
1953-04-01,0.0332562433136542
1953-05-01,0.0384562847553135
1953-06-01,0.066285236162332
1953-07-01,0.438175359170561
1953-08-01,0.382643818003393
1953-09-01,0.278152329423334
1953-10-01,0.614530325308038
1953-11-01,1.02970203427902
1953-12-01,1.14971858500069
1954-01-01,0.627117830461207
1954-02-01,1.56457834412317
1954-03-01,1.27514642781421
1954-04-01,1.33725921687295
1954-05-01,1.10933346819557
1954-06-01,0.718263349344915
1954-07-01,0.993817714282953
1954-08-01,0.39474889045182
1954-09-01,1.01350401072707
1954-10-01,0.946953812609267
1954-11-01,1.25720979816713
1954-12-01,1.53718144834054
1955-01-01,1.45607232315343
1955-02-01,1.06525606895738
1955-03-01,0.979353744393894
1955-04-01,0.938600255861123
1955-05-01,0.839969092901028
1955-06-01,0.0281474856034203
1955-07-01,0.501905507275311
1955-08-01,0.333352419852489
1955-09-01,-0.351309632630247
1955-10-01,0.114841803189543
1955-11-01,-0.0751235278293358
1955-12-01,-0.167816528467482
1956-01-01,-0.627779352332027
1956-02-01,-0.625410841337575
1956-03-01,-0.144479513224699
1956-04-01,-0.818081576268634
1956-05-01,-1.74429454774246
1956-06-01,-1.13336543100289
1956-07-01,-1.12008697350124
1956-08-01,-1.26699538564746
1956-09-01,-1.82451289024845
1956-10-01,-1.44067753976773
1956-11-01,-0.59742668164813
1956-12-01,0.505162853901047
1957-01-01,0.142714460804506
1957-02-01,0.2099844216796
1957-03-01,0.304517948284938
1957-04-01,0.246361855967392
1957-05-01,0.175851457009145
1957-06-01,-1.14956799145746
1957-07-01,0.118065651300546
1957-08-01,1.00978986321803
1957-09-01,0.775350868152438
1957-10-01,0.486041001451928
1957-11-01,0.620453933791736
1957-12-01,1.00944585566341
1958-01-01,0.818258532572411
1958-02-01,0.391352882859706
1958-03-01,0.639169039257365
1958-04-01,0.881220259640048
1958-05-01,0.431453702423049
1958-06-01,-0.60701080271608
1958-07-01,-1.76705769148463
