"date","value"
1950-03-01,-0.667301686645438
1950-04-01,1.15590447110153
1950-05-01,-0.142233382200077
1950-06-01,-0.99644147388966
1950-07-01,-1.50094326437138
1950-08-01,-0.975313714855827
1950-09-01,-0.888252565798353
1950-10-01,-1.00547378415507
1950-11-01,-0.746475706035319
1950-12-01,-0.0732011668671408
1951-01-01,-0.289087744782752
1951-02-01,-0.73838774456234
1951-03-01,-0.809507478730225
1951-04-01,-0.933029484194636
1951-05-01,-0.0157915003601808
1951-06-01,-1.25688196029553
1951-07-01,0.00691165720560632
1951-08-01,-0.836909930328606
1951-09-01,-0.398031136518251
1951-10-01,-0.639013793231824
1951-11-01,-0.857615444699205
1951-12-01,-0.981237088498112
1952-01-01,-0.921429101937171
1952-02-01,-0.414078360988658
1952-03-01,0.219728365922714
1952-04-01,0.709418997882587
1952-05-01,-0.634940571119767
1952-06-01,-0.172682812698692
1952-07-01,-1.45965149662078
1952-08-01,-0.789578392059125
1952-09-01,-1.35401603458161
1952-10-01,-1.46468053022215
1952-11-01,-1.40767932342586
1952-12-01,-1.04730694151697
1953-01-01,-0.0502701958708882
1953-02-01,0.108747897385465
1953-03-01,-0.00407252597110122
1953-04-01,-0.0729135722105302
1953-05-01,-0.208112583081665
1953-06-01,0.345885703830895
1953-07-01,0.895316620760579
1953-08-01,0.781011355785691
1953-09-01,0.419884296053232
1953-10-01,0.186752023674837
1953-11-01,0.829802149820895
1953-12-01,1.31338079344274
1954-01-01,0.524092050417435
1954-02-01,1.93154852205234
1954-03-01,0.624351008598006
1954-04-01,1.94904456393191
1954-05-01,-0.297529695237209
1954-06-01,0.671819523903502
1954-07-01,0.0657197884608054
1954-08-01,0.893120462129347
1954-09-01,1.28785876615399
1954-10-01,1.83803373343089
1954-11-01,1.32431027419515
1954-12-01,1.35833321160873
1955-01-01,0.868813471514008
1955-02-01,0.388332345934206
1955-03-01,0.0060737171569214
1955-04-01,0.597613088220515
1955-05-01,0.592291288308526
1955-06-01,-0.00314183046863055
1955-07-01,0.344310498514041
1955-08-01,0.0124017498783588
