Hylak_id,Lake_name,Elevation_m,Volume_m3,Volume_Mm3,Method
82621,Unnamed_82621,846,739348613.686792,739.348613686792,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,846.25,742281370.831471,742.281370831471,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,846.5,745217995.521012,745.217995521012,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,846.75,748158482.668536,748.158482668536,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,847,751102827.207185,751.102827207185,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,847.25,754051024.089989,754.051024089989,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,847.5,757003068.289736,757.003068289736,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,847.75,759958954.798844,759.958954798844,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,848,762918678.629234,762.918678629234,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,848.25,765882234.812202,765.882234812202,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,848.5,768849618.398298,768.849618398298,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,848.75,771820824.457196,771.820824457196,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,849,774795848.077576,774.795848077576,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,849.25,777774684.367,777.774684367,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,849.5,780757328.451791,780.757328451791,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,849.75,783743775.476917,783.743775476917,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,850,786734020.605866,786.734020605866,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,850.25,789728059.020534,789.728059020534,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,850.5,792725885.921108,792.725885921108,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,850.75,795727496.525947,795.727496525947,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,851,798732886.07147,798.73288607147,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,851.25,801742049.812045,801.742049812044,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,851.5,804754983.019871,804.754983019871,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,851.75,807771680.984871,807.771680984871,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,852,810792139.014581,810.792139014581,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,852.25,813816352.434038,813.816352434038,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,852.5,816844316.585675,816.844316585675,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,852.75,819876026.829211,819.876026829211,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,853,822911478.541544,822.911478541544,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,853.25,825950667.116646,825.950667116646,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,853.5,828993587.965461,828.993587965461,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,853.75,832040236.515795,832.040236515795,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,854,835090608.212219,835.090608212219,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,854.25,838144698.515962,838.144698515962,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,854.5,841202502.904813,841.202502904813,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,854.75,844264016.87302,844.26401687302,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,855,847329235.931188,847.329235931188,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,855.25,850398155.606185,850.398155606185,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,855.5,853470771.441038,853.470771441038,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,855.75,856547078.99484,856.54707899484,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,856,859627073.842655,859.627073842655,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,856.25,862710751.575417,862.710751575417,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,856.5,865798107.799841,865.798107799841,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,856.75,868889138.138326,868.889138138326,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,857,871983838.228861,871.983838228861,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,857.25,875082203.724938,875.082203724938,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,857.5,878184230.295454,878.184230295454,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,857.75,881289913.624623,881.289913624623,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,858,884399249.411887,884.399249411887,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,858.25,887512233.371824,887.512233371824,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,858.5,890628861.234063,890.628861234063,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,858.75,893749128.743192,893.749128743192,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,859,896873031.658674,896.873031658674,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,859.25,900000565.75476,900.00056575476,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,859.5,903131726.820401,903.131726820401,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,859.75,906266510.659166,906.266510659166,HydroLAKES_parabolic_estimate
82621,Unnamed_82621,860,909404913.089156,909.404913089156,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,830,419737284.62206,419.73728462206,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,830.25,421581741.529372,421.581741529372,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,830.5,423428892.256671,423.428892256671,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,830.75,425278732.881099,425.278732881099,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,831,427131259.496885,427.131259496885,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,831.25,428986468.215222,428.986468215222,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,831.5,430844355.164148,430.844355164148,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,831.75,432704916.488418,432.704916488418,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,832,434568148.34939,434.56814834939,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,832.25,436434046.924903,436.434046924903,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,832.5,438302608.409162,438.302608409162,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,832.75,440173829.012618,440.173829012618,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,833,442047704.961856,442.047704961856,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,833.25,443924232.499478,443.924232499478,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,833.5,445803407.883994,445.803407883994,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,833.75,447685227.389705,447.685227389705,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,834,449569687.306597,449.569687306597,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,834.25,451456783.940227,451.456783940227,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,834.5,453346513.611618,453.346513611618,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,834.75,455238872.657149,455.238872657149,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,835,457133857.428451,457.133857428451,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,835.25,459031464.292297,459.031464292297,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,835.5,460931689.630503,460.931689630503,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,835.75,462834529.83982,462.83452983982,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,836,464739981.331834,464.739981331834,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,836.25,466648040.532864,466.648040532864,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,836.5,468558703.883861,468.558703883861,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,836.75,470471967.84031,470.47196784031,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,837,472387828.872127,472.387828872127,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,837.25,474306283.463567,474.306283463567,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,837.5,476227328.113125,476.227328113125,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,837.75,478150959.333438,478.150959333438,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,838,480077173.651192,480.077173651192,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,838.25,482005967.607029,482.005967607029,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,838.5,483937337.75545,483.93733775545,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,838.75,485871280.664729,485.871280664729,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,839,487807792.916815,487.807792916815,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,839.25,489746871.107245,489.746871107245,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,839.5,491688511.845051,491.688511845051,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,839.75,493632711.752678,493.632711752678,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,840,495579467.465887,495.579467465887,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,840.25,497528775.633674,497.528775633674,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,840.5,499480632.918181,499.480632918181,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,840.75,501435035.994611,501.435035994611,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,841,503391981.551142,503.391981551142,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,841.25,505351466.288844,505.351466288844,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,841.5,507313486.921595,507.313486921595,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,841.75,509278040.175998,509.278040175998,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,842,511245122.7913,511.2451227913,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,842.25,513214731.519311,513.214731519311,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,842.5,515186863.124322,515.186863124322,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,842.75,517161514.383025,517.161514383025,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,843,519138682.084438,519.138682084438,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,843.25,521118363.029821,521.118363029821,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,843.5,523100554.032604,523.100554032604,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,843.75,525085251.918304,525.085251918304,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,844,527072453.524454,527.072453524454,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,844.25,529062155.700526,529.062155700526,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,844.5,531054355.307853,531.054355307853,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,844.75,533049049.219559,533.049049219559,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,845,535046234.320484,535.046234320484,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,845.25,537045907.50711,537.04590750711,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,845.5,539048065.687487,539.048065687487,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,845.75,541052705.781168,541.052705781168,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,846,543059824.719129,543.059824719129,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,846.25,545069419.443707,545.069419443707,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,846.5,547081486.908523,547.081486908523,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,846.75,549096024.078417,549.096024078417,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,847,551113027.929378,551.113027929378,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,847.25,553132495.448477,553.132495448477,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,847.5,555154423.633796,555.154423633796,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,847.75,557178809.494367,557.178809494367,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,848,559205650.0501,559.2056500501,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,848.25,561234942.33172,561.23494233172,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,848.5,563266683.380701,563.266683380701,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,848.75,565300870.249201,565.300870249201,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,849,567337500,567.3375,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,849.25,569376569.706434,569.376569706434,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,849.5,571418076.452331,571.418076452331,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,849.75,573462017.331953,573.462017331953,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,850,575508389.449928,575.508389449928,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,850.25,577557189.921194,577.557189921194,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,850.5,579608415.870933,579.608415870933,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,850.75,581662064.434517,581.662064434517,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,851,583718132.757439,583.718132757438,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,851.25,585776617.995261,585.776617995261,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,851.5,587837517.313554,587.837517313554,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,851.75,589900827.887835,589.900827887835,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,852,591966546.903513,591.966546903513,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,852.25,594034671.55583,594.03467155583,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,852.5,596105199.049805,596.105199049805,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,852.75,598178126.600176,598.178126600176,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,853,600253451.431343,600.253451431343,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,853.25,602331170.777316,602.331170777316,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,853.5,604411281.881655,604.411281881655,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,853.75,606493781.997417,606.493781997417,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,854,608578668.387105,608.578668387105,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,854.25,610665938.322608,610.665938322608,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,854.5,612755589.085151,612.755589085151,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,854.75,614847617.965243,614.847617965243,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,855,616942022.26262,616.94202226262,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,855.25,619038799.286197,619.038799286197,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,855.5,621137946.354014,621.137946354014,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,855.75,623239460.793185,623.239460793185,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,856,625343339.939847,625.343339939847,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,856.25,627449581.139109,627.449581139109,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,856.5,629558181.745003,629.558181745003,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,856.75,631669139.120431,631.669139120431,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,857,633782450.637121,633.782450637121,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,857.25,635898113.675571,635.898113675571,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,857.5,638016125.625007,638.016125625007,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,857.75,640136483.883329,640.136483883329,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,858,642259185.857067,642.259185857067,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,858.25,644384228.961333,644.384228961333,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,858.5,646511610.61977,646.51161061977,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,858.75,648641328.264511,648.641328264511,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,859,650773379.336127,650.773379336127,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,859.25,652907761.283586,652.907761283586,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,859.5,655044471.564202,655.044471564202,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,859.75,657183507.643593,657.183507643593,HydroLAKES_parabolic_estimate
82364,Unnamed_82364,860,659324866.995636,659.324866995636,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,830,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,830.25,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,830.5,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,830.75,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,831,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,831.25,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,831.5,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,831.75,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,832,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,832.25,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,832.5,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,832.75,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,833,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,833.25,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,833.5,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,833.75,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,834,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,834.25,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,834.5,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,834.75,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,835,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,835.25,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,835.5,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,835.75,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,836,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,836.25,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,836.5,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,836.75,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,837,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,837.25,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,837.5,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,837.75,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,838,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,838.25,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,838.5,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,838.75,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,839,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,839.25,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,839.5,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,839.75,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,840,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,840.25,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,840.5,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,840.75,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,841,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,841.25,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,841.5,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,841.75,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,842,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,842.25,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,842.5,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,842.75,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,843,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,843.25,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,843.5,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,843.75,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,844,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,844.25,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,844.5,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,844.75,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,845,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,845.25,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,845.5,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,845.75,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,846,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,846.25,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,846.5,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,846.75,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,847,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,847.25,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,847.5,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,847.75,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,848,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,848.25,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,848.5,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,848.75,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,849,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,849.25,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,849.5,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,849.75,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,850,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,850.25,0,0,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,850.5,23276.784317109,0.023276784317109,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,850.75,152414.065965759,0.152414065965759,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,851,342097.466578312,0.342097466578312,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,851.25,576834.690883773,0.576834690883773,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,851.5,849203.958964412,0.849203958964412,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,851.75,1154578.94970177,1.15457894970177,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,852,1489714.1962945,1.4897141962945,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,852.25,1852168.84626516,1.85216884626516,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,852.5,2240020.14743385,2.24002014743385,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,852.75,2651702.36426677,2.65170236426677,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,853,3085908.21361135,3.08590821361135,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,853.25,3541524.67843319,3.54152467843319,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,853.5,4017589.15626317,4.01758915626317,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,853.75,4513258.33617619,4.51325833617619,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,854,5027785.41249388,5.02778541249388,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,854.25,5560502.96538939,5.56050296538939,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,854.5,6110809.81504345,6.11080981504345,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,854.75,6678160.73639899,6.67816073639899,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,855,7262058.28049233,7.26205828049233,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,855.25,7862046.17796176,7.86204617796176,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,855.5,8477703.95160756,8.47770395160756,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,855.75,9108642.46712313,9.10864246712313,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,856,9754500.22180767,9.75450022180767,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,856.25,10414940.2209382,10.4149402209382,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,856.5,11089647.3272961,11.0896473272961,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,856.75,11778325.9954896,11.7783259954896,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,857,12480698.3220848,12.4806983220848,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,857.25,13196502.3570988,13.1965023570988,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,857.5,13925490.633461,13.925490633461,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,857.75,14667428.8795444,14.6674288795444,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,858,15422094.8864631,15.4220948864631,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,858.25,16189277.5070065,16.1892775070065,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,858.5,16968775.7671668,16.9687757671668,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,858.75,17760398.0744843,17.7603980744843,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,859,18563961.5100511,18.5639615100511,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,859.25,19379291.1931381,19.3792911931381,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,859.5,20206219.7091391,20.2062197091391,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,859.75,21044586.5929425,21.0445865929425,HydroLAKES_parabolic_estimate
79083,Unnamed_79083,860,21894237.8610108,21.8942378610108,HydroLAKES_parabolic_estimate
85155,Unnamed_85155,830,855709224.000566,855.709224000566,HydroLAKES_parabolic_estimate
85155,Unnamed_85155,830.25,858178802.339707,858.178802339707,HydroLAKES_parabolic_estimate
85155,Unnamed_85155,830.5,860650751.854353,860.650751854353,HydroLAKES_parabolic_estimate
85155,Unnamed_85155,830.75,863125070.27217,863.12507027217,HydroLAKES_parabolic_estimate
85155,Unnamed_85155,831,865601755.327348,865.601755327348,HydroLAKES_parabolic_estimate
85155,Unnamed_85155,831.25,868080804.760565,868.080804760565,HydroLAKES_parabolic_estimate
85155,Unnamed_85155,831.5,870562216.318956,870.562216318956,HydroLAKES_parabolic_estimate
85155,Unnamed_85155,831.75,873045987.756085,873.045987756085,HydroLAKES_parabolic_estimate
85155,Unnamed_85155,832,875532116.831913,875.532116831913,HydroLAKES_parabolic_estimate
85155,Unnamed_85155,832.25,878020601.312767,878.020601312767,HydroLAKES_parabolic_estimate
85155,Unnamed_85155,832.5,880511438.971311,880.511438971311,HydroLAKES_parabolic_estimate
85155,Unnamed_85155,832.75,883004627.586517,883.004627586517,HydroLAKES_parabolic_estimate
85155,Unnamed_85155,833,885500164.943632,885.500164943632,HydroLAKES_parabolic_estimate
85155,Unnamed_85155,833.25,887998048.834152,887.998048834152,HydroLAKES_parabolic_estimate
85155,Unnamed_85155,833.5,890498277.055791,890.498277055791,HydroLAKES_parabolic_estimate
85155,Unnamed_85155,833.75,893000847.412451,893.000847412451,HydroLAKES_parabolic_estimate
85155,Unnamed_85155,834,895505757.714195,895.505757714195,HydroLAKES_parabolic_estimate
