"date","year","month","swei_basin_avg","swe_raw_mm","swe_smoothed_mm"
1991-11-01,1991,11,1.25955174961325,70.4531753272341,89.4479325341501
1991-12-01,1991,12,1.41233005214865,191.995275349247,184.14779095821
1992-01-01,1992,1,1.48430270876561,289.99492219815,284.326614692197
1992-02-01,1992,2,1.20599633770772,370.989646529195,343.184797785734
1992-03-01,1992,3,0.726733358409224,368.569824629858,351.079867895982
1992-04-01,1992,4,0.251730361221626,313.680132528893,304.303774757991
1992-05-01,1992,5,-0.166865145556102,230.661367115222,214.63612267248
1992-06-01,1992,6,0.0203746288655699,99.5668683733259,116.117935929581
1992-07-01,1992,7,0.4146758593941,18.1255723001963,39.400829707172
1992-08-01,1992,8,0.542748319091165,0.510048447993764,6.79155937711099
1992-09-01,1992,9,0.743609497407259,1.73905738314292,4.91243416603745
1992-10-01,1992,10,0.392602900654684,12.4881966669757,23.7157988169837
1992-11-01,1992,11,0.112159209759144,56.9201424008324,63.1978067638681
1992-12-01,1992,12,-0.0872908020906388,120.185081223796,118.632074386354
1993-01-01,1993,1,-0.541486163909237,178.790999534435,165.922394372467
1993-02-01,1993,2,-0.842052215270224,198.791102359169,199.930062768055
1993-03-01,1993,3,-1.19571231705507,222.208086410561,209.562004060674
1993-04-01,1993,4,-1.38994437966522,207.68682341229,181.137426355628
1993-05-01,1993,5,-1.45787825071619,113.517369244033,115.319063988146
1993-06-01,1993,6,-1.51031075519589,24.7529993081153,46.9571410763134
1993-07-01,1993,7,-1.03014478311295,2.60105467679208,9.11892625622283
1993-08-01,1993,8,-1.40528908246442,0.00272478376116071,0.873180459515692
1993-09-01,1993,9,-1.67953975101853,0.0157619179938371,0.596309365485246
1993-10-01,1993,10,-1.21848058887503,1.77044139470074,12.4271929811814
1993-11-01,1993,11,-0.87465457117534,35.4953756308496,46.6406247769183
1993-12-01,1993,12,-0.547325744480617,102.656057305205,108.013147499129
1994-01-01,1994,1,-0.243442723995953,185.888009561333,181.460356254227
1994-02-01,1994,2,0.0901938100601638,255.837001896144,250.740927263609
1994-03-01,1994,3,-0.046388570277372,310.49777033335,277.903987451106
1994-04-01,1994,4,-0.278650865903866,267.377190123823,243.861189661369
1994-05-01,1994,5,-0.539265577506902,153.708608526933,161.859845358228
1994-06-01,1994,6,-0.926737862513558,64.4937374239279,77.4450258304402
1994-07-01,1994,7,-0.453654817716452,14.13273154046,26.2484080411039
1994-08-01,1994,8,-0.641587539259894,0.118755158923921,4.76282361953978
1994-09-01,1994,9,-0.336726012682744,0.0369841592353687,2.2157116940147
1994-10-01,1994,10,0.867641581636044,6.49139576388481,28.6378438211822
1994-11-01,1994,11,1.08332294344798,79.3851515404264,88.8472165081435
1994-12-01,1994,12,0.99417631699829,180.665102220119,164.171750682936
1995-01-01,1995,1,0.762139207808284,232.464998288262,231.458193875395
1995-02-01,1995,2,0.50860300810397,281.244481117803,278.28772225376
1995-03-01,1995,3,0.353609665355647,321.153687355214,303.379985423713
1995-04-01,1995,4,0.10062841473348,307.741787798124,265.445106509535
1995-05-01,1995,5,-0.132351712430565,167.439844375266,174.154932935136
1995-06-01,1995,6,-0.388621264685722,47.2831666320189,73.1242322483557
1995-07-01,1995,7,-0.771778588481835,4.64968573778195,17.3155853124888
1995-08-01,1995,8,-1.408436545523,0.0139035676655016,1.55510022028745
1995-09-01,1995,9,0.278309871579846,0.00171135541490445,4.67562575886025
1995-10-01,1995,10,0.629513865343195,14.0112623535003,28.975698682997
1995-11-01,1995,11,1.0773237867847,72.9141223400757,87.9074166791083
1995-12-01,1995,12,1.2672334099541,176.796865343749,177.764952730515
1996-01-01,1996,1,1.24334859197171,283.583870507721,262.310313700435
1996-02-01,1996,2,0.988818620014235,326.550205249834,317.443215856974
1996-03-01,1996,3,0.620693078755389,342.195571813368,332.701461954523
1996-04-01,1996,4,0.508411163412819,329.358608800367,313.473213884167
1996-05-01,1996,5,0.460714918059532,268.865461038766,241.357614521992
1996-06-01,1996,6,0.600460679398331,125.848773726843,146.172200030054
1996-07-01,1996,7,0.947093570811681,43.802365324551,58.589219847817
1996-08-01,1996,8,0.824310834780946,6.11652049205656,16.8638320992963
