"lon","lat","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025"
1034584.342131,901159.489677585,,-0.264984942125675,-0.57791355554823,-0.78623111824808,0.888152361797344,0.986291825186239,-0.90871424634474,-0.00424060851450151,1.16257506686645,-0.126708711164644,0.772661738726357,-0.173079782240263,0.726793706600316,0.756781706861737,1.27118990750726,0.350847126614597,0.847779388832817,1.84128336523572,1.63923822645366,0.615881043224877,-0.674022286102549,-0.409185623064677,1.06687202803262,-0.224632404826133,0.918307344797089,-1.09446258298282,2.61601064394043,0.397906101848674,-0.539636118488904,0.261248384808881,-1.55784506157073,0.0570082243275649,-0.00468809646999414,-1.16104331492027,-1.35765357221002,-0.0955560401403305,-0.763881841322984,-0.804474275414139,-0.873933606237758,0.237480808213031,-0.275318879892473,0.206823906856956,-0.229874687618757,-0.349938453409995,-0.213153028585427,0.0568894175817224,0.193008682411273,0.906990034840615,-0.902546244955302,-0.200983370895555,-0.803809173581565,-0.81127844072504,-0.201001044659558,-1.37197255249737,-0.665588025180045,2.03122716375865,-0.15611354008696,1.22146827207278,-0.00288354984411877,-0.0289147529616504,-0.896459878443989,1.17530585370036,0.895894895467244,-1.5854858443106,-0.676037081074307,0.594635356481183,-0.646047463835183,0.911000285998112,0.823200601909806,-0.758603984084922,1.11913653362052,1.61032431727481,0.0361612377153114,-2.8153492365077,-3.28219812187625,-0.0371538619805409
1042733.56704574,901159.489677585,,-0.318301180272169,-0.492006621419414,-0.856271769765277,0.790327002998052,0.994160511882444,-0.90906869158568,-0.0872739377153889,1.21665826704399,-0.167959691314215,0.817627649086296,-0.19300714931386,0.676655274827299,0.811044944127541,1.18535736436172,0.402766984393106,0.800027960643836,1.72557984926599,1.68833897055494,0.599047983580553,-0.580902686619775,-0.381937728216296,1.07270891345924,-0.223432635981451,0.942749097620551,-1.12785987574093,2.71431917678394,0.355477177405859,-0.566939807203711,0.293963875072159,-1.56000296582059,0.0156477828545181,0.002549918497006,-1.15894708342997,-1.39213676238373,-0.102619716928791,-0.741770846291998,-0.751429006984834,-0.93088566023935,0.156153442665413,-0.268342779068622,0.17373819877562,-0.294792507521191,-0.309775536035253,-0.221359461847542,0.0120394571038657,0.226099187576072,1.01165827255538,-0.905753004551674,-0.149535903232794,-0.78416230546645,-0.777595305324399,-0.209056875413753,-1.4083153986311,-0.628595856268675,2.00364242376697,-0.150590275263982,1.14716803578457,0.0454324016915606,-0.0137469918087503,-0.904025667032419,1.16926965957287,0.79813425925401,-1.52283196621682,-0.622483719002973,0.580812883856156,-0.614275027330326,0.961774217048468,0.91646063862715,-0.742732870799529,1.12460087386686,1.71469566443608,0.0087605890791775,-2.86166704654935,-3.29740520093519,-0.0122474716945586
1050882.79196047,901159.489677585,,-0.431318701459141,-0.456207375427421,-1.00474127733655,0.767476891170198,1.07935719139875,-0.986879172313285,-0.203163361125128,1.32242618734889,-0.241362496591391,0.950298389393432,-0.241752294369771,0.698315453250602,0.944546529861762,1.1689280749541,0.511614797848911,0.828567503396067,1.59226062612881,1.69303819826082,0.651485041410035,-0.538573462556646,-0.405217967620474,1.15382601895599,-0.256736313220484,1.04740601402213,-1.21756551011563,2.25949746702959,0.347252502768939,-0.673605671080037,0.372608007229408,-1.56037916788557,-0.0378247193060457,0.00585325753151032,-1.21319622229402,-1.45004276280581,-0.130629172923215,-0.795837167719205,-0.771110193739611,-1.05922541010825,0.0742214632578245,-0.291323646022022,0.16330007361515,-0.410743977477913,-0.303568105587323,-0.271321101294986,-0.0460219156935041,0.300090006923682,1.19600834467787,-0.980808747026661,-0.109580015385774,-0.840825898642198,-0.816737712180854,-0.239801460254931,-1.46508108954696,-0.661858646385417,1.84717669253381,-0.167030838617481,1.14911356504629,0.106550382886316,0.00175672032506819,-0.982990593598306,1.23093719057108,0.783277268331651,-1.47422072713205,-0.639166620140543,0.634779711999427,-0.64739668393435,1.09512942289115,1.09471090145322,-0.801880873525601,1.21665035001214,1.76255263991955,0.00356587949757436,-2.43906368582612,-2.64362856225547,0.0359140425972631
1059032.01687521,901159.489677585,,-0.420514673645323,-0.300332588144746,-1.00366176757461,0.584027606373354,1.00155126419083,-0.910683006150656,-0.250906334753279,1.30347848318096,-0.245447137894456,0.904911555208502,-0.222591292010724,0.573505490340378,0.893641204485021,1.00302405178535,0.500985407506975,0.698948009660223,1.46311472902163,1.76359736594561,0.572387546515906,-0.363243232937076,-0.321562995060156,1.07184436600771,-0.217589019509712,0.981699933330831,-1.19235982231298,2.83568154551225,0.254677968598492,-0.633222433783108,0.354666393429613,-1.57601786313119,-0.0805403052274926,0.0113571221678861,-1.13964935544577,-1.4537326530653,-0.115706107315418,-0.690167035364065,-0.649093288642621,-1.04436675174861,-0.0269389730895223,-0.242675297441347,0.117966848697251,-0.418801920007538,-0.221684986432188,-0.256028284820426,-0.0862555933910281,0.318238979431093,1.21860318534853,-0.894495809093215,-0.0242537209128975,-0.742349749887499,-0.711708296061924,-0.220668253008305,-1.48530644608417,-0.547942023714518,1.90568839998244,-0.133142786893261,0.987392742432367,0.135067131566246,0.0236333929744338,-0.90903291543884,1.13831739252759,0.592858305764896,-1.38400689227775,-0.519130140643427,0.556224175770714,-0.529534556678302,1.0500664219154,1.09326453879498,-0.709611998295597,1.16638882889078,1.93533583820566,0.0200570554216883,-2.96579209511206,-3.31273485901474,0.0950919090644074
1067181.24178994,901159.489677585,,-0.41590028730973,-0.189593749366168,-1.07741119495239,0.484319418053349,1.02540143121205,-0.907698287553984,-0.292286541794203,1.36023844559341,-0.275981521220406,0.928946608343905,-0.230332490996824,0.543029355938297,0.882863389634229,0.951716821328419,0.545021514508313,0.68126637643464,1.36943649600732,1.7875904454728,0.600088092741603,-0.246894177711779,-0.282540337990272,1.06389503544853,-0.204865464595927,1.00107985502297,-1.23596241858465,2.84006873985439,0.204751481477288,-0.654698961997442,0.353935664336232,-1.60278206207437,-0.142133721082301,0.00576579908387495,-1.10957533508041,-1.45360918925708,-0.106947528539276,-0.649917101978511,-0.644688120213136,-1.1022362997156,-0.118497485596173,-0.24775044525429,0.102758567256097,-0.454879261260974,-0.201172849397077,-0.309115745476342,-0.130631709640527,0.414821634843048,1.2885487854038,-0.862324960320555,0.0647851988726072,-0.722308444506491,-0.715528077874329,-0.278926726311827,-1.5234848924046,-0.501429921269963,1.85896240733692,-0.124365568897444,0.911979083194939,0.133730381373723,0.0421957817662295,-0.913238115898527,1.11043522588773,0.459219558056022,-1.2980656831322,-0.493955160866247,0.576572530168548,-0.461461973847086,1.06092477444379,1.13631805058917,-0.703252734035892,1.17356981596347,2.00437899133679,0.0218966655120746,-3.02234247425222,-3.2928383984219,0.162370984340595
1075330.46670467,901159.489677585,,-0.370666114604742,-0.0775727489864245,-1.14676274499081,0.393550967670674,1.06324629626368,-0.900227235584506,-0.301885078984986,1.42644777587359,-0.298186098614481,0.938470325879967,-0.23141469300174,0.528338870832662,0.835027719865739,0.935543373690738,0.581782731628327,0.687958694486399,1.31175940455781,1.81024866301479,0.659434414726228,-0.131860876002381,-0.239830364059525,1.05385576514856,-0.186108488850255,1.0230491540475,-1.28210171277646,2.84321577071838,0.158879193378984,-0.663208452956859,0.330243689056676,-1.63767162538748,-0.212045024225802,-0.00760819664246156,-1.06308837977582,-1.42440106767355,-0.0886094537040664,-0.603738618053309,-0.674862021880304,-1.15622932967683,-0.204280792171154,-0.267453863088233,0.0964650846159932,-0.470801803448734,-0.200848043344757,-0.387872718254265,-0.168250974254125,0.538149251401439,1.33291323243039,-0.811039904457922,0.166490373239554,-0.702896505569743,-0.746537210943329,-0.371906118130046,-1.5564104207358,-0.453194470828857,1.82621278805843,-0.115788036816807,0.843953273122796,0.0986277813093885,0.0564533580879897,-0.91673233236759,1.07586442401553,0.312568843377367,-1.20286639918355,-0.489812551864442,0.618206607079125,-0.379438170441605,1.0468429982553,1.14569924878871,-0.708257064941502,1.15121721030199,2.01138591544448,0.00013077237593576,-3.05946571720297,-3.24809662488061,0.208462455801518
1083479.69161941,901159.489677585,,-0.367262741242597,0.0338669940751026,-1.26577019785939,0.343907870907392,1.18578174264681,-0.963058581097622,-0.357045089743104,1.51600891847739,-0.366735952247867,1.0315676291752,-0.270126650911828,0.578678220292474,0.872392757873153,1.00383226896243,0.689450957725515,0.778238050464139,1.32443497590836,1.77445964991317,0.798177973494472,-0.0269316214712548,-0.229650226676564,1.12721506090819,-0.192825591286142,1.12518797870038,-1.36207947517066,2.30769951763689,0.126272793929599,-0.741341170306211,0.342083198159607,-1.63667202576121,-0.325401297125913,-0.0300511538047728,-1.07972238972463,-1.41451998918434,-0.0838908720525307,-0.625660528875072,-0.781603368209998,-1.26312848323761,-0.33092705367953,-0.334722720351331,0.101159242346845,-0.546972897190274,-0.237375887010222,-0.527974441294307,-0.237135359871061,0.740826387511909,1.42205818194284,-0.829578404626225,0.30106588704587,-0.756721378282796,-0.853390960198945,-0.528301257416997,-1.57193678306437,-0.460567356895891,1.74738047881834,-0.131296538877507,0.861692767516899,0.0623842526668102,0.0751178763381719,-0.994436108996018,1.12274749896882,0.180221538383257,-1.16989652845218,-0.551932823841278,0.737159818776222,-0.341674521815748,1.11752148074046,1.22644238114338,-0.791768507960993,1.18439652445701,1.84250911992959,-0.0264981231067107,-2.51561223439437,-2.593197021128,0.237638913804162
1091628.91653414,901159.489677585,,-0.32781982153143,0.134398055262185,-1.31444291712805,0.275596262012838,1.23890869612062,-0.930420010109035,-0.387031342628278,1.54220236969971,-0.389085914344661,1.03692548141093,-0.249859158045647,0.550261430646888,0.836166359363179,0.968101643631373,0.729548551675987,0.7741348927426,1.27444020715709,1.79541442664416,0.825806493431885,0.103019975149006,-0.17934704053827,1.12817104920614,-0.175111094328598,1.13573441551472,-1.3822763544378,2.30994949254485,0.0905229163680502,-0.759959461916077,0.31470004185458,-1.65574580707945,-0.393853110143401,-0.0294609252279365,-1.01204376061276,-1.38555832728686,-0.0723071122863184,-0.591969484911225,-0.805127376059946,-1.29914186136976,-0.416428956858728,-0.36868066930515,0.0768430834867811,-0.565878091302574,-0.242489239177764,-0.587386465099021,-0.269184651316887,0.853171858750144,1.46413644443909,-0.799016068141883,0.398091794414204,-0.735493935013731,-0.876616351302284,-0.60676034976577,-1.58740085708155,-0.405150405383473,1.72230186315093,-0.129704828528954,0.791851332367144,0.0442558757379293,0.0977186021410924,-0.99751103180762,1.09606106758157,0.0168753952092682,-1.08461626438216,-0.534516678993213,0.789508742409582,-0.274673334022589,1.09496452839182,1.24922388424575,-0.793191650678583,1.14753684590403,1.79811145062309,-0.0394245296524695,-2.51966549060962,-2.57130050239026,0.243337854990441
1099778.14144887,901159.489677585,,-0.284466481014622,0.180010144792448,-1.31840320285979,0.234656541989988,1.27282645845399,-0.804711104944022,-0.410104960284928,1.52852561567165,-0.374376153175317,0.982480210293789,-0.174867049557679,0.454715501788123,0.755965844704963,0.845288404935168,0.727037327710164,0.687201801316301,1.16174282681617,1.87685747899646,0.735505553693956,0.222026378181934,-0.111159015866636,1.08717099920037,-0.148523453342532,1.07730148824707,-1.35385785171004,2.54438824240891,0.0717442855717212,-0.75028717329272,0.268634175942607,-1.69930842394961,-0.397635555483138,-0.00468998592763864,-0.85332542715724,-1.32918467817764,-0.0709689516405326,-0.530416390249893,-0.761770585336589,-1.2842211711106,-0.446409013058186,-0.376796685999879,0.0177741004997231,-0.545354497124606,-0.224323364521319,-0.559066040895614,-0.262159434328552,0.872193857197379,1.50590335226356,-0.756230657644129,0.427393782131035,-0.657869408982657,-0.831564586490337,-0.601802554139011,-1.60378885030263,-0.311767401462596,1.70763229282031,-0.115821503675566,0.657577221109436,0.062373357223691,0.121922547336278,-0.944223033264512,1.0182848954416,-0.128868030657019,-0.942897001875175,-0.446827556727266,0.798921771167558,-0.221076968535637,1.00029766680323,1.25697039790354,-0.725878550689767,1.06888841807383,1.80286148144836,-0.0312227416527467,-2.93303090397841,-2.95079829928423,0.24142939426062
1107927.36636361,901159.489677585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
