"Date","SPEI_01","SPEI_02","SPEI_03","SPEI_04","SPEI_05","SPEI_06","SPEI_07","SPEI_08","SPEI_09","SPEI_10","SPEI_11","SPEI_12","SPEI_24"
1955-03-01,0.539167795208862,0.47617110465607,0.0060737171565304,0.53818848320231,0.956502976400921,1.00508307138839,1.21140149903131,1.662401799101,1.45619228803808,1.41271685495079,1.41222303181032,1.57356928941283,2.04340107400192
1955-04-01,0.460501899093637,0.581236130822888,0.597613088220515,0.0957618252314102,0.671261234076405,0.981529960968206,1.03161764896938,1.22363722101402,1.64549235288661,1.43669657067939,1.44715144733131,1.43059579572725,2.24627094415386
1955-05-01,0.409530142404231,0.547110285632557,0.592291288308526,0.577034343577099,0.188637314338134,0.688188699677377,0.945854974275493,1.08970443744695,1.25501600733954,1.64930975491647,1.50951047621515,1.52318012023434,2.0870741335186
1955-06-01,-0.568739137899675,-0.174601391286191,-0.00314183046863055,0.139669684769236,0.217719167591795,-0.0486621078979127,0.358581509496808,0.713982500408296,0.851827831613578,0.959962163045535,1.4060855202541,1.30257510896945,1.84152233988312
1955-07-01,0.789243637937806,0.223325732145407,0.344310498514041,0.443167122452406,0.465686696715553,0.56598811728083,0.231276336789264,0.5806412370743,0.919084529166114,0.937216191290435,1.12248621509906,1.46458946946985,1.80809985332425
1955-08-01,-0.205473790093818,0.318628139345402,0.0124017498783588,0.11544870748518,0.17033575708899,0.269067733012545,0.364872485729397,0.145242380960936,0.45895572238335,0.789673822104532,0.793401397078936,0.992542145610847,1.78011366866416
1955-09-01,-1.01007364937952,-0.872664597698094,-0.291172300088701,-0.455508662561358,-0.403922648117259,-0.304752762228985,-0.149531184522771,-0.0424315523935956,-0.172987562854977,0.158214609057127,0.487202106814045,0.601344912009557,1.58919488291093
1955-10-01,1.03747693961795,-0.0258057203420506,-0.192607158216089,0.242392239201132,-0.0115080561684479,0.0734066042513929,0.152896910481084,0.303742060449046,0.390523521915782,0.186241870119127,0.46747353874233,0.735868892015976,1.65358353925323
1955-11-01,-0.123379899412863,0.57825963473896,-0.148954824317878,-0.228188586803077,0.0825018920424064,-0.0822910914047258,-0.00565329865479132,0.0529221712206341,0.188434380553597,0.27905133488783,0.104805553411469,0.348442403059372,1.49532442229423
1955-12-01,-0.719269183603004,-0.565839861545574,-0.0191257739105568,-0.517781689798742,-0.566962288686584,-0.240368613588249,-0.389503999476378,-0.291321131988935,-0.201343271183907,-0.106365374435697,-0.0100395105775746,-0.13512382155408,1.14242160034479
1956-01-01,-0.543847050338516,-1.01202925207074,-0.824690233426221,-0.305897042856179,-0.696655200382753,-0.716215032761412,-0.414205114425074,-0.514200004717855,-0.500443928556502,-0.451965275692246,-0.343878549540636,-0.241023910829758,1.24492023931765
1956-02-01,-0.13771640388137,-0.563733220668224,-0.942832741632424,-0.793670686280783,-0.300872393364971,-0.665037728417771,-0.682506455297397,-0.455583294602879,-0.520749879400032,-0.49422452325341,-0.446598919539864,-0.349542481955951,0.631975153787727
1956-03-01,0.385059061418645,0.0802515901930355,-0.349202379005428,-0.754609391050251,-0.705172462643418,-0.206444995998248,-0.589560349090644,-0.579393793263111,-0.358315827061719,-0.432996076736971,-0.422184653130868,-0.376569792375222,0.846821188139691
1956-04-01,-0.787387147172787,-0.192578079786684,-0.324484044615641,-0.555198734015533,-0.972780869791356,-0.826926227262549,-0.357140871854916,-0.700560506247476,-0.732725587213646,-0.408127770392578,-0.526353169324656,-0.486810941888904,0.558966363199595
1956-05-01,-2.38021700890539,-2.4312240738769,-1.40747161343946,-1.27066500918948,-1.29177554676711,-1.4875259275218,-1.26268760284503,-0.8720259779021,-1.10719081165473,-1.08504220011394,-0.808898902939338,-0.961184301346533,0.321535194271901
1956-06-01,0.127708572937749,-1.31567569861936,-1.46981139054664,-1.01916537611391,-1.02879582312401,-1.08502676718914,-1.31158934336785,-1.18167558482047,-0.79790868740259,-0.983236043259322,-1.04224311424672,-0.823444805837679,0.290518683886514
1956-07-01,-0.194182256378781,-0.0506010154905367,-1.11507166269629,-1.30643404658902,-0.970034108792292,-1.04202678646324,-1.06810946023765,-1.26056613871946,-1.19918501462316,-0.760832656346189,-1.03266787873954,-0.979889327900998,0.249788519716748
1956-08-01,-0.805018063330513,-0.70887749452295,-0.466366929765835,-1.19846605768861,-1.34455937249326,-1.13735748435826,-1.18316702762742,-1.24611824285211,-1.38585017144389,-1.32797746201357,-0.892578801514516,-1.15178994410479,-0.228378379089741
1956-09-01,-0.794715817788591,-1.073463462192,-1.0509887933028,-0.805961189482262,-1.45549389929544,-1.53991501269971,-1.34655862345345,-1.42352216927016,-1.41601730787342,-1.57555572875047,-1.49323719613191,-1.13754070892415,-0.487003942112762
1956-10-01,-0.0984956330512191,-0.659918567358044,-0.92071820130554,-1.00486218787498,-0.765484843769626,-1.38295651232298,-1.49812062404399,-1.35909006821626,-1.39153921749568,-1.38588358404597,-1.48742702234651,-1.42117391637882,-0.540514772442648
1956-11-01,-0.0387822513639186,-0.11335089437805,-0.57807543813846,-0.818523978962636,-0.800660986120581,-0.663913935909285,-1.16788874858319,-1.26685663755053,-1.21386512179094,-1.25860391740353,-1.26332775563711,-1.36211489261168,-0.723896223124585
1956-12-01,2.49297298698889,1.76090599254772,1.48601926325367,0.981009234052322,0.499215852108095,0.310517435833448,0.364503566298168,-0.170982191831327,-0.272422126502498,-0.205536693123423,-0.225451746493693,-0.384974884162982,-0.42070064720151
1957-01-01,-1.50341230860295,1.03696823170202,0.750205956137047,0.6317797045585,0.150579037815973,-0.171396161020089,-0.202845681871213,-0.160733719306584,-0.665222753672009,-0.789740234621807,-0.710560630879332,-0.714238770399309,-0.646695158233191
1957-02-01,-0.50321469610871,-1.44302622660288,0.596078020172286,0.460108890088291,0.343045874802914,-0.000500825908125469,-0.267678741427271,-0.326974173247746,-0.253979662810238,-0.718409048911981,-0.830006181362336,-0.759296365398969,-0.785297241101297
1957-03-01,-0.59860138929642,-0.765885995283028,-1.43701483559747,0.370422627935455,0.321795880178078,0.249067985856854,-0.0853723089828369,-0.338801873843299,-0.40462194931473,-0.323411484930329,-0.786934920138384,-0.890447352265276,-0.868961301194597
1957-04-01,-0.185799758975808,-0.560609659383654,-0.847526868405805,-1.40665226849016,0.320237007822312,0.247167983983373,0.175687594013758,-0.143734460705216,-0.413991574933134,-0.381450242675743,-0.359415566716493,-0.751401896663547,-0.84057440085115
1957-05-01,-0.172622196022254,-0.272316649759147,-0.525439871169321,-0.740851431453343,-1.32471179345155,0.163871703441171,0.117033340095359,0.105896627522901,-0.18546027000892,-0.438091231426338,-0.43354895234806,-0.454770222598669,-0.945148261255421
1957-06-01,0.402685327505102,0.219110921155115,0.0791465572883398,-0.200247310934847,-0.420433515512365,-1.0057046475642,0.267740273012949,0.254827072874774,0.215674331259829,-0.0431615770805804,-0.318610161247164,-0.359769159624283,-0.828176561023597
1957-07-01,1.12881254779464,0.958381272618833,0.848475765918646,0.738465642494528,0.389093342802608,0.195098843355879,-0.465783455047373,0.649646601718312,0.616085469275709,0.502489914810669,0.286598162501352,0.0140480230149833,-0.765522987926907
1957-08-01,1.97071015760737,2.18090240559242,1.62047308242403,1.51641496354419,1.43553887490516,1.14739147848522,0.950412989919618,0.284146887199529,1.23084901539415,1.12768034777104,0.955773422279209,0.793039076447017,-0.377155722348162
1957-09-01,-0.898580085774466,0.729975351917121,1.28333956863701,1.15242647106613,1.11899584657227,0.978149255031485,0.706180826900945,0.620151472608763,-0.00606202248334269,0.969749768193461,0.871664969174249,0.801597570518773,-0.342943361855593
1957-10-01,-0.849578730048092,-1.20151736863243,0.0547498676085774,0.714171099455516,0.684429700518571,0.664600222724863,0.591961921254697,0.422805615323049,0.278191483719064,-0.275543309484007,0.654724010725455,0.600029557531408,-0.626344475642751
1957-11-01,0.297522474396973,-0.369244643348746,-0.826351958272873,0.224109008837402,0.642466456415416,0.667167673258599,0.624803505135572,0.540662273956591,0.468985294372607,0.348217266219235,-0.144922933172656,0.638973717265702,-0.550492644890917
1957-12-01,1.38249078652822,1.12769960756154,0.523871856202553,-0.0503653501326672,0.849719388216262,1.20435926543895,1.21292171847203,1.18110127052338,1.05910815212578,0.919539255374372,0.847738003271324,0.327225616264383,-0.155198690218648
1958-01-01,0.56399554788556,1.47849860715155,1.26326134633422,0.743727139942643,0.205483103840706,1.00114375360361,1.32635059603265,1.26951128450132,1.2933012556026,1.25387266853961,1.11080600356073,0.962682126830642,0.0419281487612342
1958-02-01,0.44941713570656,0.61930955366555,1.56943459351653,1.2574152996828,0.714151249776693,0.313219955067833,0.988907534349881,1.32491171366992,1.26380389428283,1.26459968390163,1.22747825803824,1.10399811071939,0.148001697995521
1958-03-01,-0.340196224940682,0.120509199301659,0.405433776732671,1.2054623345693,1.125482196929,0.671124795171665,0.289830342024904,0.844824905717118,1.1929335641976,1.1162041316093,1.15809039167404,1.11799118426116,0.0748042021748341
1958-04-01,-0.372394580563098,-0.481474128975849,-0.121540672822974,0.245863187046373,1.08123473435309,0.987515473830169,0.558547886974806,0.183744989146925,0.795444108812994,1.00646442039905,1.02199582667708,1.01529554891568,0.0903264770588426
1958-05-01,-1.8192846651831,-1.71980885851549,-1.33896266019474,-0.923828420805231,-0.414532393765764,0.332253768667157,0.383268021061321,0.0912002701787299,-0.236657124382474,0.366998857539751,0.655204213999208,0.744406392263957,0.171851837473741
1958-06-01,-0.643833041151052,-1.60460148216644,-1.58927973621993,-1.37516127602641,-1.09748304089605,-0.597129866068664,0.0379740862243024,0.19751621391257,-0.10396938079977,-0.346756314395612,0.189181441224639,0.529498161933937,0.0596482138701979
1958-07-01,-1.95791261696639,-1.65679089782701,-2.04652620357571,-2.09284025629507,-2.00007477400878,-1.66158227512251,-1.16021891951181,-0.542256972507977,-0.368153501559166,-0.543767040304398,-0.802803852980397,-0.246301873266719,-0.21350848364329
1958-08-01,0.376405349061808,-0.862927616379353,-0.925797649697096,-1.46740276986607,-1.52600493886166,-1.47095681901099,-1.33119623455999,-0.931445897400987,-0.355220588600861,-0.222675983982254,-0.382265258155481,-0.660418249878842,0.00385330245229922
1958-09-01,1.18229408969897,1.06193896412246,-0.0771026958384146,-0.307734622583412,-0.927298743397334,-0.947968646331694,-0.927296612544442,-0.840809007676257,-0.46156085296337,0.0255129455519279,0.143157809527262,-0.0851801531509761,0.399936728248502
1958-10-01,-0.424199838426665,0.543055566533044,0.570341456136776,-0.338139385416756,-0.469997270311641,-1.0260633990963,-1.10162234905505,-1.08967504164446,-0.943109912890819,-0.603394253581203,-0.0997810310059734,0.0285535042723744,0.303682900761786
1958-11-01,-1.2100173563208,-1.12732915438162,-0.433607016486388,-0.197725014487655,-0.784807190198864,-0.865651217064163,-1.25589263345137,-1.30280201386725,-1.35827689807592,-1.28065671324989,-0.92235736087285,-0.448340746202686,0.0321734975517899
1958-12-01,1.10283629048804,-0.0781139265183359,-0.336469130680497,0.141512164923613,0.303647555886421,-0.317655481641943,-0.487250108991196,-0.869992921884955,-0.861759995523678,-0.905865847470588,-0.852882082217895,-0.588926574651474,-0.274608041055574
1959-01-01,0.481868580739941,1.16010976742227,0.16606506707152,-0.0651296224414644,0.345892486842304,0.420360388677266,-0.131164746917979,-0.282541387309205,-0.697526783585148,-0.771216555000768,-0.810494034774717,-0.682752938706434,0.0621528075453708
1959-02-01,-0.327880453059006,0.142675288988083,0.790888435835092,-0.000992511193595742,-0.162299965718438,0.210856318155751,0.282316235184991,-0.214972729056995,-0.336601363225233,-0.714062086160281,-0.779775139451499,-0.818469828251698,0.0999488025207803
1959-03-01,0.835913131018645,0.215120700133305,0.402996089917941,0.99624718298793,0.234403875794426,0.0484724642870035,0.44796216825031,0.435584781448467,-0.038155837100486,-0.190740412861868,-0.563080873272935,-0.627564820745857,0.288977428626748
1959-04-01,0.132310288869726,0.597188627059457,0.193597897883937,0.37205530810332,1.0196896600192,0.229479544376853,0.0387272176764992,0.421554165184004,0.461108590869245,-0.0329634879955713,-0.194476237118654,-0.512512695564923,0.276652982505247
1959-05-01,0.125239890081736,0.139590512986906,0.43619386747259,0.13241707057898,0.340473595000921,0.925576397433459,0.178387163755573,0.0502693073192539,0.425569806409522,0.462853919426587,-0.0281753019692211,-0.216005983557322,0.350138751463973
1959-06-01,1.70860743383377,1.49123728111975,1.36391254853777,1.41887169231647,1.14273320871009,1.07980984828716,1.60051354497295,0.80342939963301,0.650094691022603,0.908145325721469,0.989132484284139,0.500222329252577,0.665650878389999
1959-07-01,-0.757307343695371,0.712240592378412,0.717112340911514,0.697725072732923,0.765112826347247,0.645662875206899,0.661371049399074,1.06450132024599,0.530508788186315,0.337353053594966,0.672755868248785,0.648804145791684,0.275287691295222
1959-08-01,1.36433626691337,0.383260608033941,1.13153893122338,1.13282225796464,1.09652067245979,1.21812061044359,1.05956826635932,1.07269592245092,1.38011002197276,0.892353096869742,0.662327627234298,0.97451601261383,0.147773924078664
1959-09-01,0.85769279186387,1.73654243215296,0.810406530172519,1.45493965335547,1.4998142673078,1.49674140529043,1.56186001379759,1.34578118756466,1.24500149449319,1.57196690862886,1.09135907617623,0.927423786353211,0.502746805666516
1959-10-01,0.309098358332192,0.845774232998131,1.56432917400522,0.920089020588042,1.51596504441385,1.56568930843263,1.56036172744191,1.56292183061663,1.38887637360411,1.31901955093949,1.54244953322446,1.09928776169623,0.676992090574277
1959-11-01,0.299589867777967,0.416709189011158,0.828097147396764,1.33852861097588,0.811958835648235,1.38329973474883,1.4312308704826,1.40386411895883,1.49773405595092,1.3661217846268,1.29032889255926,1.52393324068792,0.633603548905665
1959-12-01,0.780069355617019,0.697680580243918,0.750317113712932,1.07780162502558,1.53253227237383,1.04081841379966,1.56655317753429,1.59923279967761,1.64468132021743,1.72301286236439,1.52669539667266,1.48002100106549,0.549405131183704
1960-01-01,-0.965766025735878,-0.137976379807376,0.0599125148065784,0.173674689382347,0.425674571640354,0.94725511853624,0.568178020584959,1.0709030951448,1.18697542934157,1.19483476640511,1.31479640744197,1.18229385002339,0.216063058634507
1960-02-01,-0.190860024921612,-0.896967888367518,-0.289338776871513,-0.0496872969956138,0.0614979985424866,0.315895224444072,0.751463898992934,0.510356791245308,0.946053429301161,1.02691065216288,1.03203162461711,1.14931225503826,0.134270555861123
