"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
1950,,,,,,,-1.15215023635417,-0.400070701696925,-1.24257048116219,-1.4632386416349,-1.19690770367496,-1.03730670508504
1951,-0.970439052526519,-0.789597067463644,-0.889667672271032,-0.880355397478773,-0.233500788194032,-1.1384805483241,-0.947610345276586,-0.690113863215622,-0.891361060721582,-0.949748702871173,-0.768186891766363,-1.32694857213063
1952,-0.796087919471962,-0.896318290654585,-0.782643377903113,-0.34882855977993,-0.905050928565317,-0.429575669223542,-0.524632633145192,-0.933711937154639,-1.03115213899006,-1.70431542042337,-1.87741182233032,-1.26631356039433
1953,-1.3471274217887,-1.01272950639223,-0.855765229924131,-0.752884363264072,-0.251762339803662,0.267693173128361,0.528572229982374,0.450766358415696,0.439623419460487,0.827093317321015,0.926034797315347,1.36626720391197
1954,0.831193259154235,1.45037135586532,1.25781409051053,1.4818731314937,1.22548117080391,1.15378946153248,0.647455771512214,1.63041220121334,0.833181291695112,1.52754492735959,1.46230291714313,1.73229282776781
1955,1.56324100363724,1.72915971528081,1.21140149903118,1.03161764896917,0.945854974275434,0.35858150949706,0.231276336789868,0.364872485729397,-0.149531184522771,0.152896910481084,-0.00565329865479132,-0.389503999476378
1956,-0.414205114424623,-0.682506455296994,-0.589560349090318,-0.35714087185475,-1.26268760284411,-1.31158934336697,-1.06810946023719,-1.18316702762742,-1.34655862345345,-1.49812062404399,-1.16788874858319,0.364503566298168
1957,-0.202845681870814,-0.267678741427133,-0.08537230898284,0.175687594013624,0.117033340095592,0.267740273013243,-0.465783455046738,0.950412989919618,0.706180826900945,0.591961921254697,0.624803505135572,1.21292171847203
1958,1.32635059603252,0.98890753434971,0.289830342024745,0.558547886974576,0.383268021061451,0.0379740862246822,-1.16021891951139,-1.33119623455999,-0.927296612544442,-1.10162234905505,-1.25589263345137,-0.487250108991196
1959,-0.1311647469176,0.282316235184885,0.447962168250113,0.0387272176764284,0.178387163755781,1.60051354497262,0.661371049399532,1.05956826635932,1.56186001379759,1.56036172744191,1.4312308704826,1.56655317753429
