"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
1950,-1.88415888466426,1.41483839696595,-0.668789720646927,1.10430652339432,-0.422568045340056,-1.64092175606441,-0.543842522152089,0.14609585722703,-1.06894185915514,-0.845961559023834,0.60640064156971,0.15654081945242
1951,-1.31592645500167,0.0841754209184098,0.0597409550791477,-2.79653502318619,1.43541910908305,-1.70991474077781,0.58950576175387,-0.661251255884524,-0.585319896032025,0.13762456471031,-0.927495145974998,-0.900684088677474
1952,0.296533928647006,0.216586894255807,-0.0107815614092777,1.2777204904188,-2.17797644894754,0.585540122669423,-1.59293252478783,-0.726201878814916,-0.27489652719078,-1.65670945632321,-0.580131045624659,0.452248178577841
1953,0.172381704895123,-0.295425369317694,0.251943251851258,0.230444685580689,-0.59333674956747,0.839542518293744,1.08840217393652,-0.174866934558157,-0.155965309866891,0.805494891506843,0.714510570113753,0.889468645116768
1954,-0.643602744189408,2.8927428949797,-1.3429813543176,1.20339264849545,-0.183843755335507,0.414072360523423,-0.0214032483667132,1.63889166877775,0.720384280685507,0.501515742837785,0.959476052141958,0.979101222450498
1955,-0.356962901011791,0.2673022219777,0.539167795208862,0.460501899093637,0.409530142404231,-0.568739137899675,0.789243637937806,-0.205473790093818,-1.01007364937952,1.03747693961795,-0.123379899412863,-0.719269183603004
1956,-0.543847050336941,-0.13771640388137,0.385059061418645,-0.787387147172787,-2.38021700890539,0.127708572937749,-0.194182256378781,-0.805018063330513,-0.794715817788591,-0.0984956330512191,-0.0387822513639186,2.49297298698889
1957,-1.50341230860005,-0.50321469610871,-0.59860138929642,-0.185799758975808,-0.172622196022254,0.402685327505102,1.12881254779464,1.97071015760737,-0.898580085774466,-0.849578730048092,0.297522474396973,1.38249078652822
1958,0.56399554788592,0.44941713570656,-0.340196224940682,-0.372394580563098,-1.8192846651831,-0.643833041151052,-1.95791261696639,0.376405349061808,1.18229408969897,-0.424199838426665,-1.2100173563208,1.10283629048804
1959,0.48186858074038,-0.327880453059006,0.835913131018645,0.132310288869726,0.125239890081736,1.70860743383377,-0.757307343695371,1.36433626691337,0.85769279186387,0.309098358332192,0.299589867777967,0.780069355617019
1960,-0.965766025733752,-0.190860024921612,0.930875309821557,-0.219771432161918,1.50926690500768,0.159752388506799,-0.981575881311007,0.720631302449272,-1.03287997019121,1.26648069540107,-0.778021432073433,-0.719884274717441
1961,0.373575735929376,1.9015071299402,-1.08988672891465,-0.471627330636235,0.442234180688968,-1.19026685422311,-1.05005413131184,-1.6087249723839,0.336869418097718,1.08407632496951,-0.170185155469847,-0.386181481757311
1962,1.69686059741464,-1.02154933063192,-1.55027405880315,0.758406788334469,-0.565675472838851,0.439857772534917,-0.779974280939267,1.34598172328529,-0.3033003455481,0.600142307662679,0.42583694563265,0.683688884525109
1963,-1.05265240903807,1.06426197257421,-0.503976901014616,-0.0911993233754552,-1.1768386966118,-0.832168327192113,1.35918157442055,0.00171199099005821,0.84685209035301,0.116104967838806,0.651132077591811,1.10969055769608
1964,-0.0377611006714637,1.08460882398933,0.846735548725131,0.762537114023907,-0.426741775905955,0.750777904508834,1.4305159666494,0.601102815218811,1.3682242979949,0.733573748091959,-0.560317595181064,-1.10030345158986
1965,0.57683815128177,1.62558503102112,-2.11918750249144,0.987528658380918,-0.20126435565448,-1.58453249531972,0.922832187493511,-0.439239581749827,-0.398609112256224,1.73286149823885,-1.23657335243693,0.233820051928358
1966,1.40281606578188,-0.200255519523089,1.75195837015532,0.0596696208828816,0.378306303114876,-0.0259989518933824,-0.0895284928225242,1.38914678631491,0.0476713167884345,1.89992979451203,0.0924563728794587,0.587571251137738
1967,0.763405432810859,1.41259236840832,-0.311961228575879,-1.8021183417154,0.497621710691682,-1.34713734419369,-0.207025865683557,-0.66014031152332,1.13052736621556,1.69877653791263,-0.930041040093895,0.53341149599992
1968,1.48631872570027,-0.35104074532787,0.759490096436927,1.22987102458265,0.226784969514494,-0.043960748594174,0.212094335186418,0.529650088825707,0.529414709031872,1.96977909034247,0.0221076686712302,-0.35686740903532
1969,-1.28685348629968,-0.879914457303514,-1.09339988875382,1.78134579928404,-1.15477881073431,-0.534419971766864,-1.53529008037757,1.47653632205229,1.52694443263641,-1.05553750840389,0.940812880077173,-0.235883251641043
