"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
1950,,,,,,-1.14192500167516,-0.429927504241673,-0.902668616892659,-1.32666198327141,-1.95135177784583,-1.19589800168374,-0.496545442425163
1951,-0.874703284143509,-0.886109001856894,-0.444366808656306,-0.638101699297354,-0.628215458679384,-1.33754989551559,-0.453429675534136,-0.681214575847366,-1.0594244561557,-0.384154027188436,-1.17455041700876,-0.973826406401295
1952,-1.06826975423763,-0.778126661423819,-0.520752478197884,-0.339415735162639,-0.515937508986321,0.180957735590414,-0.589032428828019,-0.868551847124863,-0.957100792382603,-2.32724831512776,-1.59058168695211,-1.52814979700267
1953,-0.926938489940352,-0.790687440771841,-0.643686130854806,0.0332562433136542,0.0384562847553135,0.066285236162332,0.438175359170561,0.382643818003393,0.278152329423334,0.614530325308038,1.02970203427902,1.14971858500069
1954,0.627117830461207,1.56457834412317,1.27514642781421,1.33725921687295,1.10933346819557,0.718263349344915,0.993817714282953,0.39474889045182,1.01350401072707,0.946953812609267,1.25720979816713,1.53718144834054
1955,1.45607232315343,1.06525606895738,0.979353744393894,0.938600255861123,0.839969092901028,0.0281474856034203,0.501905507275311,0.333352419852489,-0.351309632630247,0.114841803189543,-0.0751235278293358,-0.167816528467482
1956,-0.627779352332027,-0.625410841337575,-0.144479513224699,-0.818081576268634,-1.74429454774246,-1.13336543100289,-1.12008697350124,-1.26699538564746,-1.82451289024845,-1.44067753976773,-0.59742668164813,0.505162853901047
1957,0.142714460804506,0.2099844216796,0.304517948284938,0.246361855967392,0.175851457009145,-1.14956799145746,0.118065651300546,1.00978986321803,0.775350868152438,0.486041001451928,0.620453933791736,1.00944585566341
1958,0.818258532572411,0.391352882859706,0.639169039257365,0.881220259640048,0.431453702423049,-0.60701080271608,-1.76705769148463,-1.52799061507068,-0.77736552103709,-0.766573269121047,-0.688469609249967,0.01631053078697
1959,0.674237180919629,0.375500965840855,0.124142078363504,0.30684988821291,0.968708429295988,1.07197189534515,0.640855413115643,1.30126314993204,1.40252456626113,1.40018003825287,1.26741242403336,0.993828411215442
1960,0.875518301623254,0.331703953034213,0.299461493489607,0.159161157782588,0.472981189886662,0.166269710249575,0.220790639919285,0.669204992947269,-0.00652474510409841,0.653665763607179,-0.138004933606212,-0.520831747682768
1961,-0.0445056496268223,0.242046621956151,0.321730446849433,-0.202163389325283,0.243437290669421,0.145650799832376,-0.548494516988829,-1.96471497527603,-1.30487440774119,-0.57276723408692,-0.615980152903933,-0.374003740275817
1962,0.724308296058131,0.825901318868084,0.291366516979033,0.00571413049668403,-0.0600507798380502,0.348826879545107,-1.07560550210182,0.0489944455864957,0.367056909417576,0.46067178529164,0.673213948804692,0.760797696473298
1963,0.64556067805401,0.45478256336066,0.471390553439306,0.245244097147179,-0.356303332465242,-1.01395504078207,0.184312714706738,-0.345447857745584,0.109776368308267,0.31622282273097,0.868548392380656,1.42337768085994
1964,0.947485689976594,1.30995112351121,1.22520442498612,1.39801709912937,1.2132715672098,0.863498403790402,1.55230750420623,1.31014930318201,1.62040676086229,1.66984175123982,1.30210222036894,0.722760841724462
1965,0.468005471975638,0.733828751689434,-0.166315758902194,-0.32460221425917,-0.128845111985321,-0.195565956127312,-0.184651969849031,-1.06655568504609,-0.534782964992265,0.187443441421908,-0.354989443626524,0.228024779478592
1966,0.603591221689333,0.684395847248452,1.14308605994066,0.586893323499908,1.41027861966265,1.17129382218379,0.31097728789352,0.941100364720445,0.408163272348074,1.30089010057167,1.02116305716923,1.26208106877137
1967,1.65534905707517,1.58336681349707,1.51434249593884,0.665738392351377,0.866704339225848,-0.0563502828700054,-0.58794223828908,-1.59418752815306,-0.928846069179707,0.375611947819537,-0.191218615825477,0.548944091212547
