"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
1950,,-0.504939327793741,0.732956474236436,0.202403776276029,0.456753173880349,-1.77760373400581,-1.64433248785486,-0.133660849740936,-0.743166318326036,-1.38971899164185,0.033541825838687,0.49476441149256
1951,-0.887706834187086,-0.988412920849338,0.070537581656621,-1.32731837178563,-0.0149055943820322,-0.233883288094481,-0.595626027276185,0.0435585781965369,-0.912824189479386,-0.273888656168214,-0.511411084781289,-1.2864288548604
1952,-0.438184104465095,0.329941585993652,0.149810730578854,0.85695673235348,-0.531005425305726,-0.662965561750466,-0.513424246233154,-1.54609712690211,-0.447877275310965,-1.4751374338103,-1.65184201722315,0.000298896421716361
1953,0.504130021115811,-0.0108559120248468,0.00449114342627696,0.331821005295992,-0.629517530354742,0.0405918475163379,1.07372322078791,0.493962187741532,-0.214376044390631,0.601283554549909,1.00130419952982,1.08210926528167
1954,0.329257381959259,1.31426635720092,1.59444193741142,-0.207627718132643,0.37027330181869,-0.063959633897803,0.0836638958219944,0.901632361924316,1.35213100544768,0.778898227637947,0.953550223257386,1.23789752258799
1955,0.553058611618693,-0.108548244967426,0.580153406310517,0.593361148524337,0.621073773067155,-0.138285232227479,0.0236003249393182,0.382378625328206,-0.92832352830661,0.0874183017782226,0.644414160109643,-0.518538423191199
1956,-1.09212883676196,-0.564015053566969,0.0790693739637683,-0.27315927400625,-2.63901910706456,-1.17479085715273,-0.1065588542523,-0.787664867276291,-1.02410197249489,-0.407104657367159,0.043496607189215,1.62241524031266
1957,1.10745159504939,-1.53335234152198,-0.825866464926069,-0.672717495186328,-0.547395861968209,0.169677990019367,1.10213090876607,1.80885378355568,0.517696616564452,-1.34250908757007,-0.253810210695005,1.08713682730245
1958,1.39789064196882,0.692181055865797,0.208240813043907,-0.579322875746069,-1.86069396632229,-1.74684065623621,-1.60331237005115,-0.562122275304548,1.28991092448924,0.644565472139461,-1.03829938592057,0.0180343984512561
1959,1.14543820257461,0.217676377697092,0.269021661648865,0.718113214293835,0.247151384196962,1.37146655758407,0.704627559112036,0.602415097750128,1.42803048146159,0.650661514422758,0.412508900338813,0.723440379002737
1960,-0.0523774589579785,-0.883973404974322,0.408808713902415,0.452633289776485,0.88981867447126,1.03700615715367,-0.495581803780762,0.0148187102314095,-2.91843263564322e-05,0.305997612594602,0.31008765537816,-1.03132660883698
1961,-0.283529387245346,1.31161366723153,0.916206598861394,-0.989053227684263,0.100215773815624,-0.742694700385639,-1.76272579092002,-1.89836426784644,-0.335346627479696,1.15125906717088,0.612451274092401,-0.324375613275986
1962,1.0446544537773,0.913708251915036,-2.04477170063977,-0.780609622558689,0.0752867688614411,0.190212624413672,-0.156679458318711,0.512283454747373,0.812976636504952,0.241652201412616,0.667681559550067,0.753815834808462
1963,-0.16570659299428,-0.136118623564355,0.606588482927091,-0.417985868379138,-1.24687965771401,-1.40862405955358,0.632702811534789,0.81916402101924,0.395931554757145,0.75298847581243,0.696709557571769,1.14520640334532
1964,0.781661405263996,0.590045036507045,1.35314767051052,1.12855208227468,0.194635339080838,0.200173899440323,1.2274015480189,1.28776458900662,1.26426221800841,1.2962948204234,0.139848123090882,-1.08712714176845
1965,-0.375985268324225,1.26556093834179,0.000987020728016634,-1.19407039573599,0.453158938708737,-1.30823894100115,-0.461849584812199,0.186350943905999,-0.549614326522781,1.08435310085239,0.354576769074345,-0.654503508422469
1966,1.25124430971448,1.03077512981989,0.976223086997808,1.27361717147605,0.340886816337883,0.103633729408363,-0.432122164765209,0.695549712594182,0.940530958843567,1.36822578317332,1.26893813147534,0.452920320204506
1967,0.962552697181464,1.32030828223686,0.993357526096037,-1.13991648541468,-0.611994738115688,-1.12012611548827,-1.30174182638157,-0.758197352970931,0.321153825489198,1.87685108358411,0.492624627838982,-0.232360129349788
1968,1.49332315168437,1.02000838920262,0.144592586966388,1.29169269651053,0.897794486710678,-0.00549655138894957,-0.0510871095240202,0.202194229000797,0.626776494378295,1.67270072042854,1.22753915996242,-0.145567862641121
1969,-1.22790091778499,-1.64209220585025,-1.52294276762145,0.378066639319112,0.203337140124808,-1.51129906674829,-1.30194255785319,0.483219747703157,1.87867870442765,0.143237686765489,0.0130962133828122,0.516226758712924
1970,-0.673820309092052,-1.39430186793124,-1.06572359565103,0.367923771973224,1.32477125581423,-0.51305041857936,-1.02608906269798,-0.0788792343438446,-0.329328337822274,-0.896414418178878,-1.44368516597918,-0.958932907137597
1971,0.734399503531235,1.03069271512594,0.139476140121232,0.259070810207138,-1.17533097334543,0.047456317757014,0.492732779661315,0.363889883851505,0.842057295050402,0.042637523474513,0.363335449701951,0.393409654156512
1972,-0.0125066938719881,1.25402775296126,2.07343395468618,1.46828559663557,-0.623139023808668,0.269762830970779,1.48425549270405,0.0350451548270452,-0.38767613217204,-0.138057438805154,-0.433805971567727,0.249141112400811
1973,1.25295130390148,0.691069312061564,-0.666735097728633,-0.669790491224426,-0.688267022985261,0.150303197120282,-0.232485098497433,-0.997360352866216,0.842193648189479,1.224975883467,-0.643664725710671,-0.520928582023732
1974,0.874795102742445,0.870394361861075,0.864639980991738,0.504586899328809,0.479932276951487,-0.264616586463273,-0.54741823262511,-0.967298036450363,-1.94863667783261,-0.244367377936201,-0.640337200530059,-0.151061551601447
1975,0.753051540721681,-0.188143506694067,-0.833064597126251,-1.39704657832233,-0.881876138562667,0.283127901464187,-0.0851834000661828,0.520972568851033,-0.0493819658314098,-0.632234397638862,2.47332215745813,2.48185456893872
1976,1.1464385876086,0.846186454290334,0.661367635786931,0.10068094277105,0.329189120605495,1.774007761049,1.5182827169065,1.29825310313603,0.410658920424738,-0.298971814863907,-0.555439777384448,0.20674418549128
1977,0.371479478733549,-0.351009035106159,1.03598481484783,0.597893254874485,-0.269370711723271,0.339446195420305,1.49083706985318,1.02244421962615,-0.490933286729281,-0.0646223595036507,0.142889253003415,-0.252893472624272
1978,-1.72057472324342,-2.2479618211464,-0.770200034184519,0.0716699518528547,-0.165213043049995,-0.900379050299768,-1.6584483118167,0.259357295693435,1.35090315083499,0.329668873786951,0.200485734805655,0.347950357950954
1979,-0.767206387514012,-0.230599704267929,0.395820235414303,-0.624390338746857,0.397425348057777,0.17138476807737,-0.472228309228012,-0.659065197197394,-0.428417100584058,-1.01515051885512,-3.0093347841473,-1.35771924999263
1980,-0.196644222067554,-0.886848167269396,-0.719583657014294,-0.858998887467522,-0.466202358271804,-0.0995970601389662,-0.0223061902972537,0.58702551991057,1.33464294960558,-0.132708099301474,-0.956685869603436,1.33989173230552
1981,0.685513593855478,-1.10105632422863,-0.860248566637748,0.576152541364131,2.39339735993986,1.21781737643706,-0.232249130620306,-1.35603573172752,-0.599861081343019,-0.194451971879006,-0.129493911822423,-0.450176794159069
1982,0.819681909476794,1.79021948114706,0.148147215139223,-1.43563775929471,-1.06979459846144,-1.27972788987795,0.67463602014667,1.11151888821802,0.167116083969355,0.178152797463879,-1.11600848176601,-1.51568761380254
1983,-0.748143612204719,-0.256665609779657,-1.13058658605987,-2.59101917753908,-2.05260814316899,1.64785436971224,2.73643300023037,1.1190130553093,-0.126143459004827,-0.644483030340329,-1.52530354506287,-2.32887479342365
1984,-0.567647513743904,0.990638107250274,0.0980801225846782,-0.30107899675754,0.773753180667463,0.740634879674972,-0.558153307127788,-0.37053512686003,0.281211013082979,0.0847989753629279,-0.374541781417834,-0.376428813354104
1985,-0.920712405653678,-0.0379727867268114,0.97139346989415,0.493986535625346,0.209904683029517,-0.246413342822396,-1.00567384971885,-1.69837824517878,-0.330212188447541,0.681959778666651,-0.4870070319001,-2.91794215832944
1986,-1.01998106465896,0.387262752188466,0.432108332135255,1.20623644410229,1.2293538587157,0.612729299450349,0.0235332431469493,-1.30248110633037,-0.621607630028806,-0.867127318566631,-0.550583716219011,-0.0839829711842982
1987,-0.741421827881733,0.195827615151625,0.358374588226692,0.567380675212687,0.781126521506048,-0.0675065176174939,-0.391199491515129,0.0635356011545325,-0.129957231993069,-0.773885959485249,-0.624589781464093,-0.918854184071716
1988,-0.905320445307452,0.3633816914494,0.642267838802831,0.0762148142277424,0.859394817390272,1.04245938730144,0.188973945336697,0.327763655524375,0.760452823790742,-0.119984707863232,-0.733509368655683,-0.0898458028309265
1989,1.20173633466402,0.120174444666321,-2.20556170730105,-0.748943445467161,-0.961494908548741,-1.16287978475251,-0.365784814710019,0.614615041323847,-0.699321577214288,-1.35182807799566,0.394305992911308,1.16157892379702
1990,1.20950609106925,0.414370276021351,-0.557010010266546,-0.960785914572684,-0.027441186112142,1.32614113078002,0.558151671499953,-0.763418670972433,-2.43532279064834,-0.0168268997360657,1.81151588820232,1.23326753790672
1991,-0.201490882584902,-0.530218800724535,-0.590919923962029,-2.05746279739467,-1.42133127757361,0.435155100566872,0.885970063231617,0.230916811029717,-1.17132496661575,-0.624243302398057,1.07487437735593,1.66747981998658
1992,1.59851435898919,0.765466074165606,-0.720060493517992,-1.43426165639715,-0.386876698049834,-1.28382927188377,-1.83097129048656,-1.93886114661585,1.12179022015343,1.85439735119464,0.202673002320383,0.0443313458932423
1993,-0.933363972062076,-2.26328737590185,-1.22076593954725,0.285448401055208,0.981903917884834,2.26193946378292,1.98048951713257,0.707551087050021,-1.40045600661617,-2.77866041883731,-0.228432674958831,0.0492765971660722
1994,0.386304140577649,1.3741526367549,0.647108838523114,0.161579753825103,-0.219866613926379,-0.387968691538311,-0.124564506235121,-0.671024148475253,0.417066286116671,0.711879325127053,0.566012856937748,0.757756656154141
1995,-0.916801592267614,-1.05644232506316,-0.12512078517717,-0.497854944260873,-1.35098151202487,-1.50760079197448,0.248083335713625,0.923751728396664,-1.22124425483968,-1.06482385835076,0.775590178774876,0.589394319682033
1996,1.09257429744879,0.688884082135433,-1.1464379287267,1.33655140176089,1.99682402746121,0.468584119570023,0.314680076351601,0.589256389029945,0.375946161861925,0.356250847160388,0.761265668354638,0.328171111599498
1997,0.371581690344155,0.630528130046155,1.53665467456251,1.69014960283828,-0.276905929094456,0.240347720623588,0.232636156248682,-0.641952723952635,-0.198175401452101,0.649538461594244,-0.385138055016469,0.0678222022924059
1998,0.446640034999484,-1.35944077369075,-1.59365536297043,-0.808919950507855,-0.972431209938496,-0.541504139325016,0.0560647501848125,-0.0823732337070117,-1.05120193907001,0.287044478141892,0.255414916375531,0.197219165990685
1999,0.925723974481869,0.238942414546638,0.0673874746875461,-0.536048184337875,0.815879759436142,1.04061228748771,0.341510514804887,0.713835256685321,0.500364429084274,-0.934736576888419,-0.959953412992517,-0.351322863835787
2000,-0.840656101035109,-1.65848554540581,-0.657574962190178,0.241524328978262,0.160696438843269,0.460566405707198,0.638316891410641,0.795701458029054,0.248846892693736,0.383755393606851,-0.022417206704338,-0.947520476862634
2001,-0.980693592013548,-1.1390492881394,-0.675566040429891,0.272713787398046,0.879647505618722,1.17592036685654,0.375627691027366,0.516471874883725,0.561173945788262,0.168169825878692,0.930759234540381,0.543078998580519
2002,-0.641232621464193,-0.0571830048720136,0.820989577315533,1.23057243327054,1.44369817161015,1.06947659178418,0.0761830170773157,-1.29689591827805,0.286524099433827,-0.475585866889181,-1.56502530007469,-1.00430306335926
2003,-0.648633063945784,-0.302797097538694,-0.0443204598404991,1.21458376406958,0.212931565719447,-0.30915850630453,-0.293528239282176,0.0369740713988788,0.619608804449219,0.851370459134939,-0.310540316451632,-1.67574510118105
2004,-0.982149322054263,-0.716622054462516,-0.401768577608548,-0.221899838600424,-0.847877435822877,0.250752385260416,0.491590831209894,0.932502821873723,1.24596878009462,0.624431288500703,1.13092419610185,1.31265381932668
2005,0.540093502814727,0.414092874576839,0.763496303929746,0.554031577437038,-0.548343664101555,-0.173485223918425,1.26585892338876,1.79051693660181,0.634860018744107,0.457511348242126,0.0423207624956404,-0.889012602325885
2006,-0.412473819721069,-0.354049855349676,-0.787406165435324,-0.595744665724151,-0.523247125057039,-1.29426337614736,-0.331034249611531,-0.359466679484408,-1.75146477909833,-0.018524248289971,1.21908145856015,1.3369284356054
2007,1.3185773842405,0.982849945126034,2.09675935590542,2.57253624411723,0.477409359737053,0.998622267354095,1.33811983095766,1.30750321255203,0.808664184456157,0.613572697970441,0.896248874998159,0.172178086732613
2008,-0.570103877319169,-0.14564329221818,0.321999289318001,-0.278808621939661,-0.556562493680733,-1.07015055000407,-0.867547575126735,1.09895590476848,0.305674867858486,-1.41029547572892,0.837455445901275,0.949428501333278
2009,-0.107421190317266,-0.365349236232026,-0.250787190681522,0.564250116885882,0.771374451131908,-0.170067045684904,-0.429274074745379,-0.700148399994965,-0.571532994516689,0.382225433621065,0.91325761043141,-0.307246521494355
2010,-1.77777135477573,-1.24069951233983,-1.54134483212244,-0.425449465835212,0.0303417879339905,-0.224786790155584,-1.56165153530331,-1.55641016828636,1.21933521673706,1.54487202211757,0.0409166180283432,-0.75657001029373
2011,0.227753584358246,1.42064318350201,0.937932509333176,-0.24283828249169,1.78180859296924,1.79986383514093,1.60514332048909,1.22310602707953,0.998109971288391,0.426767017656791,0.232778576420744,1.20212264705666
