"Date","SPI_01","SPI_02","SPI_03","SPI_04","SPI_05","SPI_06","SPI_07","SPI_08","SPI_09","SPI_10","SPI_11","SPI_12","SPI_24"
1954-08-01,1.40291113088108,0.901632361924316,0.776005432144724,0.574203016057119,0.841003081844975,0.39474889045182,1.42795683954444,1.00237141235102,1.23286295646583,1.31813099863412,1.41438774386912,1.337819768775,0.686675633779967
1954-09-01,0.603551008326566,1.35213100544768,1.06501302222815,0.964530495455912,0.773363861045053,1.01350401072707,0.580351550125149,1.52499486138386,1.0952216703553,1.332255073867,1.41552462885508,1.49575930356266,0.789803934730804
1954-10-01,0.58037948542734,0.778898227637947,1.3655800678983,1.16590083103786,1.10584156801218,0.946953812609267,1.18519618161605,0.758128356536322,1.65368443950179,1.18935504922229,1.37002104965878,1.44554871819531,1.20916168874388
1954-11-01,0.911595787109431,0.953550223257386,1.09170866844379,1.47406614673312,1.31638469812874,1.25720979816713,1.13901120659519,1.33211795205153,0.986926140315687,1.78497107270106,1.38434519942095,1.52075075809979,1.50098575750118
1954-12-01,1.04868143528558,1.23789752258799,1.25369005516006,1.38986357932015,1.66499109338853,1.53718144834054,1.47690526788821,1.41298737253289,1.61776217604464,1.29591906633963,2.03409871010676,1.63759295873788,1.6656246776735
1955-01-01,-0.304859513722169,0.553058611618693,0.887103399894713,0.960297628908461,1.11184495711851,1.45607232315343,1.30052942735899,1.26579711406012,1.19185382368889,1.37508041063419,1.09964382372123,1.79980458121862,1.63504927272104
1955-02-01,0.363421423767322,-0.108548244967426,0.587079863393297,0.868116662966536,0.920441607439963,1.06525606895738,1.36970761847712,1.24721615173229,1.21236385198912,1.13689427606682,1.30197323679232,1.05545418265193,1.67223477823178
1955-03-01,0.603967112000713,0.580153406310517,0.114192039530487,0.69790223943578,0.933013058788358,0.979353744393894,1.10785357664998,1.38184301604949,1.27275795118242,1.24459385561422,1.17012907674676,1.32328523597292,1.66036163163681
1955-04-01,0.352636037398113,0.593361148524337,0.600824269618025,0.173069907070042,0.715890894426998,0.938600255861123,0.990183865631176,1.10429752465269,1.37464236313294,1.27000519049566,1.24887351492428,1.17739446626007,1.65622589527037
1955-05-01,0.624470709685196,0.621073773067155,0.733084628891652,0.748939950584088,0.344306491491268,0.839969092901028,1.02821010088411,1.07709736787644,1.16963132082552,1.4193879554771,1.32931201086042,1.30866969897607,1.75915089374856
1955-06-01,-0.620738722242144,-0.138285232227479,-0.0191823773325354,0.205732026725205,0.291462077843369,0.0281474856034203,0.505108520895974,0.760816025685857,0.845635095306208,0.948866421071682,1.22877547600204,1.14484881301278,1.59801768732695
1955-07-01,0.671659437958116,0.0236003249393182,0.25074524723427,0.311015283717013,0.447301079510279,0.501905507275311,0.235189991242498,0.640702944834115,0.853711434504042,0.936160979803538,1.01412192794937,1.27738720168408,1.53603514625341
1955-08-01,-0.00423776948865461,0.382378625328206,-0.0398440312817096,0.144348780656802,0.198960296087361,0.333352419852489,0.39658296339917,0.170174237978819,0.544506399829605,0.768775182981201,0.848454968796404,0.92960025625388,1.56080070838067
1955-09-01,-1.10757544799309,-0.92832352830661,-0.390607908171537,-0.652700750888705,-0.425829330258087,-0.351309632630247,-0.160152953773345,-0.0774218323564612,-0.222721864355904,0.169747129278111,0.441722754271149,0.546467383363135,1.3785009184852
1955-10-01,1.01497144712472,0.0874183017782226,-0.00102269796664787,0.266096670309099,-0.0499106740207316,0.114841803189543,0.168736646057726,0.291425779317994,0.350425576496814,0.149164029534887,0.473283392126115,0.689191275528594,1.43523452614318
1955-11-01,0.017630295879324,0.644414160109643,0.0116181832793548,-0.042433510583005,0.172537656904197,-0.0751235278293358,0.0594618498782014,0.104318165738238,0.215544727016872,0.273942390103537,0.104302226737373,0.409585825116065,1.28162796813591
1955-12-01,-0.736070752456174,-0.518538423191199,0.122417582186051,-0.386893752577513,-0.37952157311133,-0.167816528467482,-0.366453345291282,-0.250172717830992,-0.21123992061897,-0.0865868251257411,-0.0271207272489529,-0.155197531824521,0.985070111303261
1956-01-01,-0.528432118508846,-1.09212883676196,-0.82515832658732,-0.181648121982772,-0.638963776742786,-0.627779352332027,-0.39544912018297,-0.575531120308797,-0.462762518342686,-0.426785040244346,-0.306309732741906,-0.245264621734757,1.02551271016527
1956-02-01,-0.11331143001925,-0.564015053566969,-1.0215228969424,-0.792724144400332,-0.216139300356876,-0.625410841337575,-0.610544691024224,-0.408604081882191,-0.568948479617144,-0.462827047910874,-0.430595446415928,-0.322020229515495,0.486372795667735
1956-03-01,0.377149498820687,0.0790693739637683,-0.353023100812811,-0.809451144843934,-0.652708312642041,-0.144479513224699,-0.523937290535102,-0.51330619444615,-0.33330043477658,-0.492301437177372,-0.390164501432556,-0.357734414307359,0.664592462647517
1956-04-01,-0.951097014870602,-0.27315927400625,-0.351732953862857,-0.622440724527561,-1.00935851048271,-0.818081576268634,-0.303826743706079,-0.661085738691653,-0.642001939581056,-0.46028432430889,-0.612157993888825,-0.512386078434506,0.461823191705518
1956-05-01,-3.04004628551165,-2.63901910706456,-1.55200832801623,-1.4209064088304,-1.43341802353993,-1.74429454774246,-1.39347781895897,-0.800252683151583,-1.1232926257261,-1.06064902610782,-0.868505804926866,-1.00240603184274,0.254358449146956
1956-06-01,0.318763146243693,-1.17479085715273,-1.44437220702832,-0.993898320813897,-1.027115849741,-1.13336543100289,-1.44782128550607,-1.22187219819057,-0.704334898525923,-1.01477402587307,-0.980428452511348,-0.799080384987558,0.253313180993986
1956-07-01,-0.412960001468927,-0.1065588542523,-1.18049717513361,-1.47269448253261,-1.11058169122304,-1.12008697350124,-1.21206242090147,-1.48765255471043,-1.27771640195641,-0.804124795653924,-1.07467520605807,-1.0454948896463,0.208886796726601
1956-08-01,-0.641785212147329,-0.787664867276291,-0.433260831934293,-1.29040183981948,-1.55462293903694,-1.26699538564746,-1.30230870833347,-1.37392302636818,-1.58200413709624,-1.40284525092416,-0.934483323972534,-1.1866316422011,-0.15156424445149
1956-09-01,-0.594197874497976,-1.02410197249489,-1.17282017956774,-0.812548035025303,-1.60543432358196,-1.82451289024845,-1.51638194211214,-1.5251315713388,-1.53316805433436,-1.77134889908286,-1.59154360257449,-1.11024802496661,-0.385613223153332
1956-10-01,0.122543574797558,-0.407104657367159,-0.743298381616218,-0.936301760528427,-0.716399348700401,-1.44067753976773,-1.67349540353468,-1.40578416094719,-1.42717178712177,-1.406814620442,-1.59224843244065,-1.45167723465001,-0.493352241359021
1956-11-01,0.0472910961320665,0.043496607189215,-0.343542558020345,-0.587255009252461,-0.750558686837851,-0.59742668164813,-1.18921106278523,-1.38062822312421,-1.21311606389143,-1.2744176264467,-1.31829765905547,-1.47196648694518,-0.712339844845396
1956-12-01,2.23901567853539,1.62241524031266,1.37389280516383,1.04030888817668,0.696486257774265,0.505162853901047,0.524432584109542,0.0485150641342066,-0.123369699727117,-0.0578175202760648,-0.120758820668915,-0.301891143547049,-0.334140387031411
1957-01-01,-1.53627806410974,1.10745159504939,0.808558633776211,0.692102286088641,0.399673148573614,0.142714460804506,-0.022219767369425,0.033013407723686,-0.44174161252357,-0.612468836172321,-0.538024375697547,-0.590293517894601,-0.570597003848829
1957-02-01,-0.501492534640239,-1.53335234152198,0.739726057978787,0.541348160639761,0.465658878384815,0.2099844216796,-0.00889446508085025,-0.151765658567122,-0.0915637383612536,-0.52496142853948,-0.680784537201787,-0.612173368664306,-0.668247584173212
1957-03-01,-0.550025808748234,-0.825866464926069,-1.54589829613136,0.473010099122882,0.344893086101766,0.304517948284938,0.0624113587701378,-0.132991213307881,-0.264175917277492,-0.200825772572171,-0.616696206731772,-0.7633281463186,-0.798888679698568
1957-04-01,-0.356761918397075,-0.672717495186328,-0.899025782975055,-1.5479085723403,0.33942715787226,0.246361855967392,0.222722036071302,-0.00887043111426338,-0.192614348495481,-0.317228384455417,-0.254350231185282,-0.661188483134741,-0.854844790554529
1957-05-01,-0.356948948374881,-0.547395861968209,-0.747288133840874,-0.974414326325395,-1.59927193743351,0.175851457009145,0.119239045735996,0.113262310434709,-0.107326582241692,-0.276492076576948,-0.398313343249341,-0.333391471693104,-0.951842229094442
1957-06-01,0.550099873359854,0.169677990019367,-0.0289004940123227,-0.275680569799562,-0.534214806001726,-1.14956799145746,0.317019623742695,0.24249189057936,0.22461876644319,0.0111898110792939,-0.162253458662343,-0.283179516398411,-0.785303344437941
1957-07-01,1.21355825333016,1.10213090876607,0.829162620861558,0.66157951665337,0.367244916283158,0.118065651300546,-0.516409873996764,0.686931783956784,0.565145068086413,0.525387693915131,0.312056355335384,0.13629949552801,-0.66685433570676
1957-08-01,1.60183501956216,1.80885378355568,1.59241192885284,1.40542321618371,1.29529748200673,1.00978986321803,0.78967958919714,0.142456001482999,1.13158323888192,0.978794986726504,0.906793756910796,0.692712834821569,-0.333453476340591
1957-09-01,-1.00844773865609,0.517696616564452,1.07217051509894,1.07948930976819,0.896066216230376,0.775350868152438,0.53866647935197,0.334928018532351,-0.223955545712912,0.775392151302773,0.67230959181253,0.622728361733726,-0.329284821315483
1957-10-01,-0.69003736030171,-1.34250908757007,-0.0630072278367455,0.51813361269069,0.637900410498993,0.486041001451928,0.38230352323744,0.187686258318318,0.00271385141432603,-0.479396377788398,0.480934978654717,0.414540673535812,-0.698288578479555
1957-11-01,0.332793533661824,-0.253810210695005,-0.80962226468694,0.0795015956398679,0.522716306997011,0.620453933791736,0.501150190589481,0.416155924300881,0.254658355219153,0.09506096667085,-0.362057280178815,0.515290226373901,-0.634793664359557
1957-12-01,1.35030247357987,1.08713682730245,0.559820633413125,0.0857613162232544,0.671802905398406,1.00944585566341,1.05899565127784,0.983238061789376,0.924677807283472,0.756748384762181,0.60736174739961,0.123885040030528,-0.148063454357799
1958-01-01,0.572804536000158,1.39789064196882,1.1837251785511,0.705599628250776,0.286915029495206,0.818258532572411,1.1023422819191,1.14769369833098,1.07565846218239,1.01759939581307,0.87347913098239,0.723654787203117,0.0766330966385184
1958-02-01,0.570979243222172,0.692181055865797,1.41016803228735,1.19796041096207,0.755577247056769,0.391352882859706,0.851234154030618,1.11494474915084,1.15000545259917,1.07830377341844,1.02637363335894,0.897473187250227,0.188222686220724
1958-03-01,-0.262739141916689,0.208240813043907,0.461520666775083,1.18950553584921,1.03516900926999,0.639169039257365,0.290144245547351,0.733512159885367,0.99637335185206,1.0425686791703,0.969325028442537,0.915039766568076,0.108995866964346
1958-04-01,-0.561026838292459,-0.579322875746069,-0.0900478267225529,0.255561035152183,0.983273916075573,0.881220259640048,0.520287850735226,0.181426983322874,0.624094689889419,0.886949120111162,0.942617432267615,0.870376716268208,0.138669820460344
1958-05-01,-2.10705406044478,-1.86069396632229,-1.51328388988594,-0.939294542192603,-0.376278790664519,0.431453702423049,0.445485582188712,0.138820772131764,-0.185004479239469,0.28614471574134,0.567014491532221,0.639468637262422,0.187356034139651
1958-06-01,-0.573639031913492,-1.74684065623621,-1.7571765976057,-1.54613944603277,-1.14565623526714,-0.60701080271608,0.142294126218936,0.21298392412101,-0.0561211355408968,-0.359868392092823,0.112982176426958,0.396947030753222,0.0436390194256975
1958-07-01,-1.95306866540987,-1.60331237005115,-2.45584369498365,-2.50360792561772,-2.2170495774706,-1.76705769148463,-1.15391094267073,-0.393191577067731,-0.240733813122442,-0.463394429154992,-0.726424423968948,-0.249499948895479,-0.120324571747949
1958-08-01,0.693836233471731,-0.562122275304548,-0.751289498777541,-1.4373465508276,-1.59098154904207,-1.52799061507068,-1.26297455705693,-0.826094438637777,-0.163187314426811,-0.0610315641489856,-0.278754992482896,-0.5342161245103,0.0939039331779418
1958-09-01,1.15781372437527,1.28991092448924,0.325002782033835,-0.0260592472714559,-0.628965546621553,-0.77736552103709,-0.800513763915759,-0.602909006452681,-0.305680471815719,0.238250078546851,0.287937390688161,0.0544397640108186,0.431104838789776
1958-10-01,-0.247007551505102,0.644565472139461,0.842058064160027,0.0723492781425441,-0.209195217120344,-0.766573269121047,-0.915486670229969,-0.92138490165772,-0.731447574586575,-0.411711769822343,0.105469683996796,0.165639413025895,0.3602630932933
1958-11-01,-1.22330213483869,-1.03829938592057,-0.187091042570672,0.0911775290904291,-0.506518898273078,-0.688469609249967,-1.16316953148815,-1.28415552400945,-1.28636373606364,-1.13581855271978,-0.800103766262005,-0.266166357745347,0.133424758731329
1958-12-01,1.06554440708625,0.0180343984512561,-0.166974212798259,0.375635215401085,0.529775850607488,0.01631053078697,-0.181318740423695,-0.605532175028874,-0.733428156872274,-0.778265471838418,-0.645300508496961,-0.403155497800796,-0.213505455558862
1959-01-01,0.549675142745829,1.14543820257461,0.256717113870987,0.0613330561765536,0.533561336499293,0.674237180919629,0.180819878601559,-0.0164558728378123,-0.399173378505874,-0.51278423355614,-0.577616986136236,-0.453140148545017,0.161290518813793
1959-02-01,-0.311905720133421,0.217676377697092,0.841029106501206,0.0952759195791078,-0.0539076831492202,0.375500965840855,0.513184470438701,0.0743064894885789,-0.100156044391109,-0.447776424850513,-0.55122786561543,-0.610135160521051,0.189517946428584
1959-03-01,0.836664022074661,0.269021661648865,0.48083817998229,1.01014188654487,0.290588744154159,0.124142078363504,0.517564970836212,0.630331088119504,0.217147353960637,0.044650686480451,-0.280142009236114,-0.374570678119287,0.358009487826784
1959-04-01,0.249482326332356,0.718113214293835,0.290017551503248,0.484013032204334,0.984928758624791,0.30684988821291,0.14627805577256,0.521906523458283,0.632360168295515,0.233246358970064,0.0655023419188641,-0.249879398946993,0.407394785623539
1959-05-01,0.223244614403111,0.247151384196962,0.598297289516559,0.294912179028053,0.481897772376507,0.968708429295988,0.317696628760016,0.162267794875791,0.523147289096018,0.627523933441707,0.244611639659914,0.0808961755843019,0.463230174373214
1959-06-01,1.54429606882279,1.37146655758407,1.27637209137589,1.33896051226147,1.08211315099343,1.07197189534515,1.43800707316512,0.794897238112483,0.607755171097541,0.919275001422314,0.998437448671012,0.625627464742454,0.665179224065169
1959-07-01,-0.685884201311707,0.704627559112036,0.67807254896474,0.688065892782067,0.851284569375016,0.640855413115643,0.725236577143268,1.0864168017853,0.537143707236585,0.389184822107233,0.68949670286124,0.783214322776197,0.35501840536255
1959-08-01,1.41029552533135,0.602415097750128,1.20480586281091,1.18655770627019,1.20649353597663,1.30126314993204,1.13032871410569,1.13661397249648,1.40724220744324,0.886431518658119,0.720986277981635,0.979658947029167,0.308538053582863
1959-09-01,0.700560169723872,1.42803048146159,0.876238831410402,1.42117927790152,1.39826967544815,1.40252456626113,1.46503511231962,1.29171366633997,1.25495684755175,1.53258585661159,1.02822423253823,0.854052922778716,0.594907790491226
1959-10-01,0.308201690202765,0.650661514422758,1.26842430136288,0.852071921334143,1.39456438019863,1.40018003825287,1.42521159593563,1.48004550928863,1.31727452382328,1.24550274253518,1.46885046927742,1.00850692281344,0.777606937752557
1959-11-01,0.400376855543206,0.412508900338813,0.675853758299313,1.13858698938954,0.818943132220151,1.26741242403336,1.28399545810878,1.30455106685766,1.38778705806891,1.28096674336059,1.25439803618047,1.44715166070502,0.797498676252865
1959-12-01,0.786036424390653,0.723440379002737,0.691969364801517,0.90719743175466,1.26287811430144,0.993828411215442,1.37999525278394,1.43417371040534,1.48065071808093,1.56429775081004,1.45734682502725,1.42082413714847,0.680712405229571
1960-01-01,-0.912179546325679,-0.0523774589579785,0.141228985720694,0.212956481117084,0.447452305309517,0.875518301623254,0.606461433205671,1.01482705252078,1.05149759072577,1.08189250344761,1.20276479034152,1.08777623189997,0.408924166708857
1960-02-01,-0.171356596717484,-0.883973404974322,-0.170757988296489,0.03534538394098,0.117032672984306,0.331703953034213,0.725656049666079,0.494985744631189,0.875050924384588,0.900297215039883,0.926095224218585,1.04111188233616,0.2929372081259
