"date","value"
1950-06-01,-1.24247779753251
1950-07-01,-0.599763640862823
1950-08-01,-0.872500811784834
1950-09-01,-1.22065551820008
1950-10-01,-1.76371570337541
1950-11-01,-1.10670228921784
1950-12-01,-0.49953454032729
1951-01-01,-0.839264940070047
1951-02-01,-0.854896125254859
1951-03-01,-0.397823198943329
1951-04-01,-0.550081166639141
1951-05-01,-0.481200875427405
1951-06-01,-1.15999806973664
1951-07-01,-0.270181990682932
1951-08-01,-0.490859452694845
1951-09-01,-0.79494164735264
1951-10-01,-0.194163828646005
1951-11-01,-0.91974619072163
1951-12-01,-0.652648827808855
1952-01-01,-0.821251624203165
1952-02-01,-0.573277632979668
1952-03-01,-0.393161141209377
1952-04-01,-0.371271912495099
1952-05-01,-0.621004894671289
1952-06-01,0.0576780408767074
1952-07-01,-0.657219730751004
1952-08-01,-0.905794041362809
1952-09-01,-0.958064170822938
1952-10-01,-2.03525630958049
1952-11-01,-1.44843147224752
1952-12-01,-1.62673756714513
1953-01-01,-0.968317510618949
1953-02-01,-0.883718937321963
1953-03-01,-0.76799523105158
1953-04-01,-0.00667742226391833
1953-05-01,-0.0061079574758052
1953-06-01,0.124366018018607
1953-07-01,0.476836797870612
1953-08-01,0.435874151833877
1953-09-01,0.333964057280152
1953-10-01,0.549563777616629
1953-11-01,0.883798553711572
1953-12-01,0.927927438109723
1954-01-01,0.324753530108241
1954-02-01,1.08759473934406
1954-03-01,0.825718920954482
1954-04-01,0.847102724573422
1954-05-01,0.655781068805584
1954-06-01,0.391438370595488
1954-07-01,0.70407697145724
1954-08-01,0.402646447142049
1954-09-01,0.905869439164578
1954-10-01,0.874649842178281
1954-11-01,1.14907732134475
1954-12-01,1.42069579276718
1955-01-01,1.35549717471753
1955-02-01,0.905744706371916
1955-03-01,0.855657180170839
1955-04-01,0.841468424555249
1955-05-01,0.753319665822656
1955-06-01,0.0684729597774182
1955-07-01,0.492677117176654
1955-08-01,0.272095112161432
1955-09-01,-0.353061085063128
1955-10-01,0.0170491032857225
1955-11-01,-0.0894934276797771
1955-12-01,-0.11313106425335
1956-01-01,-0.544410194695253
1956-02-01,-0.510976461700267
1956-03-01,-0.00421839791554546
1956-04-01,-0.538570177056516
1956-05-01,-1.51992631309704
1956-06-01,-0.976973885257554
1956-07-01,-1.01404565249366
1956-08-01,-1.14290859243807
1956-09-01,-1.60658667937355
1956-10-01,-1.36281678556822
1956-11-01,-0.677424375605783
1956-12-01,0.119291434808023
1957-01-01,-0.0492541322897669
1957-02-01,0.0387735554125297
1957-03-01,0.173925238292503
1957-04-01,0.170505630373899
1957-05-01,0.131675650148651
1957-06-01,-0.90851618713476
1957-07-01,0.190623724716747
1957-08-01,0.99268939084707
1957-09-01,0.738915655164363
1957-10-01,0.533189305386461
1957-11-01,0.678847034158117
1957-12-01,1.06097443808811
1958-01-01,0.836890399114991
1958-02-01,0.421141631953169
1958-03-01,0.764685770601051
1958-04-01,0.967640819664411
1958-05-01,0.496376368923352
1958-06-01,-0.440779640154218
1958-07-01,-1.41779452403516
1958-08-01,-1.28174542117612
1958-09-01,-0.672170232358239
1958-10-01,-0.687020429072767
1958-11-01,-0.650316374973927
1958-12-01,-0.098786767398587
1959-01-01,0.657907422660492
1959-02-01,0.420345491061513
1959-03-01,0.0487300677568885
1959-04-01,0.213470852761171
1959-05-01,0.856466175151768
1959-06-01,1.1054292511046
1959-07-01,0.56426587664564
1959-08-01,1.18839083508336
1959-09-01,1.29318059408964
1959-10-01,1.32356504654829
1959-11-01,1.27994868351154
1959-12-01,0.896659445146478
1960-01-01,0.810696739050685
1960-02-01,0.246434069852336
1960-03-01,0.12997078991558
