"date","value"
1950-01-01,-1.73202253680958
1950-02-01,1.17059903191663
1950-03-01,-0.626643733573018
1950-04-01,0.828983398084523
1950-05-01,-0.431560268574765
1950-06-01,-1.51136411103745
1950-07-01,-0.391695964380413
1950-08-01,0.185459402611672
1950-09-01,-0.93063443783556
1950-10-01,-0.685867700196603
1950-11-01,0.681904002174878
1950-12-01,0.0896840700873718
1951-01-01,-1.32458365392213
1951-02-01,0.277523346214776
1951-03-01,0.104473865364974
1951-04-01,-2.05248503834455
1951-05-01,1.16972996143087
1951-06-01,-1.51975011088936
1951-07-01,0.38271105304308
1951-08-01,-0.486346876573563
1951-09-01,-0.383986747513424
1951-10-01,0.238316220811102
1951-11-01,-0.829458564216378
1951-12-01,-0.709779633502922
1952-01-01,0.400265243851011
1952-02-01,0.347591595302593
1952-03-01,-0.0722227844736412
1952-04-01,0.488711976842099
1952-05-01,-1.82270539283268
1952-06-01,0.536971587551797
1952-07-01,-1.41166711998722
1952-08-01,-0.664291236543348
1952-09-01,-0.271494323571379
1952-10-01,-1.59195636297713
1952-11-01,-0.496914854518448
1952-12-01,0.294597492201399
1953-01-01,0.328363962053505
1953-02-01,-0.53110744239275
1953-03-01,-0.0503858002495002
1953-04-01,0.407827788481297
1953-05-01,-0.404696617593969
1953-06-01,0.700454429741519
1953-07-01,0.935825442506945
1953-08-01,-0.083015187604591
1953-09-01,-0.108460844689914
1953-10-01,0.454958584470251
1953-11-01,0.472307185496446
1953-12-01,0.658966397939591
1954-01-01,-0.590797314313702
1954-02-01,1.91976070595207
1954-03-01,-1.04814420402749
1954-04-01,0.818354868190702
1954-05-01,-0.0522222356175976
1954-06-01,0.343356797678883
1954-07-01,0.0328231766012083
1954-08-01,1.42732152478863
1954-09-01,0.661017381342727
1954-10-01,0.307181886535563
1954-11-01,0.753801186168133
1954-12-01,0.687628143335894
1955-01-01,-0.213814136774206
1955-02-01,0.442026617042708
1955-03-01,0.709814508379148
1955-04-01,0.198885297468012
1955-05-01,0.354021063639392
1955-06-01,-0.43816189034521
1955-07-01,0.632782399046325
1955-08-01,-0.194431366806697
1955-09-01,-0.859679836886041
1955-10-01,0.692485140950084
1955-11-01,0.0764884850615087
1955-12-01,-0.551318082283573
1956-01-01,-0.301292167179126
1956-02-01,-0.0307050867133134
1956-03-01,0.417595933755439
1956-04-01,-0.519252697715136
1956-05-01,-2.05878543354805
1956-06-01,0.0892068900204234
1956-07-01,-0.201185902456061
1956-08-01,-0.729316588291301
1956-09-01,-0.644274061080333
1956-10-01,-0.216554998852877
1956-11-01,-0.207504565959362
1956-12-01,2.05040168832448
1957-01-01,-1.0424273943755
1957-02-01,-0.411258716041516
1957-03-01,-0.411900366187649
1957-04-01,-0.175821045680147
1957-05-01,-0.104792717330865
1957-06-01,0.374316446364867
1957-07-01,0.990301402662976
1957-08-01,1.7034936005951
1957-09-01,-0.781189858488187
1957-10-01,-0.488190397227207
1957-11-01,0.298706607379871
1957-12-01,1.34265576667306
1958-01-01,0.503441275669806
1958-02-01,0.642218458230796
1958-03-01,0.0920231423370334
1958-04-01,-0.264758006819175
1958-05-01,-1.54897850995052
1958-06-01,-0.479893927931647
1958-07-01,-1.6915653237066
1958-08-01,0.35268035768219
1958-09-01,1.04553370618905
1958-10-01,-0.407185761670631
1958-11-01,-1.29302092858465
1958-12-01,0.99789244860691
1959-01-01,0.77222327150862
1959-02-01,-0.276624691102455
1959-03-01,0.136520666534472
1959-04-01,-0.0230355787936134
1959-05-01,0.178803270793899
1959-06-01,1.40709563234705
1959-07-01,-0.676910706941556
1959-08-01,1.26059437149287
1959-09-01,0.785723847746232
1959-10-01,0.362545736709096
1959-11-01,0.345928366509942
1959-12-01,0.140089175829677
1960-01-01,-0.7860332268133
1960-02-01,-0.210080755643658
1960-03-01,0.60062196945589
1960-04-01,-0.369490041813252
1960-05-01,1.36070530510681
1960-06-01,0.190424422544555
1960-07-01,-0.903807423949723
1960-08-01,0.694499090107453
1960-09-01,-0.86897178593095
1960-10-01,0.97074053106766
1960-11-01,-0.635791127591785
1960-12-01,-0.615387520091409
1961-01-01,0.185746099340717
1961-02-01,1.63056273852849
1961-03-01,-0.88652732723039
1961-04-01,-0.544866141604664
1961-05-01,0.480751012751608
1961-06-01,-1.0098090575222
1961-07-01,-0.901603143795653
1961-08-01,-1.50597110843066
1961-09-01,0.362783333605173
1961-10-01,0.848912167365581
1961-11-01,-0.051856655886997
1961-12-01,-0.358987291604071
1962-01-01,1.2993498254449
1962-02-01,-0.763908246591934
1962-03-01,-1.31459481846434
1962-04-01,0.383345834137871
1962-05-01,-0.375260910851837
1962-06-01,0.391370727093743
1962-07-01,-0.683998327035053
1962-08-01,1.19143226605062
1962-09-01,-0.25848773139634
1962-10-01,0.700135475429926
1962-11-01,0.369510455804613
1962-12-01,0.725005651815483
1963-01-01,-0.82898947449844
1963-02-01,1.03607084847863
1963-03-01,-0.235066165865253
1963-04-01,0.201347366612464
