"date","value"
1950-06-01,-1.13929168694425
1950-07-01,-0.606075833218186
1950-08-01,-0.858653405297042
1950-09-01,-1.14942288914122
1950-10-01,-1.50881785516054
1950-11-01,-1.06085492812736
1950-12-01,-0.559355845764837
1951-01-01,-0.839502458770775
1951-02-01,-0.885801605516824
1951-03-01,-0.377958059882684
1951-04-01,-0.519668073567802
1951-05-01,-0.46708752123516
1951-06-01,-1.17627734170279
1951-07-01,-0.388659380723481
1951-08-01,-0.588086793826032
1951-09-01,-0.789527292928229
1951-10-01,-0.263230990412433
1951-11-01,-0.881546556173369
1951-12-01,-0.614438912428227
1952-01-01,-0.820108353666214
1952-02-01,-0.56619140432616
1952-03-01,-0.397490625534121
1952-04-01,-0.446013369212783
1952-05-01,-0.787575645978567
1952-06-01,-0.114069585075163
1952-07-01,-0.73524998518375
1952-08-01,-0.999859630999649
1952-09-01,-1.18777934807339
1952-10-01,-1.7511757432978
1952-11-01,-1.4779725135064
1952-12-01,-1.4536295213274
1953-01-01,-1.11848184891509
1953-02-01,-0.99948896633789
1953-03-01,-0.904874261352947
1953-04-01,-0.0692139143410332
1953-05-01,0.00204722519362917
1953-06-01,0.226587156924083
1953-07-01,0.70418349950644
1953-08-01,0.606271354189136
1953-09-01,0.537560736028629
1953-10-01,0.702817248710476
1953-11-01,0.90764828941315
1953-12-01,0.90174501181433
1954-01-01,0.251584063216313
1954-02-01,1.01274870993837
1954-03-01,0.776598127391736
1954-04-01,0.811096075690305
1954-05-01,0.786074071866689
1954-06-01,0.591636854377161
1954-07-01,0.915398796992756
1954-08-01,0.661242085688692
1954-09-01,1.18914254566925
1954-10-01,1.11671082191559
1954-11-01,1.31514233082531
1954-12-01,1.57377745873473
1955-01-01,1.55649889497167
1955-02-01,0.88878496097672
1955-03-01,0.775154527028428
1955-04-01,0.799224484789971
1955-05-01,0.614041052944773
1955-06-01,-0.00615790344262496
1955-07-01,0.502183365763688
1955-08-01,0.237375893863185
1955-09-01,-0.280385874928622
1955-10-01,0.039763882053657
1955-11-01,-0.0189699212290741
1955-12-01,-0.0935847558606497
1956-01-01,-0.627652973133214
1956-02-01,-0.533293825206649
1956-03-01,-0.00738847928499068
1956-04-01,-0.527778886357473
1956-05-01,-1.38860178838353
1956-06-01,-0.952264004875378
1956-07-01,-0.874148469305039
1956-08-01,-1.06759866994763
1956-09-01,-1.4337644861354
1956-10-01,-1.26823173520418
1956-11-01,-0.743261756190439
1956-12-01,0.00816530931816794
1957-01-01,-0.235824694169076
1957-02-01,-0.0796553104664744
1957-03-01,0.17379884397289
1957-04-01,0.204680752834254
1957-05-01,0.250387542663509
1957-06-01,-0.730697811397808
1957-07-01,0.292027029158214
1957-08-01,1.10483508737321
1957-09-01,0.907572178753609
1957-10-01,0.663547239724802
1957-11-01,0.722562105563195
1957-12-01,1.22632838591966
1958-01-01,1.02396876678086
1958-02-01,0.384312020343956
1958-03-01,0.764793592290996
1958-04-01,0.994367486148506
1958-05-01,0.383280662283073
1958-06-01,-0.46867246364677
1958-07-01,-1.38850689123877
1958-08-01,-1.2938409355856
1958-09-01,-0.82439675909862
1958-10-01,-0.949097284985984
1958-11-01,-0.892124370136732
1958-12-01,-0.394222254746425
1959-01-01,0.528314966957818
1959-02-01,0.283337909135215
1959-03-01,-0.0261504270092342
1959-04-01,0.11669887239628
1959-05-01,0.781710062591366
1959-06-01,1.15060590990763
1959-07-01,0.525056568429635
1959-08-01,1.11000127599604
1959-09-01,1.32504545968316
1959-10-01,1.36009547003615
1959-11-01,1.29897897140122
1959-12-01,0.895493825541906
1960-01-01,0.916270952695175
1960-02-01,0.314963958975858
1960-03-01,0.168215230126501
1960-04-01,-0.163693071223586
1960-05-01,0.263730290246373
1960-06-01,0.147652632318811
1960-07-01,0.0881469454411992
1960-08-01,0.433284066139495
1960-09-01,-0.116076752695788
1960-10-01,0.402179330043053
1960-11-01,-0.259295560665176
1960-12-01,-0.618673785225999
1961-01-01,-0.238042620472139
1961-02-01,-0.0332901334111982
1961-03-01,0.199807711784993
1961-04-01,-0.380362784167049
1961-05-01,0.126294939381332
1961-06-01,-0.0479777506365796
1961-07-01,-0.497393554390302
1961-08-01,-1.61490975335357
1961-09-01,-1.19766234187073
1961-10-01,-0.715979439233018
1961-11-01,-0.841629657692733
1961-12-01,-0.682351156328
1962-01-01,0.214347214601373
1962-02-01,0.615579836490522
1962-03-01,0.214438922089311
1962-04-01,-0.10600726425935
1962-05-01,-0.242585906094604
1962-06-01,0.148563812052924
1962-07-01,-0.815902242391019
1962-08-01,0.0171320560210367
1962-09-01,0.185464526873076
1962-10-01,0.36543973726093
1962-11-01,0.563867878313018
1962-12-01,0.741059800184096
1963-01-01,0.717553699840822
1963-02-01,0.509353981373403
1963-03-01,0.552487870612767
1963-04-01,0.381153132970173
1963-05-01,-0.184440553754261
1963-06-01,-0.778567550962644
1963-07-01,0.187381795008137
1963-08-01,-0.135903878937396
1963-09-01,0.215219899632026
1963-10-01,0.230979355762708
1963-11-01,0.640538180260903
1963-12-01,1.23815094644491
1964-01-01,0.786527059093595
1964-02-01,0.910516465560244
1964-03-01,0.879314608634529
1964-04-01,1.06390549526539
1964-05-01,0.917060402082687
1964-06-01,0.728100196801205
1964-07-01,1.37578215469972
1964-08-01,1.24133720128176
1964-09-01,1.49717782992937
1964-10-01,1.56238767113648
1964-11-01,1.33226347641585
1964-12-01,0.961130226535999
1965-01-01,0.751276213211425
1965-02-01,0.827312437615738
1965-03-01,-0.111841797756877
1965-04-01,-0.126312293645257
1965-05-01,-0.0692860740049239
1965-06-01,-0.282774182099659
1965-07-01,-0.0863111772601113
1965-08-01,-0.661525159835732
1965-09-01,-0.325038696106746
1965-10-01,0.0510847583335341
1965-11-01,-0.310096511597315
1965-12-01,0.160788379762985
1966-01-01,0.462249976006405
1966-02-01,0.560565665094308
1966-03-01,1.03014536050726
1966-04-01,0.664831436304404
1966-05-01,1.33905525352683
1966-06-01,1.21058775562429
1966-07-01,0.348012573751547
1966-08-01,0.926990415625221
1966-09-01,0.506336490673551
1966-10-01,1.17530150777343
1966-11-01,1.01794278082042
1966-12-01,1.27082644024415
1967-01-01,1.62288781277312
1967-02-01,1.43386076772475
1967-03-01,1.36505965494971
1967-04-01,0.668994414822943
1967-05-01,0.836470796174784
1967-06-01,-0.0615299659961727
1967-07-01,-0.460583692268776
1967-08-01,-1.04124641995544
1967-09-01,-0.639580249902604
1967-10-01,0.275279867928614
1967-11-01,-0.139914407471643
1967-12-01,0.417438476573778
1968-01-01,1.10237283062973
1968-02-01,1.29611676386489
1968-03-01,1.04753298610217
1968-04-01,0.79500672147858
1968-05-01,1.38341478115965
1968-06-01,0.983634027735767
1968-07-01,0.451133382299552
1968-08-01,0.673029092631748
1968-09-01,0.695377216572445
1968-10-01,1.16102112619073
1968-11-01,0.932458463612158
1968-12-01,0.828164944485465
1969-01-01,0.444220301742033
1969-02-01,0.0688286948632701
1969-03-01,-0.291698020554698
1969-04-01,-0.635035780512682
1969-05-01,-0.996170534623187
1969-06-01,-1.03718143906566
1969-07-01,-1.19573014949284
1969-08-01,-0.362148817231793
1969-09-01,0.471714210167627
1969-10-01,-0.213345932632616
1969-11-01,0.369917999351464
1969-12-01,0.482291614017941
1970-01-01,0.808292417812253
1970-02-01,0.0528314716116768
1970-03-01,-0.607789366917971
1970-04-01,-0.385605329835252
1970-05-01,-0.465006103644236
1970-06-01,-1.16108415021851
1970-07-01,-0.813872350920747
1970-08-01,-0.50306739286983
1970-09-01,-0.512563622393384
1970-10-01,-0.987278665093492
1970-11-01,-1.41694823063374
1970-12-01,-0.962531247014103
1971-01-01,-0.499579455436884
1971-02-01,-0.354740212004282
1971-03-01,-0.187987253592032
1971-04-01,0.147470026312001
1971-05-01,-0.0341134584247922
1971-06-01,0.615425909907621
1971-07-01,-0.0550388434576694
1971-08-01,0.287450012293968
1971-09-01,0.331835552094207
1971-10-01,0.24595353474649
1971-11-01,0.787405225008276
1971-12-01,0.420382927078751
1972-01-01,0.474198378892215
1972-02-01,0.79395631897235
1972-03-01,0.90003528347918
1972-04-01,1.34088259652237
1972-05-01,0.625891301262149
1972-06-01,1.21629697890943
1972-07-01,1.64881630969296
1972-08-01,0.721968374135254
1972-09-01,0.540915947258216
1972-10-01,0.244692000607945
1972-11-01,0.57119724101052
1972-12-01,0.408473154742681
1973-01-01,0.266194554736039
1973-02-01,0.490202157839811
1973-03-01,0.237216312604339
1973-04-01,0.233081490343099
1973-05-01,0.107262464453477
1973-06-01,0.00747559483622336
1973-07-01,-0.738898803091286
1973-08-01,-0.790662625792344
1973-09-01,-0.0586810122375487
1973-10-01,0.126057243627299
1973-11-01,-0.161857119294523
1973-12-01,-0.135650327876585
1974-01-01,0.495575845906992
1974-02-01,0.908234165802637
