"date","value"
1950-09-01,-1.29602192600193
1950-10-01,-1.15175546789775
1950-11-01,-1.08594847932489
1950-12-01,-0.953233711861173
1951-01-01,-1.37621716063975
1951-02-01,-1.20787025520425
1951-03-01,-0.798151940882569
1951-04-01,-1.00240421566018
1951-05-01,-0.731496359648179
1951-06-01,-0.879771028357956
1951-07-01,-0.374205763627834
1951-08-01,-0.785830974299837
1951-09-01,-0.991268518141765
1951-10-01,-0.537152722139779
1951-11-01,-0.809164518227605
1951-12-01,-1.00804905762542
1952-01-01,-0.63245417034131
1952-02-01,-0.856072534048115
1952-03-01,-0.433856602571097
1952-04-01,-0.565130811681841
1952-05-01,-0.951878797309013
1952-06-01,-0.528235007608202
1952-07-01,-1.05971539964848
1952-08-01,-1.0358841360791
1952-09-01,-0.830553147460314
1952-10-01,-1.61207236215363
1952-11-01,-1.67958228046517
1952-12-01,-1.48781123586636
1953-01-01,-1.49752945035693
1953-02-01,-1.14069761757347
1953-03-01,-1.36941475913527
1953-04-01,-0.983683499715669
1953-05-01,-0.93217141795361
1953-06-01,-0.500238265462386
1953-07-01,0.465633040250127
1953-08-01,0.507324788608396
1953-09-01,0.445579817071631
1953-10-01,0.619003042495646
1953-11-01,0.834978225163458
1953-12-01,1.00520575349425
1954-01-01,0.717685996358255
1954-02-01,1.19623381196271
1954-03-01,0.890193836200684
1954-04-01,0.666597966330916
1954-05-01,0.78287928647583
1954-06-01,0.905256519725407
1954-07-01,0.732357943716144
1954-08-01,1.18121311642446
1954-09-01,1.20761891109789
1954-10-01,1.56929500658623
1954-11-01,1.20370440983694
1954-12-01,1.59181338088877
1955-01-01,1.27175373870705
1955-02-01,1.2725831858083
1955-03-01,1.40063521717802
1955-04-01,1.54636817297693
1955-05-01,1.00105084348519
1955-06-01,0.573367351209699
1955-07-01,0.713134430532167
1955-08-01,0.405975580049668
1955-09-01,-0.134932742456052
1955-10-01,0.244140725232255
1955-11-01,0.13499788895707
1955-12-01,-0.167655051575576
1956-01-01,-0.345146648194983
1956-02-01,-0.377070975567924
1956-03-01,-0.171738651580284
1956-04-01,-0.580188192314439
1956-05-01,-1.11036514097307
1956-06-01,-0.672078718389926
1956-07-01,-0.98400451482496
1956-08-01,-1.2658242396102
1956-09-01,-1.35013932915488
1956-10-01,-1.34854587023837
1956-11-01,-1.26507727919587
1956-12-01,-0.478234344374497
1957-01-01,-0.686725744438873
1957-02-01,-0.297207535973426
1957-03-01,-0.481697263816452
1957-04-01,-0.421808616352546
1957-05-01,-0.188149433084849
1957-06-01,0.102089348938177
1957-07-01,0.546256595807468
1957-08-01,1.26003225905951
1957-09-01,0.190399327434013
1957-10-01,0.391863477525846
1957-11-01,0.506417259717687
1957-12-01,1.02698047765258
1958-01-01,1.16383526318502
1958-02-01,1.26850682475704
1958-03-01,1.30122227521679
1958-04-01,0.929843879667126
1958-05-01,-0.119169568175346
1958-06-01,-0.0364425814030887
1958-07-01,-0.329064296447895
1958-08-01,-0.310844878412229
1958-09-01,-0.420311604424624
1958-10-01,-0.805715383635678
1958-11-01,-1.30352866267175
1958-12-01,-0.936470775970415
1959-01-01,-0.643622082328313
1959-02-01,-0.320510082848179
1959-03-01,-0.111921469329192
1959-04-01,0.320103523818664
1959-05-01,0.291792617249536
1959-06-01,0.594891320548604
1959-07-01,0.441063739395817
1959-08-01,1.2883464435433
1959-09-01,1.2437919543178
1959-10-01,1.21358893289968
1959-11-01,1.34171112689274
1959-12-01,1.37213406397074
1960-01-01,1.08891219795671
1960-02-01,0.952213422043354
1960-03-01,0.58045349530058
1960-04-01,0.647871681641787
1960-05-01,0.674405545730168
1960-06-01,0.450571199488317
1960-07-01,0.0159339806491315
1960-08-01,0.189965783281703
1960-09-01,-0.263410444692665
1960-10-01,0.369281004801372
1960-11-01,0.130345852741958
1960-12-01,-0.21615093231322
1961-01-01,-0.0727018145415016
1961-02-01,-0.00496652658346487
1961-03-01,-0.242782774246608
1961-04-01,-0.0156890568102023
1961-05-01,-0.122375344207167
1961-06-01,-0.154159718819014
1961-07-01,-0.76665789559499
1961-08-01,-1.06372723962176
1961-09-01,-0.678132017522349
1961-10-01,-0.505233116160969
