"date","value"
1950-03-01,-0.669581445072571
1950-04-01,0.724057303546231
1950-05-01,-0.166936886036854
1950-06-01,-0.97902571775124
1950-07-01,-1.37860541115439
1950-08-01,-0.952652809093612
1950-09-01,-0.772614522475771
1950-10-01,-1.00960865931145
1950-11-01,-0.58941604988328
1950-12-01,0.0106706157561305
1951-01-01,-0.212182660969808
1951-02-01,-0.652810837906659
1951-03-01,-0.685037353958954
1951-04-01,-0.819392905810221
1951-05-01,0.112297812500349
1951-06-01,-0.942268046466817
1951-07-01,0.188140009490393
1951-08-01,-0.689695327805594
1951-09-01,-0.228457698583043
1951-10-01,-0.438412510667372
1951-11-01,-0.638847906391951
1951-12-01,-0.723583105057137
1952-01-01,-0.736289413605006
1952-02-01,-0.12941596734003
1952-03-01,0.280480199541316
1952-04-01,0.386366401805674
1952-05-01,-0.762573105533427
1952-06-01,-0.0670875558923569
1952-07-01,-1.27475821425523
1952-08-01,-0.644929328719802
1952-09-01,-1.24271479580468
1952-10-01,-1.54892496770528
1952-11-01,-1.41077006785753
1952-12-01,-1.06436295300786
1953-01-01,0.0288358017932938
1953-02-01,0.188569071459378
1953-03-01,0.0430312430777388
1953-04-01,-0.0581701903523384
1953-05-01,-0.218285430465351
1953-06-01,0.14115466581557
1953-07-01,0.598099028557593
1953-08-01,0.650991582370119
1953-09-01,0.4165396405693
1953-10-01,0.190587067064288
1953-11-01,0.606687939440685
1953-12-01,0.869776314224391
1954-01-01,0.33711839274256
1954-02-01,1.11253883913825
1954-03-01,0.374535701603294
1954-04-01,1.26593135271724
1954-05-01,-0.406825079856844
1954-06-01,0.263717499364925
1954-07-01,-0.169575983506255
1954-08-01,0.707447874068512
1954-09-01,1.04408872751717
1954-10-01,1.34504255441483
1954-11-01,0.901884925233164
1954-12-01,0.963127635383219
1955-01-01,0.681669480321572
1955-02-01,0.49996077681895
1955-03-01,0.257237144959733
1955-04-01,0.704205002883209
1955-05-01,0.655813409089658
1955-06-01,-0.0678895074577609
1955-07-01,0.23045796033548
1955-08-01,-0.0413822343624202
1955-09-01,-0.36304324790689
1955-10-01,-0.206479913540255
1955-11-01,-0.0732362971307787
1955-12-01,0.181885239150203
1956-01-01,-0.510243094943613
1956-02-01,-0.711493685226968
1956-03-01,-0.169264029176281
1956-04-01,-0.236569669600224
1956-05-01,-1.501155521882
1956-06-01,-1.27335820246508
1956-07-01,-1.04503302734556
1956-08-01,-0.389678316917962
1956-09-01,-1.06183532478812
1956-10-01,-0.818342653099287
1956-11-01,-0.548223271436487
1956-12-01,1.00121493327795
1957-01-01,0.698142123751205
1957-02-01,0.704805420071662
1957-03-01,-1.23132513152495
1957-04-01,-0.841525217897277
1957-05-01,-0.699956933834866
1957-06-01,-0.0210440664301773
1957-07-01,0.752809069443308
1957-08-01,1.48428198654738
1957-09-01,1.02286289528615
1957-10-01,0.102875930602808
1957-11-01,-0.680282494273887
1957-12-01,0.590550544198814
1958-01-01,1.12340881186691
1958-02-01,1.40372930947637
1958-03-01,0.643094254359072
1958-04-01,0.2264618307915
1958-05-01,-1.25839433596151
1958-06-01,-1.46344517464064
1958-07-01,-2.10562902652492
1958-08-01,-0.649287216677437
1958-09-01,0.246423625404258
1958-10-01,0.729281891322388
1958-11-01,-0.201095763115297
1958-12-01,-0.295331751640208
1959-01-01,0.321533887779096
1959-02-01,0.928359164811837
1959-03-01,0.503921442409398
1959-04-01,-0.0606805599931356
1959-05-01,0.268896488293149
1959-06-01,1.1656652397362
1959-07-01,0.643484353233682
1959-08-01,1.13880445314449
1959-09-01,0.844460868977561
1959-10-01,1.2490631850833
1959-11-01,0.715952371635039
1959-12-01,0.495584438923699
1960-01-01,-0.0915512074749419
1960-02-01,-0.508900923376111
1960-03-01,-0.407249463589369
1960-04-01,-0.129695761378267
1960-05-01,0.942690694494816
1960-06-01,0.690123824763657
1960-07-01,0.220806643041798
1960-08-01,0.126226811824293
1960-09-01,-0.537349990163545
1960-10-01,0.650977472754517
1960-11-01,-0.260471544872685
1960-12-01,-0.129342508658638
1961-01-01,-0.704022215001616
1961-02-01,0.523248303780579
1961-03-01,0.609939597892542
1961-04-01,0.505587006204946
1961-05-01,-0.338495733041059
1961-06-01,-0.660722008924652
1961-07-01,-1.1479320065996
1961-08-01,-1.93726992605984
1961-09-01,-0.939883008690137
1961-10-01,0.271237944816086
1961-11-01,0.760241543827472
1961-12-01,0.280348705820443
1962-01-01,0.53026060825271
1962-02-01,0.353969721679209
1962-03-01,0.0799443617246259
1962-04-01,-1.21375378205743
1962-05-01,-0.72284428196965
1962-06-01,0.328001698074724
1962-07-01,-0.273682617276336
1962-08-01,0.594664732547637
1962-09-01,0.275579856074534
1962-10-01,0.966090442684358
1962-11-01,0.475034915129809
1962-12-01,0.896414866689981
1963-01-01,0.179628341812766
1963-02-01,0.370743944914717
1963-03-01,-0.128764848111944
1963-04-01,0.553415489083795
1963-05-01,-0.816430429625175
1963-06-01,-1.13686664789027
