Date,Tmax_C,Tmin_C,Tmean_C,Total_Precip_mm,Rain_mm,Snow_cm
1977-01-01,NA,NA,NA,NA,NA,NA
1977-01-02,NA,NA,NA,NA,NA,NA
1977-01-03,NA,NA,NA,NA,NA,NA
1977-01-04,NA,NA,NA,NA,NA,NA
1977-01-05,NA,NA,NA,NA,NA,NA
1977-01-06,NA,NA,NA,NA,NA,NA
1977-01-07,NA,NA,NA,NA,NA,NA
1977-01-08,NA,NA,NA,NA,NA,NA
1977-01-09,NA,NA,NA,NA,NA,NA
1977-01-10,NA,NA,NA,NA,NA,NA
1977-01-11,NA,NA,NA,NA,NA,NA
1977-01-12,NA,NA,NA,NA,NA,NA
1977-01-13,NA,NA,NA,NA,NA,NA
1977-01-14,NA,NA,NA,NA,NA,NA
1977-01-15,NA,NA,NA,NA,NA,NA
1977-01-16,NA,NA,NA,NA,NA,NA
1977-01-17,NA,NA,NA,NA,NA,NA
1977-01-18,NA,NA,NA,NA,NA,NA
1977-01-19,NA,NA,NA,NA,NA,NA
1977-01-20,NA,NA,NA,NA,NA,NA
1977-01-21,NA,NA,NA,NA,NA,NA
1977-01-22,NA,NA,NA,NA,NA,NA
1977-01-23,NA,NA,NA,NA,NA,NA
1977-01-24,NA,NA,NA,NA,NA,NA
1977-01-25,NA,NA,NA,NA,NA,NA
1977-01-26,NA,NA,NA,NA,NA,NA
1977-01-27,NA,NA,NA,NA,NA,NA
1977-01-28,NA,NA,NA,NA,NA,NA
1977-01-29,NA,NA,NA,NA,NA,NA
1977-01-30,NA,NA,NA,NA,NA,NA
1977-01-31,NA,NA,NA,NA,NA,NA
1977-02-01,NA,NA,NA,NA,NA,NA
1977-02-02,NA,NA,NA,NA,NA,NA
1977-02-03,NA,NA,NA,NA,NA,NA
1977-02-04,NA,NA,NA,NA,NA,NA
1977-02-05,NA,NA,NA,NA,NA,NA
1977-02-06,NA,NA,NA,NA,NA,NA
1977-02-07,NA,NA,NA,NA,NA,NA
1977-02-08,NA,NA,NA,NA,NA,NA
1977-02-09,NA,NA,NA,NA,NA,NA
1977-02-10,NA,NA,NA,NA,NA,NA
1977-02-11,NA,NA,NA,NA,NA,NA
1977-02-12,NA,NA,NA,NA,NA,NA
1977-02-13,NA,NA,NA,NA,NA,NA
1977-02-14,NA,NA,NA,NA,NA,NA
1977-02-15,NA,NA,NA,NA,NA,NA
1977-02-16,NA,NA,NA,NA,NA,NA
1977-02-17,NA,NA,NA,NA,NA,NA
1977-02-18,NA,NA,NA,NA,NA,NA
1977-02-19,NA,NA,NA,NA,NA,NA
1977-02-20,NA,NA,NA,NA,NA,NA
1977-02-21,NA,NA,NA,NA,NA,NA
1977-02-22,NA,NA,NA,NA,NA,NA
1977-02-23,NA,NA,NA,NA,NA,NA
1977-02-24,NA,NA,NA,NA,NA,NA
1977-02-25,NA,NA,NA,NA,NA,NA
1977-02-26,NA,NA,NA,NA,NA,NA
1977-02-27,NA,NA,NA,NA,NA,NA
1977-02-28,NA,NA,NA,NA,NA,NA
1977-03-01,2.8,-9.4,-3.3,0,0,0
1977-03-02,2.8,-10,-3.6,2,0,2
1977-03-03,6.7,-7.2,-0.3,0,0,0
1977-03-04,6.1,-2.2,2,1.8,1.8,0
1977-03-05,4.4,-2.2,1.1,4.6,3.6,1
1977-03-06,2.8,-5.6,-1.4,0.8,0.8,0
1977-03-07,5.6,0,2.8,0,0,0
1977-03-08,5,-3.3,0.9,0.3,0.3,0
1977-03-09,4.4,-2.2,1.1,1,1,0
1977-03-10,3.3,-2.8,0.3,0,0,0
1977-03-11,3.9,-2.8,0.6,1,0,1
1977-03-12,1.1,-12.8,-5.9,0,0,0
1977-03-13,1.7,-11.1,-4.7,0,0,0
1977-03-14,0.6,-15,-7.2,0,0,0
1977-03-15,1.1,-15.6,-7.3,0,0,0
1977-03-16,3.3,-11.1,-3.9,0,0,0
1977-03-17,3.3,-4.4,-0.6,1,0,1
1977-03-18,2.2,-10.6,-4.2,1.3,0,1.3
1977-03-19,2.8,-6.1,-1.7,1,1,0
1977-03-20,5,-6.7,-0.9,11.9,0,11.9
1977-03-21,4.4,-1.1,1.7,14.5,0,14.5
1977-03-22,3.3,-3.3,0,8.4,4.8,3.6
1977-03-23,5,-4.4,0.3,0.5,0.5,0
1977-03-24,3.9,-4.4,-0.3,5.1,0,5.1
1977-03-25,2.8,-5,-1.1,3.3,3.3,0
1977-03-26,3.9,-5.6,-0.9,1.8,1.8,0
1977-03-27,5,-3.9,0.6,0,0,0
1977-03-28,3.3,-11.7,-4.2,0,0,0
1977-03-29,4.4,-11.1,-3.4,0,0,0
1977-03-30,3.3,-4.4,-0.6,0,0,0
1977-03-31,6.7,-1.1,2.8,0,0,0
1977-04-01,6.7,-3.9,1.4,0,0,0
1977-04-02,12.8,-2.2,5.3,0,0,0
1977-04-03,15.6,1.1,8.4,0,0,0
1977-04-04,17.8,-3.9,7,0,0,0
1977-04-05,17.8,-4.4,6.7,0,0,0
1977-04-06,15,-0.6,7.2,0,0,0
1977-04-07,15.6,-2.8,6.4,0,0,0
1977-04-08,8.3,-1.7,3.3,0,0,0
1977-04-09,7.8,-2.8,2.5,0,0,0
1977-04-10,7.8,-1.1,3.4,0,0,0
1977-04-11,6.1,-5,0.6,3.6,3.6,0
1977-04-12,10.6,-1.7,4.5,0,0,0
1977-04-13,3.9,-1.1,1.4,0,0,0
1977-04-14,2.8,-7.8,-2.5,2.5,2,0.5
1977-04-15,6.7,-0.6,3.1,0,0,0
1977-04-16,6.7,-5,0.9,0,0,0
1977-04-17,6.7,-4.4,1.2,0,0,0
1977-04-18,5.6,-6.1,-0.3,0,0,0
1977-04-19,6.7,-5.6,0.6,0,0,0
1977-04-20,8.3,-6.1,1.1,0,0,0
1977-04-21,12.8,-4.4,4.2,0,0,0
1977-04-22,15.6,-1.1,7.3,0,0,0
1977-04-23,21.1,3.9,12.5,0,0,0
1977-04-24,22.8,2.2,12.5,0,0,0
1977-04-25,23.9,0,12,0,0,0
1977-04-26,6.1,3.3,4.7,13.7,13.7,0
1977-04-27,9.4,0.6,5,0,0,0
1977-04-28,13.3,2.2,7.8,0,0,0
1977-04-29,10.6,-0.6,5,0,0,0
1977-04-30,14.4,-3.9,5.3,0,0,0
1977-05-01,18.9,-2.8,8.1,0,0,0
1977-05-02,13.3,1.7,7.5,0.3,0.3,0
1977-05-03,10.6,-0.6,5,0,0,0
1977-05-04,10.6,-2.8,3.9,0,0,0
1977-05-05,10.6,-0.6,5,0.5,0.5,0
1977-05-06,14.4,5.6,10,0,0,0
1977-05-07,13.9,1,7.5,0,0,0
1977-05-08,17.8,-1.7,8.1,0,0,0
1977-05-09,16.1,-1.7,7.2,0,0,0
1977-05-10,15.6,1.1,8.4,1.5,1.5,0
1977-05-11,9.4,2.8,6.1,0,0,0
1977-05-12,9.4,-1.7,3.9,0,0,0
1977-05-13,10,2.8,6.4,0,0,0
1977-05-14,11.1,-3.9,3.6,0,0,0
1977-05-15,13.9,-2.8,5.6,2.5,2.5,0
1977-05-16,13.3,4.4,8.9,0.5,0.5,0
1977-05-17,14.4,1.7,8.1,0,0,0
1977-05-18,12.8,-1.7,5.6,0,0,0
1977-05-19,16.1,1.1,8.6,0,0,0
1977-05-20,12.8,-2.2,5.3,1,1,0
1977-05-21,11.1,1.1,6.1,0,0,0
1977-05-22,12.8,-3.3,4.8,0.3,0.3,0
1977-05-23,10.6,1.1,5.9,3.8,3.8,0
1977-05-24,11.1,1.1,6.1,0,0,0
1977-05-25,15,-1.7,6.7,0,0,0
1977-05-26,13.9,2.8,8.4,4.3,4.3,0
1977-05-27,13.9,-1.1,6.4,0,0,0
1977-05-28,15,-2.2,6.4,0,0,0
1977-05-29,13.3,1.7,7.5,0,0,0
1977-05-30,16.1,1.7,8.9,0,0,0
1977-05-31,16.1,6.1,11.1,2,2,0
1977-06-01,15,2.2,8.6,0.3,0.3,0
1977-06-02,12.2,-1.1,5.6,0,0,0
1977-06-03,15,-2.2,6.4,0,0,0
1977-06-04,17.2,5.6,11.4,0,0,0
1977-06-05,20,2.2,11.1,1,1,0
1977-06-06,19.4,5,12.2,0,0,0
1977-06-07,21.1,2.2,11.7,0,0,0
1977-06-08,13.9,3.3,8.6,0,0,0
1977-06-09,17.8,3.3,10.6,0,0,0
1977-06-10,17.2,7.2,12.2,0,0,0
1977-06-11,21.7,1.7,11.7,0.3,0.3,0
1977-06-12,18.9,6.7,12.8,0.5,0.5,0
1977-06-13,17.8,6.1,12,1.5,1.5,0
1977-06-14,19.4,5,12.2,0,0,0
1977-06-15,21.7,5,13.4,0,0,0
1977-06-16,23.9,5,14.5,0,0,0
1977-06-17,26.7,4.4,15.6,0,0,0
1977-06-18,26.7,7.8,17.3,0.3,0.3,0
1977-06-19,20.6,8.3,14.5,1,1,0
1977-06-20,16.1,6.7,11.4,5.1,5.1,0
1977-06-21,17.8,7.8,12.8,0,0,0
1977-06-22,15.6,1.7,8.7,0,0,0
1977-06-23,13.3,0,6.7,0.5,0.5,0
1977-06-24,15,6.1,10.6,0,0,0
1977-06-25,14.4,5.6,10,0.8,0.8,0
1977-06-26,13.9,4.4,9.2,4.1,4.1,0
1977-06-27,16.7,1.7,9.2,0,0,0
1977-06-28,12.2,4.4,8.3,0,0,0
1977-06-29,15.6,0.6,8.1,0,0,0
1977-06-30,18.3,7.2,12.8,0,0,0
1977-07-01,12.8,3.3,8.1,0.8,0.8,0
1977-07-02,16.1,0.6,8.4,0,0,0
1977-07-03,18.3,2.8,10.6,2.5,2.5,0
1977-07-04,17.8,3.3,10.6,6.6,6.6,0
1977-07-05,16.1,6.7,11.4,0,0,0
1977-07-06,18.9,7.8,13.4,2.8,2.8,0
1977-07-07,20,3.9,12,6.9,6.9,0
1977-07-08,12.8,6.1,9.5,3,3,0
1977-07-09,14.4,8.9,11.7,1,1,0
1977-07-10,13.9,5,9.5,13.2,13.2,0
1977-07-11,12.8,9.4,11.1,7.4,7.4,0
1977-07-12,20,9.4,14.7,0,0,0
1977-07-13,19.4,6.1,12.8,3.6,3.6,0
1977-07-14,15,8.9,12,0.3,0.3,0
1977-07-15,15.6,5.6,10.6,0.5,0.5,0
1977-07-16,15.6,7.8,11.7,0,0,0
1977-07-17,13.9,4.4,9.2,0.5,0.5,0
1977-07-18,12.8,0.6,6.7,0,0,0
1977-07-19,20.6,2.8,11.7,0,0,0
1977-07-20,21.7,7.2,14.5,0.3,0.3,0
1977-07-21,18.3,10,14.2,0,0,0
1977-07-22,18.3,0,9.2,0,0,0
1977-07-23,22.2,1.1,11.7,0,0,0
1977-07-24,25,5.6,15.3,0,0,0
1977-07-25,28.3,8.3,18.3,0,0,0
1977-07-26,28.3,8.3,18.3,0,0,0
1977-07-27,28.9,8.3,18.6,0,0,0
1977-07-28,28.3,11.1,19.7,18,18,0
1977-07-29,18.3,9.4,13.9,1.8,1.8,0
1977-07-30,20.6,8.3,14.5,0.5,0.5,0
1977-07-31,20.6,5.6,13.1,0,0,0
1977-08-01,23.3,6.1,14.7,0,0,0
1977-08-02,25.6,12.8,19.2,0,0,0
1977-08-03,24.4,9.4,16.9,0,0,0
1977-08-04,NA,7.2,NA,0,0,0
1977-08-05,NA,NA,NA,0,0,0
