Date,Tmax_C,Tmin_C,Tmean_C,Total_Precip_mm,Rain_mm,Snow_cm
2000-01-01,-4.5,-9,-6.8,2.8,0,2.8
2000-01-02,-7.5,-12,-9.8,2.6,0,2.6
2000-01-03,-9,-15,-12,34,0,34
2000-01-04,-3.5,-11.5,-7.5,0.6,0,0.6
2000-01-05,-0.5,-10,-5.3,5.6,0,5.6
2000-01-06,3,-4,-0.5,0.6,0,0.6
2000-01-07,2,-2,0,0.4,0,0.4
2000-01-08,2,-3.5,-0.8,10.4,0,10.4
2000-01-09,-5,-10,-7.5,0,0,0
2000-01-10,-5.5,-14.5,-10,0,0,0
2000-01-11,-8.5,-10.5,-9.5,0,0,0
2000-01-12,-13,-14.5,-13.8,0.4,0,0.4
2000-01-13,-12.5,-15,-13.8,5.2,0,5.2
2000-01-14,-14,-16.5,-15.3,0.4,0,0.4
2000-01-15,-15,-18,-16.5,0,0,0
2000-01-16,-16,-21.5,-18.8,0,0,0
2000-01-17,-13.5,-26,-19.8,0,0,0
2000-01-18,-16,-27,-21.5,0,0,0
2000-01-19,-14,-25,-19.5,0,0,0
2000-01-20,-15.5,-23.5,-19.5,0,0,0
2000-01-21,-14,-23,-18.5,0,0,0
2000-01-22,-13,-23.5,-18.3,0,0,0
2000-01-23,-13,-24,-18.5,0,0,0
2000-01-24,-13,-24,-18.5,1.2,0,1.2
2000-01-25,-10,-14,-12,2.2,0,2.2
2000-01-26,-10,-12,-11,0.2,0,0.2
2000-01-27,1,-17.5,-8.3,0,0,0
2000-01-28,4,-2,1,0,0,0
2000-01-29,2,-7,-2.5,0,0,0
2000-01-30,-2.5,-12,-7.3,0,0,0
2000-01-31,0,-12,-6,1.2,0,1.2
2000-02-01,-0.5,-5.5,-3,1,0,1
2000-02-02,0,-12.5,-6.3,0,0,0
2000-02-03,-7,-14.5,-10.8,0,0,0
2000-02-04,-3,-12.5,-7.8,0,0,0
2000-02-05,-8.5,-18,-13.3,0,0,0
2000-02-06,-9,-22,-15.5,0,0,0
2000-02-07,-5,-15,-10,7.8,0,7.8
2000-02-08,3,-7,-2,2.6,0,2.6
2000-02-09,-5.5,-7,-6.3,0.4,0,0.4
2000-02-10,-6,-16,-11,0,0,0
2000-02-11,-9,-23,-16,0,0,0
2000-02-12,-13.5,-26,-19.8,0,0,0
2000-02-13,-12,-26.5,-19.3,0,0,0
2000-02-14,-12,-26,-19,0,0,0
2000-02-15,-7,-21,-14,0,0,0
2000-02-16,-8,-22.5,-15.3,0,0,0
2000-02-17,-4.5,-14,-9.3,0,0,0
2000-02-18,-3,-15,-9,0,0,0
2000-02-19,-0.5,-6,-3.3,0,0,0
2000-02-20,1,-4,-1.5,0,0,0
2000-02-21,4,-9,-2.5,0,0,0
2000-02-22,2.5,-4,-0.8,1.6,0.4,1.2
2000-02-23,2.5,-7,-2.3,0,0,0
2000-02-24,5,-8,-1.5,0,0,0
2000-02-25,0,-8.5,-4.3,0,0,0
2000-02-26,2.5,-7,-2.3,0,0,0
2000-02-27,-2,-10,-6,0.2,0,0.2
2000-02-28,-1,-8,-4.5,0.4,0,0.4
2000-02-29,3.5,-4,-0.3,0,0,0
2000-03-01,1.5,-9.5,-4,0.6,0,0.6
2000-03-02,5,-5,0,0,0,0
2000-03-03,6,1.5,3.8,0,0,0
2000-03-04,3.5,-10,-3.3,0,0,0
2000-03-05,2.5,-13,-5.3,0,0,0
2000-03-06,3,-15,-6,0,0,0
2000-03-07,0,-7.5,-3.8,0,0,0
2000-03-08,-0.5,-8,-4.3,0,0,0
2000-03-09,2,-10.5,-4.3,0,0,0
2000-03-10,6.5,-9,-1.3,1,0,1
2000-03-11,0.5,-4.5,-2,2,0,2
2000-03-12,4.5,-8,-1.8,0,0,0
