Date,Tmax_C,Tmin_C,Tmean_C,Total_Precip_mm,Rain_mm,Snow_cm
2000-01-01,-4.3,-9.3,-6.8,NA,NA,NA
2000-01-02,-8.1,-20.4,-14.3,NA,NA,NA
2000-01-03,-9.7,-16.5,-13.1,NA,NA,NA
2000-01-04,-3.1,-14.5,-8.8,NA,NA,NA
2000-01-05,-3,-20.7,-11.9,NA,NA,NA
2000-01-06,3.9,-6.3,-1.2,NA,NA,NA
2000-01-07,2.8,-3.7,-0.5,NA,NA,NA
2000-01-08,1.4,-13.9,-6.3,NA,NA,NA
2000-01-09,-2.6,-17.4,-10,NA,NA,NA
2000-01-10,-6.5,-20.5,-13.5,NA,NA,NA
2000-01-11,-10.1,-22.2,-16.2,NA,NA,NA
2000-01-12,-11.1,-14.4,-12.8,NA,NA,NA
2000-01-13,-12,-17.7,-14.9,NA,NA,NA
2000-01-14,-14.4,-17.7,-16.1,NA,NA,NA
2000-01-15,-14.8,-29.4,-22.1,NA,NA,NA
2000-01-16,-16.9,-30.2,-23.6,NA,NA,NA
2000-01-17,-11.6,-29.8,-20.7,NA,NA,NA
2000-01-18,-13.7,-31.1,-22.4,NA,NA,NA
2000-01-19,-12.6,-27.1,-19.9,NA,NA,NA
2000-01-20,-14.2,-29.4,-21.8,NA,NA,NA
2000-01-21,-13.4,-27.5,-20.5,NA,NA,NA
2000-01-22,-7.1,-25.9,-16.5,NA,NA,NA
2000-01-23,-7.3,-27,-17.2,NA,NA,NA
2000-01-24,-10.4,-26.7,-18.6,NA,NA,NA
2000-01-25,-8.2,-12,-10.1,NA,NA,NA
2000-01-26,-10,-17.5,-13.8,NA,NA,NA
2000-01-27,1,-22.1,-10.6,NA,NA,NA
2000-01-28,4,-7.4,-1.7,NA,NA,NA
2000-01-29,3.5,-14.8,-5.7,NA,NA,NA
2000-01-30,-2.7,-20,-11.4,NA,NA,NA
2000-01-31,-0.7,-19.4,-10.1,NA,NA,NA
2000-02-01,1.9,-8.9,-3.5,2.2,NA,NA
2000-02-02,2,-15.4,-6.7,0,NA,NA
2000-02-03,0.2,-17.4,-8.6,0,NA,NA
2000-02-04,-1.1,-18,-9.6,0,NA,NA
2000-02-05,-6.4,-20.9,-13.7,0,NA,NA
2000-02-06,-6.5,-23.2,-14.9,0,NA,NA
2000-02-07,-3.9,-10,-7,0.4,NA,NA
2000-02-08,5.8,-7,-0.6,4.8,NA,NA
2000-02-09,-0.7,-6.9,-3.8,1.6,NA,NA
2000-02-10,-4.8,-23.9,-14.4,0.2,NA,NA
2000-02-11,-8.2,-29.3,-18.8,0,NA,NA
2000-02-12,-7.3,-32.1,-19.7,0,NA,NA
2000-02-13,-6.3,-31.7,-19,0,NA,NA
2000-02-14,-4.1,-29.9,-17,0,NA,NA
2000-02-15,-2.9,-25.9,-14.4,0,NA,NA
2000-02-16,-3.7,-26.8,-15.3,0,NA,NA
2000-02-17,-1.7,-18.7,-10.2,0,NA,NA
2000-02-18,0.5,-19.9,-9.7,0,NA,NA
2000-02-19,3.4,-7.8,-2.2,0,NA,NA
2000-02-20,1.9,-5,-1.6,0,NA,NA
2000-02-21,6.2,-12.6,-3.2,0,NA,NA
2000-02-22,6.3,-5.7,0.3,0.4,NA,NA
2000-02-23,2.2,-9.5,-3.7,5.4,NA,NA
2000-02-24,5.7,-13.5,-3.9,0,NA,NA
2000-02-25,1.9,-13.8,-6,0,NA,NA
2000-02-26,6.3,-11,-2.4,0,NA,NA
2000-02-27,-1,-18.6,-9.8,0,NA,NA
2000-02-28,0.9,-14.6,-6.9,0,NA,NA
2000-02-29,6.2,-10.5,-2.2,0.4,NA,NA
2000-03-01,4.2,-12.9,-4.4,NA,NA,NA
2000-03-02,4.4,-9.8,-2.7,NA,NA,NA
2000-03-03,6.1,-4.5,0.8,NA,NA,NA
2000-03-04,5.8,-15.6,-4.9,NA,NA,NA
2000-03-05,6.2,-19.2,-6.5,NA,NA,NA
2000-03-06,3.1,-17.6,-7.3,NA,NA,NA
2000-03-07,0.6,-7.8,-3.6,NA,NA,NA
2000-03-08,2.9,-12.3,-4.7,NA,NA,NA
2000-03-09,6,-10.2,-2.1,NA,NA,NA
2000-03-10,8.1,-12.7,-2.3,NA,NA,NA
2000-03-11,5.8,-4,0.9,NA,NA,NA
2000-03-12,3.8,-7,-1.6,NA,NA,NA
2000-03-13,8.6,-7.3,0.7,NA,NA,NA
2000-03-14,3.3,-5.1,-0.9,NA,NA,NA
2000-03-15,-0.4,-10.1,-5.3,NA,NA,NA
2000-03-16,7.3,-2,2.7,NA,NA,NA
2000-03-17,5.4,-4.2,0.6,NA,NA,NA
2000-03-18,5.4,-3,1.2,NA,NA,NA
2000-03-19,6,NA,NA,NA,NA,NA
2000-03-20,5.2,-5,0.1,NA,NA,NA
2000-03-21,6.9,-0.8,3.1,NA,NA,NA
2000-03-22,3.2,-1.4,0.9,NA,NA,NA
2000-03-23,5.8,-3.5,1.2,NA,NA,NA
2000-03-24,2.1,-5.2,-1.6,NA,NA,NA
2000-03-25,8.2,-2.3,3,NA,NA,NA
2000-03-26,5.5,0.9,3.2,NA,NA,NA
2000-03-27,9,-1.9,3.6,NA,NA,NA
2000-03-28,2.3,-5.4,-1.6,NA,NA,NA
2000-03-29,8.5,-6,1.3,NA,NA,NA
2000-03-30,11.5,-1.1,5.2,NA,NA,NA
2000-03-31,14,-2.1,6,NA,NA,NA
2000-04-01,10.1,-1.2,4.5,0.4,NA,NA
2000-04-02,8.4,1.1,4.8,0,NA,NA
2000-04-03,11.1,-1.8,4.7,0.2,NA,NA
2000-04-04,7.3,-4.7,1.3,0,NA,NA
2000-04-05,7.2,-4.4,1.4,0.2,NA,NA
2000-04-06,5.1,-9.5,-2.2,0,NA,NA
2000-04-07,10.8,-3.2,3.8,0,NA,NA
2000-04-08,9.8,-7.6,1.1,0,NA,NA
2000-04-09,10.2,-7.8,1.2,0,NA,NA
2000-04-10,14.1,-9.1,2.5,0,NA,NA
2000-04-11,15.2,-3.4,5.9,0,NA,NA
2000-04-12,13.3,-1.4,6,0.5,NA,NA
2000-04-13,-1.2,-8,-4.6,0,NA,NA
2000-04-14,1,-11.1,-5.1,0,NA,NA
2000-04-15,6,-12.7,-3.4,0,NA,NA
2000-04-16,8.1,-11.4,-1.7,0,NA,NA
2000-04-17,11.2,-10.5,0.4,0,NA,NA
2000-04-18,11.8,-1.7,5.1,0,NA,NA
2000-04-19,12.8,-5.9,3.5,0,NA,NA
2000-04-20,12.1,-1,5.6,0,NA,NA
2000-04-21,11,2.8,6.9,0.8,NA,NA
2000-04-22,10.9,-1.1,4.9,0,NA,NA
2000-04-23,9.6,-8,0.8,0,NA,NA
2000-04-24,9.7,-9.1,0.3,0,NA,NA
2000-04-25,11.5,-3.4,4.1,1.4,NA,NA
2000-04-26,12,-3.2,4.4,0,NA,NA
2000-04-27,15,2.4,8.7,2,NA,NA
2000-04-28,11.7,-3.9,3.9,0,NA,NA
2000-04-29,6.9,-3.1,1.9,0,NA,NA
2000-04-30,10.6,-0.6,5,0.2,NA,NA
2000-05-01,12.4,-2.6,4.9,0,NA,NA
2000-05-02,13.9,-4.1,4.9,0,NA,NA
2000-05-03,12.1,-0.4,5.9,0.8,NA,NA
2000-05-04,12.7,-5,3.9,0.2,NA,NA
2000-05-05,8.8,-5,1.9,2,NA,NA
2000-05-06,12.6,-2.5,5.1,0,NA,NA
2000-05-07,14.8,-6.9,4,0,NA,NA
2000-05-08,13.9,-6.1,3.9,0,NA,NA
2000-05-09,13,0.4,6.7,0,NA,NA
2000-05-10,13.8,-0.3,6.8,0,NA,NA
2000-05-11,14.6,-4.9,4.9,0,NA,NA
2000-05-12,16.5,-1.9,7.3,0,NA,NA
2000-05-13,17.1,-4.7,6.2,0,NA,NA
2000-05-14,17.2,-5,6.1,0,NA,NA
2000-05-15,20.1,-2.2,9,0,NA,NA
2000-05-16,17.8,-3.2,7.3,2.2,NA,NA
2000-05-17,15.3,2.3,8.8,0.8,NA,NA
2000-05-18,17.4,-2.4,7.5,0,NA,NA
2000-05-19,14.6,2.6,8.6,2,NA,NA
2000-05-20,7.3,-0.6,3.4,4,NA,NA
2000-05-21,14.4,3.8,9.1,3.2,NA,NA
2000-05-22,11.1,-1.6,4.8,0.4,NA,NA
2000-05-23,11.9,-5.4,3.3,0,NA,NA
2000-05-24,10.1,-2.2,4,1.2,NA,NA
2000-05-25,10.8,-4.5,3.2,0,NA,NA
2000-05-26,13.6,-0.9,6.4,1.6,NA,NA
2000-05-27,13.7,1.9,7.8,0,NA,NA
2000-05-28,14.6,2.2,8.4,4.6,NA,NA
2000-05-29,14.9,-2.8,6.1,0,NA,NA
2000-05-30,18.7,-3.1,7.8,0,NA,NA
2000-05-31,21,2.4,11.7,0,NA,NA
2000-06-01,21.6,-1.2,10.2,0,NA,NA
2000-06-02,23.8,-0.8,11.5,0,NA,NA
2000-06-03,25.5,-0.9,12.3,0,NA,NA
2000-06-04,21.6,4.4,13,0,NA,NA
2000-06-05,21.5,10.5,16,9.8,NA,NA
2000-06-06,19.4,7,13.2,2.4,NA,NA
2000-06-07,15.5,8,11.8,13,NA,NA
2000-06-08,17,5.7,11.4,0.4,NA,NA
2000-06-09,17.9,2.8,10.4,0,NA,NA
2000-06-10,10.4,6.4,8.4,10.8,NA,NA
2000-06-11,17.3,5.4,11.4,0,NA,NA
2000-06-12,16,2.7,9.4,0.2,NA,NA
2000-06-13,13.8,6.8,10.3,3.2,NA,NA
2000-06-14,15.7,3.5,9.6,0.8,NA,NA
2000-06-15,16.4,-1.6,7.4,0,NA,NA
2000-06-16,19.1,-1.5,8.8,0,NA,NA
2000-06-17,18.4,9.9,14.2,2.4,NA,NA
2000-06-18,15.9,3.1,9.5,0,NA,NA
2000-06-19,18.5,-0.9,8.8,0,NA,NA
2000-06-20,13.3,7.6,10.5,0.8,NA,NA
2000-06-21,14.4,0.6,7.5,0.6,NA,NA
2000-06-22,15,-1.2,6.9,0,NA,NA
2000-06-23,14.4,0.7,7.6,1.8,NA,NA
2000-06-24,22.7,-0.3,11.2,0,NA,NA
2000-06-25,25,0.4,12.7,0,NA,NA
2000-06-26,27,1.1,14.1,0,NA,NA
2000-06-27,27.5,4.1,15.8,0,NA,NA
2000-06-28,26.8,4,15.4,0,NA,NA
2000-06-29,19.1,7.6,13.4,0.4,NA,NA
2000-06-30,16.4,2.9,9.7,2,NA,NA
2000-07-01,18.1,-2.4,7.9,0,NA,NA
2000-07-02,20.1,6.7,13.4,2.4,NA,NA
2000-07-03,22.1,4.9,13.5,0,NA,NA
2000-07-04,17,7.5,12.3,4,NA,NA
2000-07-05,21.7,8.2,15,3.6,NA,NA
2000-07-06,22.7,10.2,16.5,0,NA,NA
2000-07-07,19,6.7,12.9,0.8,NA,NA
2000-07-08,20.8,7.7,14.3,0,NA,NA
