Date,Tmax_C,Tmin_C,Tmean_C,Total_Precip_mm,Rain_mm,Snow_cm
2000-01-01,-7,-14,-10.5,0,0,0
2000-01-02,-12,-18.5,-15.3,7.4,0,7.4
2000-01-03,-8.5,-21,-14.8,9.1,0,9.1
2000-01-04,-4,-11,-7.5,0,0,0
2000-01-05,-3.5,-8.5,-6,4,0,4
2000-01-06,-1.5,-6,-3.8,0,0,0
2000-01-07,-1.5,-4,-2.8,0,0,0
2000-01-08,-4,-8,-6,0,0,0
2000-01-09,-8,-13,-10.5,9,0,9
2000-01-10,-8.5,-13,-10.8,0,0,0
2000-01-11,-13.5,-19.5,-16.5,0,0,0
2000-01-12,-15,-16.5,-15.8,0,0,0
2000-01-13,-16.5,-19,-17.8,1.5,0,1.5
2000-01-14,-19.5,-21.5,-20.5,0,0,0
2000-01-15,-23.5,-28.5,-26,0,0,0
2000-01-16,-19,-24,-21.5,2.1,0,2.1
2000-01-17,-16,-20.5,-18.3,0,0,0
2000-01-18,-9.5,-22,-15.8,0,0,0
2000-01-19,-11.5,-20.5,-16,0,0,0
2000-01-20,-12.5,-22.5,-17.5,0,0,0
2000-01-21,-10,-19,-14.5,0,0,0
2000-01-22,-6.5,-16,-11.3,0,0,0
2000-01-23,-6,-17,-11.5,0,0,0
2000-01-24,-10,-19.5,-14.8,0,0,0
2000-01-25,-9,-16.5,-12.8,0,0,0
2000-01-26,-10,-17.5,-13.8,0,0,0
2000-01-27,-1.5,-13,-7.3,0,0,0
2000-01-28,0,-2.5,-1.3,0,0,0
2000-01-29,0.5,-4,-1.8,0,0,0
2000-01-30,-5.5,-9.5,-7.5,1,0,1
2000-01-31,-2,-11,-6.5,4,0,4
2000-02-01,-0.5,-7.5,-4,0,0,0
2000-02-02,-3,-15,-9,0,0,0
2000-02-03,-6,-17,-11.5,0,0,0
2000-02-04,-6.5,-12,-9.3,0,0,0
2000-02-05,-7,-18.5,-12.8,0,0,0
2000-02-06,-1,-20,-10.5,3.2,0,3.2
2000-02-07,0.5,-9,-4.3,4,0,4
2000-02-08,1.5,-3,-0.8,0,0,0
2000-02-09,-4.5,-7,-5.8,5.4,0,5.4
2000-02-10,-13,-18.5,-15.8,0,0,0
2000-02-11,-15.5,-26.5,-21,0,0,0
2000-02-12,-11,-26.5,-18.8,0,0,0
2000-02-13,-10.5,-25.5,-18,0,0,0
2000-02-14,-11.5,-25,-18.3,0,0,0
2000-02-15,-6.5,-22,-14.3,0,0,0
2000-02-16,-5.5,-17,-11.3,0,0,0
2000-02-17,-6.5,-9,-7.8,0,0,0
2000-02-18,-2.5,-10.5,-6.5,0,0,0
2000-02-19,1,-5.5,-2.3,0,0,0
2000-02-20,-0.5,-5.5,-3,0,0,0
2000-02-21,-1,-7,-4,0,0,0
2000-02-22,2,-5,-1.5,4,0,4
2000-02-23,-2,-9,-5.5,0,0,0
2000-02-24,-1.5,-6,-3.8,0,0,0
2000-02-25,-2,-11,-6.5,0,0,0
2000-02-26,-1.5,-12.5,-7,0,0,0
2000-02-27,-5.5,-14.5,-10,0,0,0
2000-02-28,-4,-16.5,-10.3,0,0,0
2000-02-29,0,-11,-5.5,0.5,0,0.5
2000-03-01,-0.5,-10.5,-5.5,0,0,0
2000-03-02,-0.5,-5.5,-3,0,0,0
2000-03-03,1,-4.5,-1.8,0,0,0
2000-03-04,-1.5,-15,-8.3,0,0,0
2000-03-05,-1.5,-17,-9.3,0,0,0
2000-03-06,-4.5,-12,-8.3,0,0,0
2000-03-07,-5.5,-15,-10.3,0,0,0
2000-03-08,-2,-11,-6.5,0,0,0
2000-03-09,2,-9.5,-3.8,0,0,0
2000-03-10,3,-14,-5.5,0,0,0
2000-03-11,1,-5,-2,0,0,0
2000-03-12,2,-9.5,-3.8,3,0,3
2000-03-13,2.5,-11,-4.3,2.9,0,2.9
2000-03-14,-1,-4.5,-2.8,0,0,0
2000-03-15,-3.5,-15,-9.3,9.4,0,9.4
2000-03-16,-2,-7,-4.5,1.5,0,1.5
2000-03-17,-0.5,-5,-2.8,0,0,0
2000-03-18,-0.5,-3,-1.8,0,0,0
2000-03-19,0,-8,-4,0,0,0
2000-03-20,0,-6,-3,1,0,1
2000-03-21,1.5,-3,-0.8,2.2,0,2.2
2000-03-22,-0.5,-4,-2.3,1,0,1
2000-03-23,-1,-9.5,-5.3,0,0,0
2000-03-24,-2.5,-5.5,-4,6.4,0,6.4
2000-03-25,2,-6,-2,0,0,0
2000-03-26,3,-2,0.5,0,0,0
2000-03-27,3,-5,-1,0,0,0
2000-03-28,-3.5,-7,-5.3,0,0,0
2000-03-29,2,-7,-2.5,0,0,0
2000-03-30,8,-2,3,0,0,0
2000-03-31,8,-1,3.5,0,0,0
2000-04-01,3.5,2,2.8,12,12,0
2000-04-02,4,0,2,0,0,0
2000-04-03,3.5,-0.5,1.5,0,0,0
2000-04-04,0.5,-5,-2.3,0.6,0,0.6
2000-04-05,-1.5,-5,-3.3,7.6,0,7.6
2000-04-06,-0.5,-10.5,-5.5,0,0,0
2000-04-07,2,-5.5,-1.8,0,0,0
2000-04-08,4.5,-8.5,-2,0,0,0
2000-04-09,5.5,-6,-0.3,0,0,0
2000-04-10,8,-8,0,0,0,0
2000-04-11,8,-2.5,2.8,0,0,0
2000-04-12,7,1,4,2,0,2
2000-04-13,-8,-13,-10.5,0,0,0
