Date,Tmax_C,Tmin_C,Tmean_C,Total_Precip_mm,Rain_mm,Snow_cm
2000-01-01,-3,-12,-7.5,1,0,1
2000-01-02,-7,-24.5,-15.8,0,0,0
2000-01-03,-0.5,-21,-10.8,20,0,20
2000-01-04,1.5,-3,-0.8,0,0,0
2000-01-05,-1,-11.5,-6.3,2,0,2
2000-01-06,0,-3.5,-1.8,0,0,0
2000-01-07,2,-3,-0.5,0,0,0
2000-01-08,2.5,-8,-2.8,0,0,0
2000-01-09,-2,-8,-5,1,0,1
2000-01-10,-5,-17,-11,0,0,0
2000-01-11,-10.5,-23,-16.8,1,0,1
2000-01-12,-15,-21,-18,0,0,0
2000-01-13,-14.5,-22,-18.3,4,0,4
2000-01-14,-18,-28,-23,1,0,1
2000-01-15,-16,-30,-23,2,0,2
2000-01-16,-15,-31,-23,3,0,3
2000-01-17,-12.5,-17.5,-15,1,0,1
2000-01-18,-13.5,-27.5,-20.5,0,0,0
2000-01-19,-12,-31,-21.5,0,0,0
2000-01-20,-15.5,-30,-22.8,0,0,0
2000-01-21,-15,-32,-23.5,0,0,0
2000-01-22,-10.5,-31,-20.8,0,0,0
2000-01-23,-12,-28,-20,0,0,0
2000-01-24,-8.5,-14,-11.3,0,0,0
2000-01-25,-11,-14,-12.5,0,0,0
2000-01-26,-3.5,-15,-9.3,0,0,0
2000-01-27,0.5,-20,-9.8,0,0,0
2000-01-28,1.5,-5,-1.8,0,0,0
2000-01-29,2,-4.5,-1.3,0,0,0
2000-01-30,0.5,-20,-9.8,0,0,0
2000-01-31,4.5,-18.5,-7,2,0,2
2000-02-01,4,-2.5,0.8,2,0,2
2000-02-02,1.5,-14,-6.3,0,0,0
2000-02-03,-2,-16,-9,0,0,0
2000-02-04,-8.5,-20,-14.3,0,0,0
2000-02-05,-9,-24,-16.5,0,0,0
2000-02-06,-7,-16.5,-11.8,0,0,0
2000-02-07,5,-17.5,-6.3,0,0,0
2000-02-08,8,-4,2,0,0,0
2000-02-09,-5.5,-9,-7.3,2,0,2
2000-02-10,-7,-22,-14.5,0,0,0
2000-02-11,-9.5,-30,-19.8,0,0,0
2000-02-12,-9,-32,-20.5,0,0,0
2000-02-13,-9.5,-33,-21.3,0,0,0
2000-02-14,-7.5,-32,-19.8,0,0,0
2000-02-15,-4,-22,-13,0,0,0
2000-02-16,-2.5,-9,-5.8,0,0,0
2000-02-17,-1,-12,-6.5,0,0,0
2000-02-18,1,-19,-9,0,0,0
2000-02-19,2,-4,-1,0,0,0
2000-02-20,3.5,-2.5,0.5,0,0,0
2000-02-21,7.5,-4,1.8,0,0,0
2000-02-22,9.5,-6,1.8,2,2,0
2000-02-23,7,-7,0,0,0,0
2000-02-24,5.5,-6,-0.3,0,0,0
2000-02-25,3,-8,-2.5,0,0,0
2000-02-26,4.5,-4.5,0,0,0,0
2000-02-27,0.5,-9.5,-4.5,0,0,0
2000-02-28,2,-10.5,-4.3,0,0,0
2000-02-29,6,-7,-0.5,0,0,0
2000-03-01,3,-5,-1,4.2,4.2,0
2000-03-02,7,1,4,0.8,0.8,0
2000-03-03,5.5,-2,1.8,1,1,0
2000-03-04,3.5,-11,-3.8,0,0,0
2000-03-05,2,-17,-7.5,0,0,0
2000-03-06,3.5,-19,-7.8,0,0,0
2000-03-07,3,-12.5,-4.8,0,0,0
2000-03-08,4,-9.5,-2.8,0,0,0
2000-03-09,4.5,-3.5,0.5,0,0,0
2000-03-10,8,-10,-1,1,0,1
2000-03-11,0.5,-5,-2.3,0,0,0
2000-03-12,8,-5,1.5,0,0,0
2000-03-13,8.5,-10,-0.8,10,0,10
2000-03-14,-2,-5,-3.5,2,0,2
2000-03-15,2,-12.5,-5.3,2,0,2
2000-03-16,6,-2.5,1.8,1,1,0
2000-03-17,4,-6,-1,1,0,1
2000-03-18,2,-1,0.5,4,4,0
2000-03-19,3,-7,-2,0.6,0.6,0
2000-03-20,7,-4,1.5,3,0,3
2000-03-21,10,-0.5,4.8,0,0,0
2000-03-22,4,-4.5,-0.3,4,4,0
2000-03-23,6.5,-4.5,1,0,0,0
2000-03-24,7,-4.5,1.3,2,0,2
2000-03-25,8,-3,2.5,0,0,0
2000-03-26,7.5,-1,3.3,0,0,0
2000-03-27,8.5,2,5.3,1.4,1.4,0
2000-03-28,6,-2.5,1.8,0,0,0
2000-03-29,8.5,-8.5,0,0,0,0
2000-03-30,8.5,-4,2.3,0,0,0
2000-03-31,9,-2.5,3.3,7,7,0
2000-04-01,10,1.5,5.8,0,0,0
2000-04-02,10.5,-2.5,4,4.2,4.2,0
2000-04-03,9,1.5,5.3,5,5,0
2000-04-04,7,-4,1.5,0,0,0
2000-04-05,6.5,-2.5,2,0,0,0
2000-04-06,6.5,-6,0.3,0,0,0
2000-04-07,11,-4,3.5,0,0,0
2000-04-08,10,-4,3,0,0,0
2000-04-09,9,-5,2,0,0,0
2000-04-10,13.5,-7.5,3,0,0,0
2000-04-11,12.5,-4,4.3,0.8,0.8,0
2000-04-12,8.5,-2,3.3,3,3,0
2000-04-13,-2,-8,-5,0,0,0
2000-04-14,2,-11,-4.5,0,0,0
2000-04-15,6,-11,-2.5,0,0,0
2000-04-16,9.5,-7,1.3,0,0,0
2000-04-17,11,-7.5,1.8,0,0,0
2000-04-18,15,-5,5,0,0,0
2000-04-19,13.5,0,6.8,0,0,0
2000-04-20,14,0,7,1.8,1.8,0
2000-04-21,14,2,8,17.8,17.8,0
2000-04-22,12,3,7.5,0,0,0
2000-04-23,12,-2,5,0,0,0
2000-04-24,9,-4,2.5,0,0,0
2000-04-25,12,-7.5,2.3,0,0,0
2000-04-26,14,-0.5,6.8,0,0,0
2000-04-27,20,8.5,14.3,0.8,0.8,0
2000-04-28,14,3,8.5,0,0,0
2000-04-29,14,0,7,2.8,2.8,0
2000-04-30,12.5,2,7.3,0,0,0
2000-05-01,13.5,4,8.8,0.6,0.6,0
2000-05-02,15,2.5,8.8,0,0,0
2000-05-03,14,2,8,0.4,0.4,0
2000-05-04,13,-3,5,0.3,0.3,0
2000-05-05,11,-2.5,4.3,0,0,0
2000-05-06,13.5,-2.5,5.5,0,0,0
2000-05-07,12,-2,5,0,0,0
2000-05-08,14,-6,4,0,0,0
2000-05-09,13,-2,5.5,3.2,3.2,0
2000-05-10,14,0,7,0,0,0
2000-05-11,16,2,9,0,0,0
2000-05-12,13.5,-5.5,4,1.2,1.2,0
2000-05-13,17.5,-3.5,7,3.7,3.7,0
2000-05-14,19,0,9.5,0,0,0
2000-05-15,20.5,-2.5,9,0,0,0
2000-05-16,18,-1,8.5,2.2,2.2,0
