Date,Tmax_C,Tmin_C,Tmean_C,Total_Precip_mm,Rain_mm,Snow_cm
2000-01-01,-4,-12.5,-8.3,3.5,0,3.5
2000-01-02,-9,-21,-15,0,0,0
2000-01-03,0,-22,-11,11.4,0,11.4
2000-01-04,0,-5,-2.5,1.2,0,1.2
2000-01-05,-1,-9,-5,9,0,9
2000-01-06,2,-3,-0.5,0,0,0
2000-01-07,3.5,-5,-0.8,0.8,0.8,0
2000-01-08,3,-1,1,4.4,0,4.4
2000-01-09,-2.5,-7,-4.8,0.6,0,0.6
2000-01-10,-5,-15,-10,0,0,0
2000-01-11,-11,-22,-16.5,0,0,0
2000-01-12,-14,-16,-15,0,0,0
2000-01-13,-15,-16,-15.5,0.5,0,0.5
2000-01-14,-16,-18,-17,0,0,0
2000-01-15,-15,-25,-20,0.4,0,0.4
2000-01-16,-15,-28,-21.5,3,0,3
2000-01-17,-12,-17,-14.5,0.5,0,0.5
2000-01-18,-17,-26,-21.5,0,0,0
2000-01-19,-15,-28,-21.5,0,0,0
2000-01-20,-18,-27,-22.5,0,0,0
2000-01-21,-16,-28.5,-22.3,0,0,0
2000-01-22,-16,-29.5,-22.8,0,0,0
2000-01-23,-17,-27,-22,0,0,0
2000-01-24,-12,-23,-17.5,0,0,0
2000-01-25,-10,-13,-11.5,0,0,0
2000-01-26,-10,-12,-11,0,0,0
2000-01-27,-3,-21,-12,0,0,0
2000-01-28,-1,-15,-8,0,0,0
2000-01-29,0.5,-14,-6.8,0,0,0
2000-01-30,-3,-17,-10,0,0,0
2000-01-31,0.5,-10,-4.8,0,0,0
2000-02-01,4,-8,-2,0.6,0,0.6
2000-02-02,0,-11,-5.5,0,0,0
2000-02-03,-1,-13,-7,0,0,0
2000-02-04,-8.5,-18,-13.3,0,0,0
2000-02-05,-10,-20,-15,0,0,0
2000-02-06,-8,-14,-11,0,0,0
2000-02-07,-1,-15,-8,0.6,0,0.6
2000-02-08,5.5,-5.5,0,0,0,0
2000-02-09,-5,-7,-6,2.2,0,2.2
2000-02-10,-5.5,-17,-11.3,0,0,0
2000-02-11,-10.5,-27,-18.8,0,0,0
2000-02-12,-12,-29,-20.5,0,0,0
2000-02-13,-11,-30,-20.5,0,0,0
2000-02-14,-11,-29,-20,0,0,0
2000-02-15,-4,-19,-11.5,0,0,0
2000-02-16,-3,-20,-11.5,0,0,0
2000-02-17,-0.5,-9.5,-5,0,0,0
2000-02-18,0,-17,-8.5,0,0,0
2000-02-19,2,-11,-4.5,0,0,0
2000-02-20,2.5,-5,-1.3,0,0,0
2000-02-21,7,-2,2.5,0.6,0,0.6
2000-02-22,10.5,-2,4.3,1.2,1.2,0
2000-02-23,6,-6,0,0,0,0
2000-02-24,6,-5,0.5,0,0,0
2000-02-25,4,-10,-3,1.6,0,1.6
2000-02-26,5,-5,0,0,0,0
2000-02-27,0,-8.5,-4.3,0,0,0
2000-02-28,2,-6,-2,0,0,0
2000-02-29,7,-5,1,0,0,0
2000-03-01,7,-9,-1,1.2,0,1.2
2000-03-02,7.5,-3,2.3,0,0,0
2000-03-03,8,2.5,5.3,0,0,0
2000-03-04,6,-9,-1.5,0,0,0
2000-03-05,5.5,-15,-4.8,0,0,0
2000-03-06,6,-16,-5,0,0,0
2000-03-07,5,-7,-1,0,0,0
2000-03-08,6,-7,-0.5,0,0,0
2000-03-09,7,-3,2,0,0,0
2000-03-10,9.5,-7,1.3,1,0,1
2000-03-11,1.5,-2,-0.3,0,0,0
2000-03-12,8,-7,0.5,0,0,0
2000-03-13,10,-9,0.5,8.5,0,8.5
2000-03-14,0,-5,-2.5,2,0,2
2000-03-15,2,-8,-3,5,0,5
2000-03-16,6.5,0.5,3.5,0.8,0,0.8
2000-03-17,8.5,-2,3.3,6,0,6
2000-03-18,4,0,2,0,0,0
2000-03-19,7,-3,2,0,0,0
2000-03-20,4.5,-3,0.8,2,0,2
2000-03-21,9,-2,3.5,0,0,0
2000-03-22,7,-1,3,0.4,0.4,0
2000-03-23,6,-4,1,0,0,0
2000-03-24,5,-6,-0.5,2.2,2.2,0
2000-03-25,9,-2,3.5,1.2,1.2,0
2000-03-26,4,0,2,9.2,9.2,0
2000-03-27,11,0,5.5,0.2,0.2,0
2000-03-28,5,-1,2,0,0,0
2000-03-29,10,-7,1.5,0,0,0
2000-03-30,12,-2,5,1.6,1.6,0
2000-03-31,15,1,8,5,5,0
2000-04-01,12,4,8,1.5,1.5,0
2000-04-02,12.5,1,6.8,1.4,1.4,0
2000-04-03,14.5,2,8.3,0,0,0
2000-04-04,10,-2.5,3.8,0,0,0
2000-04-05,8.5,-0.5,4,0,0,0
2000-04-06,9.5,-5,2.3,0,0,0
2000-04-07,12,-2,5,0,0,0
2000-04-08,12,-3,4.5,0,0,0
