Date,Tmax_C,Tmin_C,Tmean_C,Total_Precip_mm,Rain_mm,Snow_cm
2000-01-01,-4,-11,-7.5,4,0,4
2000-01-02,-11.5,-14.5,-13,0,0,0
2000-01-03,-2,-20,-11,25,0,25
2000-01-04,0,-10.5,-5.3,0,0,0
2000-01-05,-2,-11,-6.5,13,0,13
2000-01-06,0.5,-5.5,-2.5,0,0,0
2000-01-07,2,-3.5,-0.8,1,0,1
2000-01-08,2,-2,0,3.2,0,3.2
2000-01-09,-4,-9.5,-6.8,1,0,1
2000-01-10,-6,-13.5,-9.8,0,0,0
2000-01-11,-11.5,-17,-14.3,0,0,0
2000-01-12,-15,-18.5,-16.8,0,0,0
2000-01-13,-14,-18.5,-16.3,0.2,0,0.2
2000-01-14,-15.5,-19.5,-17.5,0,0,0
2000-01-15,-17.5,-27,-22.3,0,0,0
2000-01-16,-17,-32,-24.5,1,0,1
2000-01-17,-13,-26,-19.5,0,0,0
2000-01-18,-17.5,-26,-21.8,0,0,0
2000-01-19,-17,-28.5,-22.8,0,0,0
2000-01-20,-16,-22.5,-19.3,0,0,0
2000-01-21,-15,-20,-17.5,0,0,0
2000-01-22,-20,-28.5,-24.3,0,0,0
2000-01-23,-18,-29,-23.5,0,0,0
2000-01-24,-13,-28,-20.5,0,0,0
2000-01-25,-9,-14,-11.5,0,0,0
2000-01-26,-9,-13,-11,0,0,0
2000-01-27,-2,-16,-9,0,0,0
2000-01-28,0,-9,-4.5,0,0,0
2000-01-29,1,-11,-5,0,0,0
2000-01-30,-6.5,-17.5,-12,0,0,0
2000-01-31,1.5,-17.5,-8,1.6,0,1.6
2000-02-01,1,-12.5,-5.8,0,0,0
2000-02-02,-3.5,-15.5,-9.5,0,0,0
2000-02-03,-7,-17.5,-12.3,0,0,0
2000-02-04,-12,-15,-13.5,0,0,0
2000-02-05,-12,-17,-14.5,0,0,0
2000-02-06,-10,-20,-15,0,0,0
2000-02-07,-2.5,-17,-9.8,4,0,4
2000-02-08,-3.5,-10.5,-7,1,0,1
