"date","year","month","mean_precip","min_precip","max_precip","std_dev"
1956-03-01,1956,3,65.8864869875201,29.7229252755642,348.267059773207,41.8313034783653
1956-04-01,1956,4,39.8114953654696,16.0474958829582,196.719747036695,25.4768237833541
1956-05-01,1956,5,15.6070579435012,3.44556300842669,80.2696798928082,13.1708316331341
1956-06-01,1956,6,86.9791333593125,36.6737321019173,297.406129539013,30.8619428559996
1956-07-01,1956,7,49.4766957200305,20.4565396998078,98.9191404078156,15.6517016763696
1956-08-01,1956,8,48.8337799664418,20.3081427607685,168.163238093257,21.8387763550594
1956-09-01,1956,9,60.2107217226692,28.4957746043801,244.802981615067,29.7601425425943
1956-10-01,1956,10,108.59249865139,38.8212311081588,696.421753615141,93.6109588107044
1956-11-01,1956,11,105.516686086065,25.7757003419101,578.587576746941,84.3365031378877
1956-12-01,1956,12,175.527133570133,67.7997537422925,936.920300126076,142.718744025109
1957-01-01,1957,1,33.7099827198118,15.0918387807906,107.125888112932,12.1745094797995
1957-02-01,1957,2,45.2943326256394,21.7560157179832,273.496173322201,36.7776071533115
1957-03-01,1957,3,47.6093057677891,24.6518568601459,297.908471897244,32.8697994493717
1957-04-01,1957,4,48.6705162271655,17.6416290923953,268.437992781401,33.7522774700017
1957-05-01,1957,5,47.1187074651849,17.0550378970802,131.303589325398,16.2907762146622
1957-06-01,1957,6,80.6911288427686,52.0871859043837,270.032314583659,23.8492998775774
1957-07-01,1957,7,105.845497760446,51.509479759261,236.828493885696,27.628188624898
1957-08-01,1957,8,113.565667694628,61.0411609522998,181.02441681549,23.8049759030461
1957-09-01,1957,9,44.8016048202552,19.6947064250708,214.982768520713,23.0217870350755
1957-10-01,1957,10,77.2341148610695,44.217451941222,328.387528657913,38.7922995628463
1957-11-01,1957,11,114.465066213614,44.6972739882767,526.680406183004,73.9034482877276
1957-12-01,1957,12,126.865066295965,51.4041583519429,682.123275473714,92.2160333472919
1958-01-01,1958,1,96.8157518527321,32.1212608832866,561.513056978583,74.9195855313832
1958-02-01,1958,2,70.2873716985267,24.63064994663,308.922864496708,37.6739137442949
1958-03-01,1958,3,48.3092840523111,23.9751639310271,126.901671290398,11.8586237458093
1958-04-01,1958,4,45.4147775737543,17.8641895763576,247.12085723877,30.6842984605203
1958-05-01,1958,5,25.313416715054,8.80975462496281,125.755319371819,12.9192126342661
1958-06-01,1958,6,50.0638510534599,12.3946694657207,92.8882090374827,14.2422152862171
1958-07-01,1958,7,27.8079446481027,9.10807866603136,75.8398147299886,13.0791327855205
1958-08-01,1958,8,76.0232695542714,22.6928368210793,421.240590512753,41.7124241676911
1958-09-01,1958,9,121.113564090843,50.3028254024684,538.622662425041,55.9551048219381
1958-10-01,1958,10,94.9864276891313,26.0799825191498,504.001505672932,72.2532946718932
1958-11-01,1958,11,64.5357453816347,17.9980136454105,496.71957269311,65.1401003083018
1958-12-01,1958,12,114.108602000122,44.5527452975512,642.834002152085,92.0951254982354
1959-01-01,1959,1,92.7709901224183,47.6097583305091,406.774227507412,44.0232465486741
1959-02-01,1959,2,50.6100328428443,17.510075122118,323.437262326479,43.3980968146714
1959-03-01,1959,3,84.0035377787237,20.8366769365966,562.291245907545,79.1068756946871
1959-04-01,1959,4,56.6299827858949,25.3883795812726,347.028616815805,43.8274496296881
1959-05-01,1959,5,54.0090782963723,24.3474987801164,160.942196846008,18.1488509169217
1959-06-01,1959,6,111.826854454811,56.5157015807927,185.220167040825,21.1689118329639
1959-07-01,1959,7,46.1053648306166,22.6796427741647,126.012877561152,15.4303526411627
1959-08-01,1959,8,100.442715747729,64.8420713841915,308.377500623465,23.0504389494163
1959-09-01,1959,9,94.8675818690225,57.3662272654474,356.267569586635,36.4294313336682
