"timescale","cell","x","y","time_col","date","spi_raw","best_dist","rmse","spi_clipped"
9,237,-125,55.8,745,2012-01-01,Inf,"PearsonIII",0.331224943458949,4.75342430881709
9,257,-123,55.8,745,2012-01-01,Inf,"PearsonIII",0.335706805149102,4.75342430881709
9,258,-122.9,55.8,745,2012-01-01,Inf,"PearsonIII",0.336579108142134,4.75342430881709
9,287,-125.2,55.7,745,2012-01-01,Inf,"PearsonIII",0.325827945705771,4.75342430881709
9,288,-125.1,55.7,745,2012-01-01,Inf,"PearsonIII",0.327763525401477,4.75342430881709
9,289,-125,55.7,745,2012-01-01,Inf,"PearsonIII",0.330377614917359,4.75342430881709
9,290,-124.9,55.7,745,2012-01-01,Inf,"PearsonIII",0.332680528647284,4.75342430881709
9,291,-124.8,55.7,745,2012-01-01,Inf,"PearsonIII",0.334689208644256,4.75342430881709
9,292,-124.7,55.7,745,2012-01-01,Inf,"PearsonIII",0.336362914769221,4.75342430881709
9,307,-123.2,55.7,745,2012-01-01,Inf,"PearsonIII",0.334038292737105,4.75342430881709
9,308,-123.1,55.7,745,2012-01-01,Inf,"PearsonIII",0.333748888097331,4.75342430881709
9,309,-123,55.7,745,2012-01-01,Inf,"PearsonIII",0.333847535360815,4.75342430881709
9,310,-122.9,55.7,745,2012-01-01,Inf,"PearsonIII",0.334132304952404,4.75342430881709
9,339,-125.2,55.6,745,2012-01-01,Inf,"PearsonIII",0.326215806625275,4.75342430881709
9,340,-125.1,55.6,745,2012-01-01,Inf,"PearsonIII",0.327772827440288,4.75342430881709
9,341,-125,55.6,745,2012-01-01,Inf,"PearsonIII",0.329270162123464,4.75342430881709
9,342,-124.9,55.6,745,2012-01-01,Inf,"PearsonIII",0.331082375361493,4.75342430881709
9,343,-124.8,55.6,745,2012-01-01,Inf,"PearsonIII",0.332618368032212,4.75342430881709
9,344,-124.7,55.6,745,2012-01-01,Inf,"PearsonIII",0.334245605922947,4.75342430881709
9,345,-124.6,55.6,745,2012-01-01,Inf,"PearsonIII",0.335720861058374,4.75342430881709
9,346,-124.5,55.6,745,2012-01-01,Inf,"PearsonIII",0.337197795439818,4.75342430881709
9,347,-124.4,55.6,745,2012-01-01,Inf,"PearsonIII",0.338485930953145,4.75342430881709
9,348,-124.3,55.6,745,2012-01-01,Inf,"PearsonIII",0.339045394003859,4.75342430881709
9,349,-124.2,55.6,745,2012-01-01,Inf,"PearsonIII",0.338629704509162,4.75342430881709
9,350,-124.1,55.6,745,2012-01-01,Inf,"PearsonIII",0.338104356232365,4.75342430881709
9,355,-123.6,55.6,745,2012-01-01,Inf,"PearsonIII",0.334990256525525,4.75342430881709
9,356,-123.5,55.6,745,2012-01-01,Inf,"PearsonIII",0.334668147866434,4.75342430881709
9,359,-123.2,55.6,745,2012-01-01,Inf,"PearsonIII",0.333294229871355,4.75342430881709
9,360,-123.1,55.6,745,2012-01-01,Inf,"PearsonIII",0.332855674104233,4.75342430881709
9,361,-123,55.6,745,2012-01-01,Inf,"PearsonIII",0.332744340641112,4.75342430881709
9,362,-122.9,55.6,745,2012-01-01,Inf,"PearsonIII",0.332851137065238,4.75342430881709
9,363,-122.8,55.6,745,2012-01-01,Inf,"PearsonIII",0.333028497683746,4.75342430881709
9,391,-125.2,55.5,745,2012-01-01,Inf,"PearsonIII",0.326782892900848,4.75342430881709
9,392,-125.1,55.5,745,2012-01-01,Inf,"PearsonIII",0.327198133120126,4.75342430881709
9,393,-125,55.5,745,2012-01-01,Inf,"PearsonIII",0.328373405155034,4.75342430881709
9,394,-124.9,55.5,745,2012-01-01,Inf,"PearsonIII",0.32940696545662,4.75342430881709
9,395,-124.8,55.5,745,2012-01-01,Inf,"PearsonIII",0.330670823562026,4.75342430881709
9,396,-124.7,55.5,745,2012-01-01,Inf,"PearsonIII",0.33214611047881,4.75342430881709
9,397,-124.6,55.5,745,2012-01-01,Inf,"PearsonIII",0.333603822537079,4.75342430881709
9,398,-124.5,55.5,745,2012-01-01,Inf,"PearsonIII",0.335083540475981,4.75342430881709
9,399,-124.4,55.5,745,2012-01-01,Inf,"PearsonIII",0.336480827551259,4.75342430881709
9,400,-124.3,55.5,745,2012-01-01,Inf,"PearsonIII",0.337110486413378,4.75342430881709
9,401,-124.2,55.5,745,2012-01-01,Inf,"PearsonIII",0.337430102114174,4.75342430881709
9,402,-124.1,55.5,745,2012-01-01,Inf,"PearsonIII",0.337084401997963,4.75342430881709
9,444,-125.1,55.4,745,2012-01-01,Inf,"PearsonIII",0.327194900543992,4.75342430881709
9,445,-125,55.4,745,2012-01-01,Inf,"PearsonIII",0.327962050698743,4.75342430881709
9,446,-124.9,55.4,745,2012-01-01,Inf,"PearsonIII",0.328915402820667,4.75342430881709
9,447,-124.8,55.4,745,2012-01-01,Inf,"PearsonIII",0.330093706736976,4.75342430881709
9,448,-124.7,55.4,745,2012-01-01,Inf,"PearsonIII",0.331403028790655,4.75342430881709
9,449,-124.6,55.4,745,2012-01-01,Inf,"PearsonIII",0.332487492754817,4.75342430881709
9,450,-124.5,55.4,745,2012-01-01,Inf,"PearsonIII",0.333889562873615,4.75342430881709
9,451,-124.4,55.4,745,2012-01-01,Inf,"PearsonIII",0.335322694506219,4.75342430881709
9,452,-124.3,55.4,745,2012-01-01,Inf,"PearsonIII",0.336370341432807,4.75342430881709
9,453,-124.2,55.4,745,2012-01-01,Inf,"PearsonIII",0.336633285423273,4.75342430881709
9,454,-124.1,55.4,745,2012-01-01,Inf,"PearsonIII",0.336833823001568,4.75342430881709
9,468,-122.7,55.4,745,2012-01-01,Inf,"PearsonIII",0.332508818140951,4.75342430881709
9,499,-124.8,55.3,745,2012-01-01,Inf,"PearsonIII",0.329804837431009,4.75342430881709
9,500,-124.7,55.3,745,2012-01-01,Inf,"PearsonIII",0.330891481156757,4.75342430881709
9,501,-124.6,55.3,745,2012-01-01,Inf,"PearsonIII",0.33198164260425,4.75342430881709
9,502,-124.5,55.3,745,2012-01-01,Inf,"PearsonIII",0.333121088452038,4.75342430881709
9,503,-124.4,55.3,745,2012-01-01,Inf,"PearsonIII",0.334475965032139,4.75342430881709
9,520,-122.7,55.3,745,2012-01-01,Inf,"PearsonIII",0.332040394575597,4.75342430881709
9,669,-123.4,55,785,2015-05-01,Inf,"PearsonIII",0.336357138293832,4.75342430881709
9,721,-123.4,54.9,785,2015-05-01,Inf,"PearsonIII",0.3365383262165,4.75342430881709
9,722,-123.3,54.9,785,2015-05-01,Inf,"PearsonIII",0.336026987295113,4.75342430881709
9,1525,-126.2,53.3,886,2023-10-01,-Inf,"PearsonIII",0.335997036702945,-4.7534243088229
9,1526,-126.1,53.3,886,2023-10-01,-Inf,"PearsonIII",0.334011627578545,-4.7534243088229
9,1527,-126,53.3,886,2023-10-01,-Inf,"PearsonIII",0.332133779325765,-4.7534243088229
9,1528,-125.9,53.3,886,2023-10-01,-Inf,"PearsonIII",0.330282899981046,-4.7534243088229
9,1578,-126.1,53.2,886,2023-10-01,-Inf,"PearsonIII",0.336777588747284,-4.7534243088229
9,1579,-126,53.2,886,2023-10-01,-Inf,"PearsonIII",0.335067267661527,-4.7534243088229
9,1580,-125.9,53.2,886,2023-10-01,-Inf,"PearsonIII",0.332945196452062,-4.7534243088229
9,1581,-125.8,53.2,886,2023-10-01,-Inf,"PearsonIII",0.331074548143539,-4.7534243088229
9,1631,-126,53.1,886,2023-10-01,-Inf,"PearsonIII",0.335655791378349,-4.7534243088229
9,1632,-125.9,53.1,886,2023-10-01,-Inf,"PearsonIII",0.333681870044683,-4.7534243088229
9,1633,-125.8,53.1,886,2023-10-01,-Inf,"PearsonIII",0.331670969002657,-4.7534243088229
