Date,Parameter,Discharge_cms,Symbol
1990-11-27,Flow,1.19000005722046,B
1990-11-28,Flow,1.21000003814697,B
1990-11-29,Flow,1.16999995708466,B
1990-11-30,Flow,1.11000001430511,B
1990-12-01,Flow,1.08000004291534,B
1990-12-02,Flow,1.05999994277954,B
1990-12-03,Flow,1.05999994277954,B
1990-12-04,Flow,1.25,B
1990-12-05,Flow,1.54999995231628,B
1990-12-06,Flow,2.5,B
1990-12-07,Flow,3,B
1990-12-08,Flow,2.5,B
1990-12-09,Flow,2,B
1990-12-10,Flow,1.70000004768372,B
1990-12-11,Flow,1.54999995231628,B
1990-12-12,Flow,1.47000002861023,B
1990-12-13,Flow,1.39999997615814,B
1990-12-14,Flow,1.36000001430511,B
1990-12-15,Flow,1.29999995231628,B
1990-12-16,Flow,1.17999994754791,B
1990-12-17,Flow,1.07000005245209,B
1990-12-18,Flow,1.02999997138977,B
1990-12-19,Flow,1,B
1990-12-20,Flow,0.949999988079071,B
1990-12-21,Flow,0.925000011920929,B
1990-12-22,Flow,0.915000021457672,B
1990-12-23,Flow,0.910000026226044,B
1990-12-24,Flow,0.894999980926514,B
1990-12-25,Flow,0.879999995231628,B
1990-12-26,Flow,0.875,B
1990-12-27,Flow,0.870000004768372,B
1990-12-28,Flow,0.855000019073486,B
1990-12-29,Flow,0.850000023841858,B
1990-12-30,Flow,0.839999973773956,B
1990-12-31,Flow,0.829999983310699,B
1991-01-01,Flow,0.819999992847443,B
1991-01-02,Flow,0.805000007152557,B
1991-01-03,Flow,0.790000021457672,B
1991-01-04,Flow,0.762000024318695,B
1991-01-05,Flow,0.727999985218048,B
1991-01-06,Flow,0.699999988079071,B
1991-01-07,Flow,0.662000000476837,B
1991-01-08,Flow,0.629999995231628,B
1991-01-09,Flow,0.614000022411346,B
1991-01-10,Flow,0.579999983310699,B
1991-01-11,Flow,0.560000002384186,B
1991-01-12,Flow,0.569999992847443,B
1991-01-13,Flow,0.587999999523163,B
1991-01-14,Flow,0.600000023841858,B
1991-01-15,Flow,0.617999970912933,B
1991-01-16,Flow,0.699999988079071,B
1991-01-17,Flow,0.785000026226044,B
1991-01-18,Flow,0.709999978542328,B
1991-01-19,Flow,0.649999976158142,B
1991-01-20,Flow,0.620000004768372,B
1991-01-21,Flow,0.605000019073486,B
1991-01-22,Flow,0.600000023841858,B
1991-01-23,Flow,0.600000023841858,B
1991-01-24,Flow,0.593999981880188,B
1991-01-25,Flow,0.579999983310699,B
1991-01-26,Flow,0.574999988079071,B
1991-01-27,Flow,0.569999992847443,B
1991-01-28,Flow,0.560000002384186,B
1991-01-29,Flow,0.555000007152557,B
1991-01-30,Flow,0.547999978065491,B
1991-01-31,Flow,0.540000021457672,B
1991-02-01,Flow,0.795000016689301,B
1991-02-02,Flow,0.709999978542328,B
1991-02-03,Flow,0.670000016689301,B
1991-02-04,Flow,0.639999985694885,B
1991-02-05,Flow,0.625,B
1991-02-06,Flow,0.610000014305115,B
1991-02-07,Flow,0.595000028610229,B
1991-02-08,Flow,0.589999973773956,B
1991-02-09,Flow,0.579999983310699,B
1991-02-10,Flow,0.578999996185303,B
1991-02-11,Flow,0.578000009059906,B
1991-02-12,Flow,0.574999988079071,B
1991-02-13,Flow,0.568000018596649,B
1991-02-14,Flow,0.564999997615814,B
1991-02-15,Flow,0.561999976634979,B
1991-02-16,Flow,0.561999976634979,B
1991-02-17,Flow,0.560999989509583,B
1991-02-18,Flow,0.560999989509583,B
1991-02-19,Flow,0.560000002384186,B
1991-02-20,Flow,0.560000002384186,B
1991-02-21,Flow,0.560000002384186,B
1991-02-22,Flow,0.560000002384186,B
1991-02-23,Flow,0.560000002384186,B
1991-02-24,Flow,0.560000002384186,B
1991-02-25,Flow,0.560000002384186,B
1991-02-26,Flow,0.572000026702881,B
1991-02-27,Flow,0.579999983310699,B
1991-02-28,Flow,0.578999996185303,B
1991-03-01,Flow,0.509999990463257,B
1991-03-02,Flow,0.490000009536743,B
1991-03-03,Flow,0.469999998807907,B
1991-03-04,Flow,0.46000000834465,B
1991-03-05,Flow,0.435000002384186,B
1991-03-06,Flow,0.425000011920929,B
1991-03-07,Flow,0.423000007867813,B
1991-03-08,Flow,0.419999986886978,B
1991-03-09,Flow,0.418000012636185,B
1991-03-10,Flow,0.41499999165535,B
1991-03-11,Flow,0.409999996423721,B
1991-03-12,Flow,0.409000009298325,B
1991-03-13,Flow,0.405000001192093,B
1991-03-14,Flow,0.40200001001358,B
1991-03-15,Flow,0.400000005960464,B
1991-03-16,Flow,0.400000005960464,B
1991-03-17,Flow,0.398999989032745,B
1991-03-18,Flow,0.395000010728836,B
1991-03-19,Flow,0.39300000667572,B
1991-03-20,Flow,0.391000002622604,B
1991-03-21,Flow,0.389999985694885,B
1991-03-22,Flow,0.386999994516373,B
1991-03-23,Flow,0.386999994516373,B
1991-03-24,Flow,0.384999990463257,B
1991-03-25,Flow,0.381999999284744,B
1991-03-26,Flow,0.381000012159348,B
1991-03-27,Flow,0.379999995231628,B
1991-03-28,Flow,0.389999985694885,B
1991-03-29,Flow,0.398000001907349,B
1991-03-30,Flow,0.41499999165535,B
1991-03-31,Flow,0.419999986886978,B
1991-04-01,Flow,0.421000003814697,B
1991-04-02,Flow,0.421000003814697,B
1991-04-03,Flow,0.421000003814697,B
1991-04-04,Flow,0.421000003814697,B
1991-04-05,Flow,0.419999986886978,B
1991-04-06,Flow,0.419999986886978,B
1991-04-07,Flow,0.419999986886978,B
1991-04-08,Flow,0.421999990940094,B
1991-04-09,Flow,0.428000003099442,B
1991-04-10,Flow,0.430999994277954,B
1991-04-11,Flow,0.435000002384186,B
1991-04-12,Flow,0.439999997615814,B
1991-04-13,Flow,0.446999996900558,B
1991-04-14,Flow,0.456999987363815,B
1991-04-15,Flow,0.579999983310699,B
1991-04-16,Flow,0.800000011920929,B
1991-04-17,Flow,1.04999995231628,B
1991-04-18,Flow,1.39999997615814,B
1991-04-19,Flow,1.79999995231628,B
1991-04-20,Flow,2.40000009536743,B
1991-04-21,Flow,3.16000008583069,NA
1991-04-22,Flow,3.57999992370605,NA
1991-04-23,Flow,3.48000001907349,NA
1991-04-24,Flow,3.26999998092651,NA
1991-04-25,Flow,3.01999998092651,NA
1991-04-26,Flow,2.71000003814697,NA
1991-04-27,Flow,2.54999995231628,NA
1991-04-28,Flow,2.46000003814697,NA
1991-04-29,Flow,2.34999990463257,NA
1991-04-30,Flow,2.54999995231628,NA
1991-05-01,Flow,3.24000000953674,NA
1991-05-02,Flow,4.57000017166138,NA
1991-05-03,Flow,6.05000019073486,NA
1991-05-04,Flow,7.57000017166138,NA
1991-05-05,Flow,7.96000003814697,NA
1991-05-06,Flow,7.76999998092651,NA
1991-05-07,Flow,7.44999980926514,NA
1991-05-08,Flow,6.84999990463257,NA
1991-05-09,Flow,7.78999996185303,NA
1991-05-10,Flow,8.10000038146973,NA
1991-05-11,Flow,8.88000011444092,NA
1991-05-12,Flow,10.1000003814697,NA
1991-05-13,Flow,10.6000003814697,NA
1991-05-14,Flow,8.39000034332275,NA
1991-05-15,Flow,8.90999984741211,NA
1991-05-16,Flow,11,NA
1991-05-17,Flow,11.6000003814697,NA
1991-05-18,Flow,13,NA
1991-05-19,Flow,16.1000003814697,NA
1991-05-20,Flow,17.2999992370605,NA
1991-05-21,Flow,13.6000003814697,NA
1991-05-22,Flow,9.22000026702881,A
1991-05-23,Flow,6.80000019073486,E
1991-05-24,Flow,8,E
1991-05-25,Flow,11,E
1991-05-26,Flow,14,E
1991-05-27,Flow,13.8999996185303,E
1991-05-28,Flow,13.6999998092651,E
1991-05-29,Flow,13.3000001907349,E
1991-05-30,Flow,13,E
1991-05-31,Flow,12.1999998092651,E
1991-06-01,Flow,10,E
1991-06-02,Flow,7.59999990463257,E
1991-06-03,Flow,6,E
1991-06-04,Flow,7,E
1991-06-05,Flow,9.80000019073486,E
1991-06-06,Flow,15,E
1991-06-07,Flow,21.2000007629395,E
1991-06-08,Flow,15.3000001907349,E
1991-06-09,Flow,20,E
1991-06-10,Flow,35,E
1991-06-11,Flow,20,E
1991-06-12,Flow,12,E
1991-06-13,Flow,9.89999961853027,E
1991-06-14,Flow,8.80000019073486,E
1991-06-15,Flow,9.64999961853027,E
1991-06-16,Flow,11,E
1991-06-17,Flow,12,E
1991-06-18,Flow,16.5,E
1991-06-19,Flow,26.5,E
1991-06-20,Flow,30.7000007629395,E
1991-06-21,Flow,30.5,E
1991-06-22,Flow,29.5,E
1991-06-23,Flow,28.5,E
1991-06-24,Flow,30,E
1991-06-25,Flow,28.5,E
1991-06-26,Flow,24.5,E
1991-06-27,Flow,23.2000007629395,E
1991-06-28,Flow,22,E
1991-06-29,Flow,20.5,E
1991-06-30,Flow,19.2999992370605,E
1991-07-01,Flow,26,E
1991-07-02,Flow,33,E
1991-07-03,Flow,19,A
1991-07-04,Flow,16.7999992370605,NA
1991-07-05,Flow,14.1000003814697,NA
1991-07-06,Flow,11.1000003814697,NA
1991-07-07,Flow,12.6999998092651,NA
1991-07-08,Flow,16.7000007629395,NA
1991-07-09,Flow,18.2000007629395,NA
1991-07-10,Flow,16.2000007629395,NA
1991-07-11,Flow,15.5,NA
1991-07-12,Flow,17.8999996185303,NA
1991-07-13,Flow,17.6000003814697,NA
1991-07-14,Flow,15.1000003814697,NA
1991-07-15,Flow,13.3000001907349,NA
1991-07-16,Flow,13.6000003814697,NA
1991-07-17,Flow,13,NA
1991-07-18,Flow,12,NA
1991-07-19,Flow,12.1000003814697,NA
1991-07-20,Flow,9.39000034332275,NA
1991-07-21,Flow,8.36999988555908,NA
1991-07-22,Flow,10.6999998092651,NA
1991-07-23,Flow,15.3999996185303,NA
1991-07-24,Flow,16.5,NA
1991-07-25,Flow,15.1999998092651,NA
1991-07-26,Flow,12.5,NA
1991-07-27,Flow,11.1000003814697,NA
1991-07-28,Flow,10.5,NA
1991-07-29,Flow,9.59000015258789,NA
1991-07-30,Flow,7.61999988555908,NA
1991-07-31,Flow,7.32000017166138,NA
1991-08-01,Flow,7.71000003814697,NA
1991-08-02,Flow,8.23999977111816,NA
1991-08-03,Flow,13.8999996185303,NA
1991-08-04,Flow,15.6000003814697,NA
1991-08-05,Flow,9.46000003814697,NA
1991-08-06,Flow,6.94000005722046,NA
1991-08-07,Flow,9.92000007629394,NA
1991-08-08,Flow,19.2000007629395,NA
1991-08-09,Flow,14.5,NA
1991-08-10,Flow,9.02999973297119,NA
1991-08-11,Flow,8.02000045776367,NA
1991-08-12,Flow,9.77999973297119,NA
1991-08-13,Flow,11.1000003814697,NA
1991-08-14,Flow,12.5,NA
1991-08-15,Flow,12,NA
1991-08-16,Flow,10.5,NA
1991-08-17,Flow,10.1999998092651,NA
1991-08-18,Flow,11,NA
1991-08-19,Flow,8.75,NA
1991-08-20,Flow,8.64000034332275,NA
1991-08-21,Flow,6.59999990463257,NA
1991-08-22,Flow,4.88000011444092,NA
1991-08-23,Flow,4.11999988555908,NA
1991-08-24,Flow,3.73000001907349,NA
1991-08-25,Flow,3.47000002861023,NA
1991-08-26,Flow,8.3100004196167,NA
1991-08-27,Flow,9.14000034332275,NA
1991-08-28,Flow,4.65000009536743,NA
1991-08-29,Flow,8.35999965667725,NA
1991-08-30,Flow,7.28000020980835,NA
1991-08-31,Flow,5.1100001335144,NA
1991-09-01,Flow,3.75999999046326,NA
1991-09-02,Flow,3.09999990463257,NA
1991-09-03,Flow,4.44999980926514,NA
1991-09-04,Flow,4.65000009536743,NA
1991-09-05,Flow,4.82000017166138,NA
1991-09-06,Flow,4.80000019073486,NA
1991-09-07,Flow,3.36999988555908,NA
1991-09-08,Flow,2.39000010490417,NA
1991-09-09,Flow,2.19000005722046,NA
1991-09-10,Flow,2.29999995231628,NA
1991-09-11,Flow,3.01999998092651,NA
1991-09-12,Flow,5.71000003814697,NA
1991-09-13,Flow,4.34999990463257,NA
1991-09-14,Flow,2.53999996185303,NA
1991-09-15,Flow,4.44999980926514,NA
1991-09-16,Flow,4.82000017166138,NA
1991-09-17,Flow,4.65000009536743,NA
1991-09-18,Flow,5.17000007629395,NA
1991-09-19,Flow,4.07999992370605,NA
1991-09-20,Flow,2.35999989509583,NA
1991-09-21,Flow,1.99000000953674,NA
1991-09-22,Flow,2.64000010490417,NA
1991-09-23,Flow,4.53000020980835,NA
1991-09-24,Flow,7.30000019073486,NA
1991-09-25,Flow,3.97000002861023,NA
1991-09-26,Flow,3.57999992370605,NA
1991-09-27,Flow,4.30999994277954,NA
1991-09-28,Flow,2.71000003814697,NA
1991-09-29,Flow,2.00999999046326,NA
1991-09-30,Flow,2.59999990463257,NA
1991-10-01,Flow,2.29999995231628,NA
1991-10-02,Flow,1.76999998092651,NA
1991-10-03,Flow,1.5900000333786,NA
1991-10-04,Flow,1.5900000333786,NA
1991-10-05,Flow,2.19000005722046,NA
1991-10-06,Flow,2.0699999332428,NA
1991-10-07,Flow,1.6599999666214,NA
1991-10-08,Flow,2.45000004768372,NA
1991-10-09,Flow,41.2999992370605,NA
1991-10-10,Flow,48.5999984741211,NA
1991-10-11,Flow,16.5,NA
1991-10-12,Flow,8.13000011444092,NA
1991-10-13,Flow,8.11999988555908,NA
1991-10-14,Flow,11,NA
1991-10-15,Flow,12.8000001907349,NA
1991-10-16,Flow,6,NA
1991-10-17,Flow,3.54999995231628,NA
1991-10-18,Flow,3.1800000667572,NA
1991-10-19,Flow,3.52999997138977,NA
1991-10-20,Flow,7.51000022888184,NA
1991-10-21,Flow,7.57000017166138,NA
1991-10-22,Flow,3.66000008583069,NA
1991-10-23,Flow,2.89000010490417,NA
1991-10-24,Flow,2.53999996185303,NA
1991-10-25,Flow,2.26999998092651,NA
1991-10-26,Flow,2.01999998092651,NA
1991-10-27,Flow,1.75,B
1991-10-28,Flow,1.60000002384186,B
1991-10-29,Flow,1.54999995231628,B
1991-10-30,Flow,1.50999999046326,B
1991-10-31,Flow,1.5,B
1991-11-01,Flow,2.5,B
1991-11-02,Flow,4.59999990463257,B
1991-11-03,Flow,7.80000019073486,B
1991-11-04,Flow,7.17999982833862,NA
1991-11-05,Flow,3.20000004768372,NA
1991-11-06,Flow,2.23000001907349,NA
1991-11-07,Flow,2.5699999332428,NA
1991-11-08,Flow,3.0699999332428,NA
1991-11-09,Flow,2.46000003814697,NA
1991-11-10,Flow,2.3199999332428,NA
1991-11-11,Flow,14.1000003814697,NA
1991-11-12,Flow,7.1100001335144,NA
1991-11-13,Flow,3.86999988555908,NA
1991-11-14,Flow,2.71000003814697,NA
1991-11-15,Flow,4.38000011444092,NA
1991-11-16,Flow,3.36999988555908,NA
1991-11-17,Flow,2.59999990463257,NA
1991-11-18,Flow,2.32999992370605,NA
1991-11-19,Flow,2.13000011444092,NA
1991-11-20,Flow,1.97000002861023,NA
1991-11-21,Flow,1.91999995708466,NA
1991-11-22,Flow,1.82000005245209,NA
1991-11-23,Flow,1.79999995231628,NA
1991-11-24,Flow,1.75999999046326,NA
1991-11-25,Flow,1.69000005722046,NA
1991-11-26,Flow,1.62000000476837,NA
1991-11-27,Flow,1.5900000333786,NA
1991-11-28,Flow,1.53999996185303,NA
1991-11-29,Flow,1.49000000953674,B
1991-11-30,Flow,1.45000004768372,B
1991-12-01,Flow,1.39999997615814,B
1991-12-02,Flow,1.36000001430511,B
1991-12-03,Flow,1.33000004291534,B
1991-12-04,Flow,1.28999996185303,B
1991-12-05,Flow,1.20000004768372,B
1991-12-06,Flow,1.11000001430511,B
1991-12-07,Flow,1.03999996185303,B
1991-12-08,Flow,0.949999988079071,B
1991-12-09,Flow,0.860000014305115,B
1991-12-10,Flow,0.779999971389771,B
1991-12-11,Flow,0.699999988079071,B
1991-12-12,Flow,0.610000014305115,B
1991-12-13,Flow,0.529999971389771,B
1991-12-14,Flow,0.483000010251999,B
1991-12-15,Flow,0.46000000834465,B
1991-12-16,Flow,0.430000007152557,B
1991-12-17,Flow,0.419999986886978,B
1991-12-18,Flow,0.405000001192093,B
1991-12-19,Flow,0.397000014781952,B
1991-12-20,Flow,0.41499999165535,B
1991-12-21,Flow,0.449999988079071,B
1991-12-22,Flow,0.486999988555908,B
1991-12-23,Flow,0.495000004768372,B
1991-12-24,Flow,0.5,B
1991-12-25,Flow,0.46000000834465,B
1991-12-26,Flow,0.46000000834465,B
1991-12-27,Flow,0.458999991416931,B
1991-12-28,Flow,0.449999988079071,B
1991-12-29,Flow,0.449999988079071,B
1991-12-30,Flow,0.451999992132187,B
1991-12-31,Flow,0.453000009059906,B
1992-01-01,Flow,0.529999971389771,B
1992-01-02,Flow,0.680000007152557,B
1992-01-03,Flow,0.600000023841858,B
1992-01-04,Flow,0.509999990463257,B
1992-01-05,Flow,0.474999994039536,B
1992-01-06,Flow,0.449999988079071,B
1992-01-07,Flow,0.430000007152557,B
1992-01-08,Flow,0.5,B
1992-01-09,Flow,0.870000004768372,B
1992-01-10,Flow,0.779999971389771,B
1992-01-11,Flow,0.689999997615814,B
1992-01-12,Flow,0.610000014305115,B
1992-01-13,Flow,0.542999982833862,B
1992-01-14,Flow,0.479999989271164,B
1992-01-15,Flow,0.46000000834465,B
1992-01-16,Flow,0.444999992847443,B
1992-01-17,Flow,0.430000007152557,B
1992-01-18,Flow,0.425000011920929,B
1992-01-19,Flow,0.41499999165535,B
1992-01-20,Flow,0.409999996423721,B
1992-01-21,Flow,0.407999992370606,B
1992-01-22,Flow,0.40200001001358,B
1992-01-23,Flow,0.400000005960464,B
1992-01-24,Flow,0.400000005960464,B
1992-01-25,Flow,0.400000005960464,B
1992-01-26,Flow,0.400000005960464,B
1992-01-27,Flow,0.395999997854233,B
1992-01-28,Flow,0.439999997615814,B
1992-01-29,Flow,0.540000021457672,B
1992-01-30,Flow,0.620000004768372,B
1992-01-31,Flow,0.560000002384186,B
1992-02-01,Flow,0.490000009536743,B
1992-02-02,Flow,0.439999997615814,B
1992-02-03,Flow,0.41499999165535,B
1992-02-04,Flow,0.398000001907349,B
1992-02-05,Flow,0.389999985694885,B
1992-02-06,Flow,0.38400000333786,B
1992-02-07,Flow,0.379000008106232,B
1992-02-08,Flow,0.375999987125397,B
1992-02-09,Flow,0.375,B
1992-02-10,Flow,0.372999995946884,B
1992-02-11,Flow,0.370999991893768,B
1992-02-12,Flow,0.370000004768372,B
1992-02-13,Flow,0.370000004768372,B
1992-02-14,Flow,0.368999987840652,B
1992-02-15,Flow,0.368000000715256,B
1992-02-16,Flow,0.365000009536743,B
1992-02-17,Flow,0.360000014305115,B
1992-02-18,Flow,0.360000014305115,B
1992-02-19,Flow,0.358999997377396,B
1992-02-20,Flow,0.35699999332428,B
1992-02-21,Flow,0.365000009536743,B
1992-02-22,Flow,0.395000010728836,B
1992-02-23,Flow,0.46000000834465,B
1992-02-24,Flow,0.790000021457672,B
1992-02-25,Flow,3.84999990463257,B
1992-02-26,Flow,8,B
1992-02-27,Flow,7.19999980926514,B
1992-02-28,Flow,5.30000019073486,B
1992-02-29,Flow,4.40000009536743,B
1992-03-01,Flow,3.29999995231628,B
1992-03-02,Flow,2.86999988555908,B
1992-03-03,Flow,2.45000004768372,B
1992-03-04,Flow,2.22000002861023,B
1992-03-05,Flow,2.08999991416931,B
1992-03-06,Flow,1.99000000953674,B
1992-03-07,Flow,1.9099999666214,NA
1992-03-08,Flow,1.87000000476837,NA
1992-03-09,Flow,1.8400000333786,NA
1992-03-10,Flow,1.76999998092651,NA
1992-03-11,Flow,1.70000004768372,NA
1992-03-12,Flow,1.78999996185303,NA
1992-03-13,Flow,1.97000002861023,NA
1992-03-14,Flow,2.13000011444092,NA
1992-03-15,Flow,2.21000003814697,NA
1992-03-16,Flow,2.27999997138977,NA
1992-03-17,Flow,2.26999998092651,NA
1992-03-18,Flow,2.20000004768372,NA
1992-03-19,Flow,2.05999994277954,NA
1992-03-20,Flow,1.99000000953674,NA
1992-03-21,Flow,1.95000004768372,NA
1992-03-22,Flow,2.01999998092651,NA
1992-03-23,Flow,1.98000001907349,NA
1992-03-24,Flow,1.97000002861023,NA
1992-03-25,Flow,1.88999998569489,NA
1992-03-26,Flow,1.87000000476837,NA
1992-03-27,Flow,1.80999994277954,NA
1992-03-28,Flow,1.87999999523163,NA
1992-03-29,Flow,1.6599999666214,NA
1992-03-30,Flow,1.70000004768372,NA
1992-03-31,Flow,1.85000002384186,NA
1992-04-01,Flow,3.09999990463257,NA
1992-04-02,Flow,9.34000015258789,NA
1992-04-03,Flow,10.8000001907349,NA
1992-04-04,Flow,5.98000001907349,NA
1992-04-05,Flow,4.01000022888184,NA
1992-04-06,Flow,3.00999999046326,NA
1992-04-07,Flow,2.72000002861023,NA
1992-04-08,Flow,2.44000005722046,NA
1992-04-09,Flow,2.27999997138977,NA
1992-04-10,Flow,2.24000000953674,NA
1992-04-11,Flow,2.19000005722046,NA
1992-04-12,Flow,2.00999999046326,NA
1992-04-13,Flow,1.92999994754791,NA
1992-04-14,Flow,1.99000000953674,NA
1992-04-15,Flow,2.26999998092651,NA
1992-04-16,Flow,3.23000001907349,NA
1992-04-17,Flow,4.90000009536743,NA
1992-04-18,Flow,4.34999990463257,NA
1992-04-19,Flow,3.50999999046326,NA
1992-04-20,Flow,3.45000004768372,NA
1992-04-21,Flow,2.98000001907349,NA
1992-04-22,Flow,2.61999988555908,NA
1992-04-23,Flow,2.4300000667572,NA
1992-04-24,Flow,2.34999990463257,NA
1992-04-25,Flow,2.49000000953674,NA
1992-04-26,Flow,4.76999998092651,NA
1992-04-27,Flow,6,NA
1992-04-28,Flow,5.05000019073486,NA
1992-04-29,Flow,4.21000003814697,NA
1992-04-30,Flow,3.75999999046326,NA
1992-05-01,Flow,3.23000001907349,NA
1992-05-02,Flow,2.99000000953674,NA
1992-05-03,Flow,4.36999988555908,NA
1992-05-04,Flow,6.19999980926514,NA
1992-05-05,Flow,11.5,NA
1992-05-06,Flow,10.3999996185303,NA
1992-05-07,Flow,7.44000005722046,NA
1992-05-08,Flow,6.11999988555908,NA
1992-05-09,Flow,5.26000022888184,NA
1992-05-10,Flow,3.95000004768372,NA
1992-05-11,Flow,3.25,NA
1992-05-12,Flow,3.17000007629395,NA
1992-05-13,Flow,3.82999992370606,NA
1992-05-14,Flow,4.63000011444092,NA
1992-05-15,Flow,5.53999996185303,NA
1992-05-16,Flow,7.09000015258789,NA
1992-05-17,Flow,8.68000030517578,NA
1992-05-18,Flow,7.53999996185303,NA
1992-05-19,Flow,5.53999996185303,NA
1992-05-20,Flow,4.65000009536743,NA
1992-05-21,Flow,4.42999982833862,NA
1992-05-22,Flow,4.80999994277954,NA
1992-05-23,Flow,6.30999994277954,NA
1992-05-24,Flow,12.6000003814697,NA
1992-05-25,Flow,20.7999992370605,NA
1992-05-26,Flow,21.1000003814697,NA
1992-05-27,Flow,16.3999996185303,NA
1992-05-28,Flow,17.3999996185303,NA
1992-05-29,Flow,20,NA
1992-05-30,Flow,19,NA
1992-05-31,Flow,24.1000003814697,NA
1992-06-01,Flow,26.7999992370605,NA
1992-06-02,Flow,14.3999996185303,NA
1992-06-03,Flow,11,NA
1992-06-04,Flow,10.1000003814697,NA
1992-06-05,Flow,13.1000003814697,NA
1992-06-06,Flow,15.6000003814697,NA
1992-06-07,Flow,13.6999998092651,NA
1992-06-08,Flow,15.5,NA
1992-06-09,Flow,14.6000003814697,NA
1992-06-10,Flow,14.1999998092651,NA
1992-06-11,Flow,15.3000001907349,NA
1992-06-12,Flow,24.8999996185303,NA
1992-06-13,Flow,32.0999984741211,NA
1992-06-14,Flow,29,NA
1992-06-15,Flow,25.3999996185303,NA
1992-06-16,Flow,21.1000003814697,NA
1992-06-17,Flow,18.2000007629395,NA
1992-06-18,Flow,19.3999996185303,NA
1992-06-19,Flow,24.2000007629395,NA
1992-06-20,Flow,28.7999992370605,NA
1992-06-21,Flow,24.8999996185303,NA
1992-06-22,Flow,21,NA
1992-06-23,Flow,20.8999996185303,NA
1992-06-24,Flow,19.7999992370605,NA
1992-06-25,Flow,20.5,NA
1992-06-26,Flow,23.7999992370605,NA
1992-06-27,Flow,23.8999996185303,NA
1992-06-28,Flow,27,NA
1992-06-29,Flow,30,NA
1992-06-30,Flow,28.3999996185303,NA
1992-07-01,Flow,23.2000007629395,NA
1992-07-02,Flow,24.7999992370605,NA
1992-07-03,Flow,20.7999992370605,NA
1992-07-04,Flow,16.2000007629395,NA
1992-07-05,Flow,16.7000007629395,NA
1992-07-06,Flow,18.1000003814697,NA
1992-07-07,Flow,16.1000003814697,NA
1992-07-08,Flow,14,NA
1992-07-09,Flow,13.3000001907349,NA
1992-07-10,Flow,13.8000001907349,NA
1992-07-11,Flow,13.3999996185303,NA
1992-07-12,Flow,15.1999998092651,NA
1992-07-13,Flow,13.1000003814697,NA
1992-07-14,Flow,9.94999980926514,NA
1992-07-15,Flow,8.57999992370605,NA
1992-07-16,Flow,9.09000015258789,NA
1992-07-17,Flow,9.28999996185303,NA
1992-07-18,Flow,9.56999969482422,NA
1992-07-19,Flow,10.8999996185303,NA
1992-07-20,Flow,10.8000001907349,NA
1992-07-21,Flow,9.78999996185303,NA
1992-07-22,Flow,8.47999954223633,NA
1992-07-23,Flow,8.39999961853027,NA
1992-07-24,Flow,8.5600004196167,NA
1992-07-25,Flow,7.84999990463257,NA
1992-07-26,Flow,6.80999994277954,NA
1992-07-27,Flow,5.8600001335144,NA
1992-07-28,Flow,6.80000019073486,NA
1992-07-29,Flow,7.34000015258789,NA
1992-07-30,Flow,6.53999996185303,NA
1992-07-31,Flow,6.01999998092651,NA
1992-08-01,Flow,6.53000020980835,NA
1992-08-02,Flow,7.90000009536743,NA
1992-08-03,Flow,7.6399998664856,NA
1992-08-04,Flow,7.05000019073486,NA
1992-08-05,Flow,7.01999998092651,NA
1992-08-06,Flow,7.07999992370605,NA
1992-08-07,Flow,5.01999998092651,NA
1992-08-08,Flow,3.65000009536743,NA
1992-08-09,Flow,3.20000004768372,NA
1992-08-10,Flow,3.34999990463257,NA
1992-08-11,Flow,6.30000019073486,NA
1992-08-12,Flow,6.92999982833862,NA
1992-08-13,Flow,5.94000005722046,NA
1992-08-14,Flow,5.17000007629395,NA
1992-08-15,Flow,4.07999992370605,NA
1992-08-16,Flow,4.28000020980835,NA
1992-08-17,Flow,4.69999980926514,NA
1992-08-18,Flow,4.98000001907349,NA
1992-08-19,Flow,3.42000007629395,NA
1992-08-20,Flow,3.0699999332428,NA
1992-08-21,Flow,2.95000004768372,NA
1992-08-22,Flow,2.57999992370605,NA
1992-08-23,Flow,2.42000007629395,NA
1992-08-24,Flow,3.44000005722046,NA
1992-08-25,Flow,4.13000011444092,NA
1992-08-26,Flow,4.28000020980835,NA
1992-08-27,Flow,2.69000005722046,NA
1992-08-28,Flow,2.15000009536743,NA
1992-08-29,Flow,2.07999992370605,NA
1992-08-30,Flow,3.4300000667572,NA
1992-08-31,Flow,2.78999996185303,NA
1992-09-01,Flow,3.07999992370605,NA
1992-09-02,Flow,2.23000001907349,NA
1992-09-03,Flow,1.83000004291534,NA
1992-09-04,Flow,1.53999996185303,NA
1992-09-05,Flow,1.29999995231628,NA
1992-09-06,Flow,1.1599999666214,NA
1992-09-07,Flow,2.25999999046326,NA
1992-09-08,Flow,1.97000002861023,NA
1992-09-09,Flow,9.4399995803833,NA
1992-09-10,Flow,12.1000003814697,NA
1992-09-11,Flow,2.63000011444092,NA
1992-09-12,Flow,1.63999998569489,NA
1992-09-13,Flow,1.21000003814697,NA
1992-09-14,Flow,0.961000025272369,NA
1992-09-15,Flow,0.787999987602234,NA
1992-09-16,Flow,1.21000003814697,NA
1992-09-17,Flow,0.884999990463257,NA
1992-09-18,Flow,1.19000005722046,NA
1992-09-19,Flow,3.42000007629395,NA
1992-09-20,Flow,3.64000010490417,NA
1992-09-21,Flow,6.71000003814697,NA
