Date,Level_m
1982-01-16,2.8959999084472656
1982-01-17,2.8940000534057617
1982-01-18,2.8929998874664307
1982-01-19,2.8929998874664307
1982-01-20,2.8940000534057617
1982-01-21,2.8940000534057617
1982-01-22,2.8959999084472656
1982-01-23,2.8970000743865967
1982-01-24,2.9059998989105225
1982-01-25,2.9100000858306885
1982-01-26,2.9159998893737797
1982-01-27,2.9119999408721924
1982-01-28,2.907999992370605
1982-01-29,2.9130001068115234
1982-01-30,2.9100000858306885
1982-01-31,2.9049999713897705
1982-02-01,2.888000011444092
1982-02-02,2.8949999809265137
1982-02-03,2.8940000534057617
1982-02-04,2.8929998874664307
1982-02-05,2.8919999599456787
1982-02-06,2.8919999599456787
1982-02-07,2.8910000324249268
1982-02-08,2.8910000324249268
1982-02-09,2.890000104904175
1982-02-10,2.890000104904175
1982-02-11,2.888999938964844
1982-02-12,2.888000011444092
1982-02-13,2.88700008392334
1982-02-14,2.885999917984009
1982-02-15,2.884999990463257
1982-02-16,2.884000062942505
1982-02-17,2.882999897003174
1982-02-18,2.881999969482422
1982-02-19,2.88100004196167
1982-02-20,2.880000114440918
1982-02-21,2.880000114440918
1982-02-22,2.880000114440918
1982-02-23,2.880000114440918
1982-02-24,2.880000114440918
1982-02-25,2.878999948501587
1982-02-26,2.878999948501587
1982-02-27,2.878000020980835
1982-02-28,2.878000020980835
1982-03-01,2.875999927520752
1982-03-02,2.875999927520752
1982-03-03,2.875999927520752
1982-03-04,2.875
1982-03-05,2.875
1982-03-06,2.874000072479248
1982-03-07,2.872999906539917
1982-03-08,2.871999979019165
1982-03-09,2.871000051498413
1982-03-10,2.869999885559082
1982-03-11,2.869999885559082
1982-03-12,2.86899995803833
1982-03-13,2.868000030517578
1982-03-14,2.868000030517578
1982-03-15,2.867000102996826
1982-03-16,2.865000009536743
1982-03-17,2.861999988555908
1982-03-18,2.858999967575073
1982-03-19,2.8559999465942383
1982-03-20,2.8540000915527344
1982-03-21,2.8559999465942383
1982-03-22,2.8550000190734863
1982-03-23,2.8510000705718994
1982-03-24,2.8559999465942383
1982-03-25,2.878999948501587
1982-03-26,2.9210000038146973
1982-03-27,2.9679999351501465
1982-03-28,3.009999990463257
1982-03-29,3.0480000972747803
1982-03-30,3.0840001106262207
1982-03-31,3.115999937057495
1982-04-01,3.1419999599456787
1982-04-02,3.1710000038146973
1982-04-03,3.194000005722046
1982-04-04,3.213000059127808
1982-04-05,3.236000061035156
1982-04-06,3.25600004196167
1982-04-07,3.2679998874664307
1982-04-08,3.2809998989105225
1982-04-09,3.289999961853028
1982-04-10,3.299000024795532
1982-04-11,3.312999963760376
1982-04-12,3.325000047683716
1982-04-13,3.325999975204468
1982-04-14,3.3340001106262207
1982-04-15,3.3410000801086426
1982-04-16,3.345999956130981
1982-04-17,3.3510000705718994
1982-04-18,3.3529999256134038
1982-04-19,3.3570001125335693
1982-04-20,3.365999937057495
1982-04-21,3.371000051498413
1982-04-22,3.365999937057495
1982-04-23,3.365000009536743
1982-04-24,3.36899995803833
1982-04-25,3.371000051498413
1982-04-26,3.375999927520752
1982-04-27,3.375
1982-04-28,3.374000072479248
1982-04-29,3.377000093460083
1982-04-30,3.378999948501587
1982-05-01,3.378000020980835
1982-05-02,3.400000095367432
1982-05-03,3.3989999294281006
1982-05-04,3.3980000019073486
1982-05-05,3.3970000743865967
1982-05-06,3.3949999809265137
1982-05-07,3.3910000324249268
1982-05-08,3.390000104904175
1982-05-09,3.388999938964844
1982-05-10,3.381999969482422
1982-05-11,3.365000009536743
1982-05-12,3.3420000076293945
1982-05-13,3.319999933242798
1982-05-14,3.308000087738037
1982-05-15,3.302000045776367
1982-05-16,3.305999994277954
1982-05-17,3.313999891281128
1982-05-18,3.3399999141693115
1982-05-19,3.377000093460083
1982-05-20,3.359999895095825
1982-05-21,3.36299991607666
1982-05-22,3.371000051498413
1982-05-23,3.38700008392334
1982-05-24,3.3929998874664307
1982-05-25,3.3959999084472656
1982-05-26,3.382999897003174
1982-05-27,3.351999998092652
1982-05-28,3.322000026702881
1982-05-29,3.2960000038146973
1982-05-30,3.2780001163482666
1982-05-31,3.282000064849853
1982-06-01,3.2780001163482666
1982-06-02,3.257999897003174
1982-06-03,3.249000072479248
1982-06-04,3.244999885559082
1982-06-05,3.246999979019165
1982-06-06,3.255000114440918
1982-06-07,3.246000051498413
1982-06-08,3.240999937057495
1982-06-09,3.234999895095825
1982-06-10,3.239000082015991
1982-06-11,3.253999948501587
1982-06-12,3.2860000133514404
1982-06-13,3.302000045776367
1982-06-14,3.325999975204468
1982-06-15,3.3540000915527344
1982-06-16,3.345999956130981
1982-06-17,3.3550000190734863
1982-06-18,3.359999895095825
1982-06-19,3.3499999046325684
1982-06-20,3.3299999237060547
1982-06-21,3.318000078201294
1982-06-22,3.306999921798706
1982-06-23,3.299999952316284
1982-06-24,3.2980000972747803
1982-06-25,3.2920000553131104
1982-06-26,3.289999961853028
1982-06-27,3.2860000133514404
1982-06-28,3.2890000343322754
1982-06-29,3.2850000858306885
1982-06-30,3.282000064849853
1982-07-01,3.2850000858306885
1982-07-02,3.289999961853028
1982-07-03,3.2950000762939453
1982-07-04,3.289999961853028
1982-07-05,3.289999961853028
1982-07-06,3.282000064849853
1982-07-07,3.2799999713897705
1982-07-08,3.275000095367432
1982-07-09,3.2699999809265137
1982-07-10,3.2720000743865967
1982-07-11,3.275000095367432
1982-07-12,3.2799999713897705
1982-07-13,3.2799999713897705
1982-07-14,3.2799999713897705
1982-07-15,3.2850000858306885
1982-07-16,3.308000087738037
1982-07-17,3.3499999046325684
1982-07-18,3.650000095367432
1982-07-19,4.099999904632568
1982-07-20,4.5
1982-07-21,4.880000114440918
1982-07-22,4.989999771118164
1982-07-23,5
1982-07-24,4.940000057220459
1982-07-25,4.869999885559082
1982-07-26,4.857999801635742
1982-07-27,4.860000133514404
1982-07-28,4.886000156402588
1982-07-29,4.988999843597412
1982-07-30,5.35099983215332
1982-07-31,5.715000152587891
1982-08-01,5.827000141143799
1982-08-02,5.763999938964844
1982-08-03,5.710999965667725
1982-08-04,5.671999931335449
1982-08-05,5.638999938964844
1982-08-06,5.605000019073486
1982-08-07,5.576000213623047
1982-08-08,5.480000019073486
1982-08-09,5.327000141143799
1982-08-10,5.191999912261963
1982-08-11,5.068999767303467
1982-08-12,4.9730000495910645
1982-08-13,4.913000106811523
1982-08-14,4.8420000076293945
1982-08-15,4.769000053405762
1982-08-16,4.607999801635742
1982-08-17,4.40399980545044
1982-08-18,4.2179999351501465
1982-08-19,4.039999961853027
1982-08-20,3.888000011444092
1982-08-21,3.736000061035156
1982-08-22,3.61299991607666
1982-08-23,3.506999969482422
1982-08-24,3.3989999294281006
1982-08-25,3.311000108718872
1982-08-26,3.234999895095825
1982-08-27,3.1449999809265137
1982-08-28,3.062000036239624
1982-08-29,3
1982-08-30,2.95199990272522
1982-08-31,2.890000104904175
1982-09-01,2.907999992370605
1982-09-02,2.9179999828338623
1982-09-03,2.927999973297119
1982-09-04,2.924000024795532
1982-09-05,2.9189999103546143
1982-09-06,2.921999931335449
1982-09-07,2.9189999103546143
1982-09-08,2.9119999408721924
1982-09-09,2.9230000972747803
1982-09-10,2.907000064849853
1982-09-11,2.9019999504089355
1982-09-12,2.88700008392334
1982-09-13,2.884000062942505
1982-09-14,2.884000062942505
1982-09-15,2.8919999599456787
1982-09-16,2.8949999809265137
1982-09-17,2.900000095367432
1982-09-18,2.888999938964844
1982-09-19,2.8929998874664307
1982-09-20,2.872999906539917
1982-09-21,2.865000009536743
1982-09-22,2.865999937057495
1982-09-23,2.867000102996826
1982-09-24,2.861999988555908
1982-09-25,2.865000009536743
1982-09-26,2.871999979019165
1982-09-27,2.868000030517578
1982-09-28,2.86899995803833
1982-09-29,2.869999885559082
1982-09-30,2.871000051498413
1982-10-01,2.869999885559082
1982-10-02,2.869999885559082
1982-10-03,2.871000051498413
1982-10-04,2.878000020980835
1982-10-05,2.878999948501587
1982-10-06,2.877000093460083
1982-10-07,2.874000072479248
1982-10-08,2.86899995803833
1982-10-09,2.871999979019165
1982-10-10,2.875
1982-10-11,2.875999927520752
1982-10-12,2.871999979019165
1982-10-13,2.869999885559082
1982-10-14,2.865999937057495
1982-10-15,2.86299991607666
1982-10-16,2.859999895095825
1982-10-17,2.864000082015991
1982-10-18,2.869999885559082
1982-10-19,2.867000102996826
1982-10-20,2.865999937057495
1982-10-21,2.864000082015991
1982-10-22,2.865000009536743
1982-10-23,2.865999937057495
1982-10-24,2.867000102996826
1982-10-25,2.865999937057495
1982-10-26,2.86299991607666
1982-10-27,2.865999937057495
1982-10-28,2.865000009536743
1982-10-29,2.864000082015991
1982-10-30,2.865000009536743
1982-10-31,2.86299991607666
1982-11-01,2.864000082015991
1982-11-02,2.861000061035156
1982-11-03,2.865999937057495
1982-11-04,2.858999967575073
1982-11-05,2.8580000400543213
1982-11-06,2.858999967575073
1982-11-07,2.8529999256134038
1982-11-08,2.8510000705718994
1982-11-09,2.851999998092652
1982-11-10,2.8529999256134038
1982-11-11,2.8540000915527344
1982-11-12,2.8489999771118164
1982-11-13,2.8480000495910645
1982-11-14,2.8480000495910645
1982-11-15,2.8529999256134038
1982-11-16,2.851999998092652
1982-11-17,2.8499999046325684
1982-11-18,2.8499999046325684
1982-11-19,2.8489999771118164
1982-11-20,2.8489999771118164
1982-11-21,2.8489999771118164
1982-11-22,2.845999956130981
1982-11-23,2.8469998836517334
1982-11-24,2.844000101089477
1982-11-25,2.844000101089477
1982-11-26,2.844000101089477
1982-11-27,2.8429999351501465
1982-11-28,2.844000101089477
1982-11-29,2.8410000801086426
1982-11-30,2.8399999141693115
1982-12-01,2.8410000801086426
1982-12-02,2.8410000801086426
1982-12-03,2.8359999656677246
1982-12-04,2.836999893188477
1982-12-05,2.8399999141693115
1982-12-06,2.838000059127808
1982-12-07,2.836999893188477
1982-12-08,2.83899998664856
1982-12-09,2.8340001106262207
1982-12-10,2.836999893188477
1982-12-11,2.8340001106262207
1982-12-12,2.8329999446868896
1982-12-13,2.8350000381469727
1982-12-14,2.8329999446868896
1982-12-15,2.8340001106262207
1982-12-16,2.8299999237060547
1982-12-17,2.8299999237060547
1982-12-18,2.8299999237060547
1982-12-19,2.825999975204468
1982-12-20,2.825999975204468
1982-12-21,2.8299999237060547
1982-12-22,2.8289999961853027
1982-12-23,2.8239998817443848
1982-12-24,2.828000068664551
1982-12-25,2.822999954223633
1982-12-26,2.818000078201294
1982-12-27,2.822999954223633
1982-12-28,2.8239998817443848
1982-12-29,2.8239998817443848
1982-12-30,2.819000005722046
1982-12-31,2.818000078201294
1983-01-01,2.821000099182129
1983-01-02,2.819000005722046
1983-01-03,2.819999933242798
1983-01-04,2.821000099182129
1983-01-05,2.815999984741211
1983-01-06,2.815000057220459
1983-01-07,2.816999912261963
1983-01-08,2.816999912261963
1983-01-09,2.816999912261963
1983-01-10,2.815000057220459
1983-01-11,2.812000036239624
1983-01-12,2.815999984741211
1983-01-13,2.815999984741211
1983-01-14,2.812000036239624
1983-01-15,2.805999994277954
1983-01-16,2.806999921798706
1983-01-17,2.812000036239624
1983-01-18,2.811000108718872
1983-01-19,2.809000015258789
1983-01-20,2.808000087738037
1983-01-21,2.808000087738037
1983-01-22,2.808000087738037
1983-01-23,2.809000015258789
1983-01-24,2.809999942779541
1983-01-25,2.811000108718872
1983-01-26,2.806999921798706
1983-01-27,2.806999921798706
1983-01-28,2.803999900817871
1983-01-29,2.802000045776367
1983-01-30,2.799999952316284
1983-01-31,2.802000045776367
1983-02-01,2.805999994277954
1983-02-02,2.802999973297119
1983-02-03,2.805000066757202
1983-02-04,2.809000015258789
1983-02-05,2.809999942779541
1983-02-06,2.811000108718872
1983-02-07,2.812000036239624
1983-02-08,2.815999984741211
1983-02-09,2.815999984741211
1983-02-10,2.815999984741211
1983-02-11,2.815000057220459
1983-02-12,2.822999954223633
1983-02-13,2.819999933242798
1983-02-14,2.825000047683716
1983-02-15,2.828000068664551
1983-02-16,2.8289999961853027
1983-02-17,2.8289999961853027
1983-02-18,2.8289999961853027
1983-02-19,2.8310000896453857
1983-02-20,2.8289999961853027
1983-02-21,2.8320000171661377
1983-02-22,2.8340001106262207
1983-02-23,2.8399999141693115
1983-02-24,2.836999893188477
1983-02-25,2.838000059127808
1983-02-26,2.8399999141693115
1983-02-27,2.8410000801086426
1983-02-28,2.844000101089477
1983-03-01,2.8420000076293945
1983-03-02,2.845000028610229
1983-03-03,2.844000101089477
1983-03-04,2.844000101089477
1983-03-05,2.845999956130981
1983-03-06,2.8489999771118164
1983-03-07,2.8489999771118164
1983-03-08,2.8499999046325684
1983-03-09,2.8499999046325684
1983-03-10,2.8529999256134038
1983-03-11,2.8540000915527344
1983-03-12,2.8540000915527344
1983-03-13,2.8559999465942383
1983-03-14,2.8559999465942383
1983-03-15,2.8559999465942383
1983-03-16,2.8570001125335693
1983-03-17,2.8580000400543213
1983-03-18,2.8550000190734863
1983-03-19,2.8580000400543213
1983-03-20,2.859999895095825
1983-03-21,2.861999988555908
1983-03-22,2.865000009536743
1983-03-23,2.867000102996826
1983-03-24,2.868000030517578
1983-03-25,2.867000102996826
1983-03-26,2.871000051498413
1983-03-27,2.874000072479248
1983-03-28,2.871999979019165
1983-03-29,2.871000051498413
1983-03-30,2.875
1983-03-31,2.878000020980835
1983-04-01,2.877000093460083
1983-04-02,2.878999948501587
1983-04-03,2.877000093460083
1983-04-04,2.88100004196167
1983-04-05,2.884000062942505
1983-04-06,2.884000062942505
1983-04-07,2.8989999294281006
1983-04-08,2.9170000553131104
1983-04-09,2.934000015258789
1983-04-10,2.947999954223633
1983-04-11,2.9579999446868896
1983-04-12,2.9679999351501465
1983-04-13,2.983999967575073
1983-04-14,2.989000082015991
1983-04-15,2.996000051498413
1983-04-16,3.003999948501587
1983-04-17,3.01200008392334
1983-04-18,3.0239999294281006
1983-04-19,3.0369999408721924
1983-04-20,3.046999931335449
1983-04-21,3.061000108718872
1983-04-22,3.066999912261963
1983-04-23,3.072999954223633
1983-04-24,3.0859999656677246
1983-04-25,3.095999956130981
1983-04-26,3.1029999256134038
1983-04-27,3.115000009536743
1983-04-28,3.121000051498413
1983-04-29,3.127000093460083
1983-04-30,3.134000062942505
1983-05-01,3.138000011444092
1983-05-02,3.1440000534057617
1983-05-03,3.1489999294281006
1983-05-04,3.1540000438690186
1983-05-05,3.1600000858306885
1983-05-06,3.1659998893737797
1983-05-07,3.1679999828338623
1983-05-08,3.177000045776367
1983-05-09,3.178999900817871
1983-05-10,3.177999973297119
1983-05-11,3.177999973297119
1983-05-12,3.180000066757202
1983-05-13,3.180000066757202
1983-05-14,3.184000015258789
1983-05-15,3.188999891281128
1983-05-16,3.186000108718872
1983-05-17,3.184000015258789
1983-05-18,3.183000087738037
1983-05-19,3.180000066757202
1983-05-20,3.183000087738037
1983-05-21,3.180000066757202
1983-05-22,3.177999973297119
1983-05-23,3.177000045776367
1983-05-24,3.177000045776367
1983-05-25,3.174000024795532
1983-05-26,3.171999931335449
1983-05-27,3.1730000972747803
1983-05-28,3.1760001182556152
1983-05-29,3.177999973297119
1983-05-30,3.184000015258789
1983-05-31,3.178999900817871
1983-06-01,3.184999942779541
1983-06-02,3.196000099182129
1983-06-03,3.1989998817443848
1983-06-04,3.1989998817443848
1983-06-05,3.203000068664551
1983-06-06,3.2090001106262207
1983-06-07,3.2109999656677246
1983-06-08,3.2239999771118164
1983-06-09,3.242000102996826
1983-06-10,3.259999990463257
1983-06-11,3.2709999084472656
1983-06-12,3.2790000438690186
1983-06-13,3.2850000858306885
1983-06-14,3.2909998893737797
1983-06-15,3.2980000972747803
1983-06-16,3.305999994277954
1983-06-17,3.316999912261963
1983-06-18,3.316999912261963
1983-06-19,3.315999984741211
1983-06-20,3.325999975204468
1983-06-21,3.3340001106262207
1983-06-22,3.33899998664856
1983-06-23,3.3420000076293945
1983-06-24,3.3529999256134038
1983-06-25,3.374000072479248
1983-06-26,3.381999969482422
1983-06-27,3.388000011444092
1983-06-28,3.38700008392334
1983-06-29,3.3940000534057617
1983-06-30,3.400000095367432
1983-07-01,3.407000064849853
1983-07-02,3.4089999198913574
1983-07-03,3.4159998893737797
1983-07-04,3.4200000762939453
1983-07-05,3.4189999103546143
1983-07-06,3.4179999828338623
1983-07-07,3.430000066757202
1983-07-08,3.431999921798706
1983-07-09,3.433000087738037
1983-07-10,3.436000108718872
1983-07-11,3.447000026702881
1983-07-12,3.4489998817443848
1983-07-13,3.4590001106262207
1983-07-14,3.507999897003174
1983-07-15,3.753999948501587
1983-07-16,4.229000091552734
1983-07-17,4.660999774932861
1983-07-18,4.99399995803833
1983-07-19,5.308000087738037
1983-07-20,5.7129998207092285
1983-07-21,6.034999847412109
1983-07-22,5.978000164031982
1983-07-23,5.703999996185303
1983-07-24,5.440000057220459
1983-07-25,5.4079999923706055
1983-07-26,5.5329999923706055
1983-07-27,5.359000205993652
1983-07-28,5.144000053405762
1983-07-29,4.956999778747559
1983-07-30,4.881999969482422
1983-07-31,5.0929999351501465
1983-08-01,5.515999794006348
1983-08-02,5.876999855041504
1983-08-03,5.909999847412109
1983-08-04,5.638000011444092
1983-08-05,5.361999988555908
1983-08-06,5.117000102996826
1983-08-07,4.948999881744385
1983-08-08,4.902999877929688
1983-08-09,4.892000198364258
1983-08-10,5.098999977111816
1983-08-11,5.5
1983-08-12,5.840000152587891
1983-08-13,5.977000236511231
1983-08-14,5.814000129699707
1983-08-15,5.525000095367432
1983-08-16,5.244999885559082
1983-08-17,4.998000144958496
1983-08-18,4.796999931335449
1983-08-19,4.609000205993652
1983-08-20,4.452000141143799
1983-08-21,4.315999984741211
1983-08-22,4.199999809265137
1983-08-23,4.086999893188477
1983-08-24,3.9690001010894775
1983-08-25,3.815000057220459
1983-08-26,3.671000003814697
1983-08-27,3.552000045776367
1983-08-28,3.430000066757202
1983-08-29,3.325999975204468
1983-08-30,3.2320001125335693
1983-08-31,3.1470000743865967
1983-09-01,3.065000057220459
1983-09-02,2.993000030517578
1983-09-03,2.944999933242798
1983-09-04,2.9110000133514404
1983-09-05,2.8910000324249268
1983-09-06,2.871000051498413
1983-09-07,2.8529999256134038
1983-09-08,2.844000101089477
1983-09-09,2.8410000801086426
1983-09-10,2.8399999141693115
1983-09-11,2.8329999446868896
1983-09-12,2.8320000171661377
1983-09-13,2.8310000896453857
1983-09-14,2.825999975204468
1983-09-15,2.825999975204468
1983-09-16,2.82699990272522
1983-09-17,2.819999933242798
1983-09-18,2.813999891281128
1983-09-19,2.812999963760376
1983-09-20,2.805999994277954
1983-09-21,2.802000045776367
1983-09-22,2.802000045776367
1983-09-23,2.802999973297119
1983-09-24,2.802000045776367
1983-09-25,2.805999994277954
1983-09-26,2.805000066757202
1983-09-27,2.799999952316284
1983-09-28,2.8010001182556152
1983-09-29,2.802000045776367
1983-09-30,2.8010001182556152
1983-10-01,2.805999994277954
1983-10-02,2.809000015258789
1983-10-03,2.813999891281128
1983-10-04,2.806999921798706
1983-10-05,2.805999994277954
1983-10-06,2.808000087738037
1983-10-07,2.808000087738037
1983-10-08,2.809000015258789
1983-10-09,2.806999921798706
1983-10-10,2.808000087738037
1983-10-11,2.811000108718872
1983-10-12,2.812999963760376
1983-10-13,2.812000036239624
1983-10-14,2.812999963760376
1983-10-15,2.812000036239624
1983-10-16,2.809000015258789
1983-10-17,2.812000036239624
1983-10-18,2.811000108718872
1983-10-19,2.805999994277954
1983-10-20,2.808000087738037
1983-10-21,2.809000015258789
1983-10-22,2.806999921798706
1983-10-23,2.806999921798706
1983-10-24,2.811000108718872
1983-10-25,2.811000108718872
1983-10-26,2.805999994277954
1983-10-27,2.806999921798706
1983-10-28,2.809000015258789
1983-10-29,2.809000015258789
1983-10-30,2.805999994277954
1983-10-31,2.811000108718872
1983-11-01,2.809999942779541
1983-11-02,2.809999942779541
1983-11-03,2.809000015258789
1983-11-04,2.809000015258789
1983-11-05,2.812000036239624
1983-11-06,2.812999963760376
1983-11-07,2.809000015258789
1983-11-08,2.808000087738037
1983-11-09,2.806999921798706
1983-11-10,2.809000015258789
1983-11-11,2.809000015258789
1983-11-12,2.811000108718872
1983-11-13,2.811000108718872
1983-11-14,2.811000108718872
1983-11-15,2.808000087738037
1983-11-16,2.805999994277954
1983-11-17,2.805999994277954
1983-11-18,2.802000045776367
1983-11-19,2.805000066757202
1983-11-20,2.805000066757202
1983-11-21,2.802999973297119
1983-11-22,2.803999900817871
1983-11-23,2.803999900817871
1983-11-24,2.806999921798706
1983-11-25,2.803999900817871
1983-11-26,2.802999973297119
1983-11-27,2.805999994277954
1983-11-28,2.808000087738037
1983-11-29,2.808000087738037
1983-11-30,2.805000066757202
1983-12-01,2.803999900817871
1983-12-02,2.805000066757202
1983-12-03,2.805999994277954
1983-12-04,2.803999900817871
1983-12-05,2.805999994277954
1983-12-06,2.806999921798706
1983-12-07,2.808000087738037
1983-12-08,2.802999973297119
1983-12-09,2.803999900817871
1983-12-10,2.802999973297119
1983-12-11,2.802999973297119
1983-12-12,2.803999900817871
1983-12-13,2.809000015258789
1983-12-14,2.808000087738037
1983-12-15,2.809999942779541
1983-12-16,2.811000108718872
1983-12-17,2.802999973297119
1983-12-18,2.799000024795532
1983-12-19,2.805999994277954
1983-12-20,2.806999921798706
1983-12-21,2.805000066757202
1983-12-22,2.805999994277954
1983-12-23,2.809999942779541
1983-12-24,2.806999921798706
1983-12-25,2.803999900817871
1983-12-26,2.806999921798706
1983-12-27,2.802000045776367
1983-12-28,2.802000045776367
1983-12-29,2.805000066757202
1983-12-30,2.805999994277954
1983-12-31,2.806999921798706
1984-01-01,2.806999921798706
1984-01-02,2.805999994277954
1984-01-03,2.803999900817871
1984-01-04,2.802999973297119
1984-01-05,2.802000045776367
1984-01-06,2.8010001182556152
1984-01-07,2.799999952316284
1984-01-08,2.7980000972747803
1984-01-09,2.796999931335449
1984-01-10,2.7950000762939453
1984-01-11,2.7950000762939453
1984-01-12,2.7950000762939453
1984-01-13,2.7950000762939453
1984-01-14,2.7950000762939453
1984-01-15,2.7950000762939453
1984-01-16,2.7950000762939453
1984-01-17,2.7950000762939453
1984-01-18,2.7950000762939453
1984-01-19,2.7950000762939453
